0.65	0.101499	0.00304539
0.75	0.0812863	0.00250151
0.85	0.061583	0.0019797
0.95	0.047775	0.00163359
1.05	0.0350902	0.00130465
1.15	0.0270221	0.00109993
1.25	0.0192586	0.000874445
1.35	0.0152031	0.000757687
1.45	0.0113012	0.00062702
1.55	0.00767775	0.000496186
1.65	0.00558982	0.000409751
1.75	0.00438426	0.000353638
1.85	0.00308939	0.000294479
1.95	0.00245271	0.000258562
2.1	0.00149674	0.000117241
2.3	0.000901026	8.9822e-05
2.5	0.000469401	6.36745e-05
2.7	0.000274177	4.84456e-05
2.9	0.000176473	3.89318e-05
3.25	6.90884e-05	1.50666e-05
3.75	1.94761e-05	7.76695e-06
4.25	8.73859e-06	5.47466e-06
 
 
 pbarp: (p + pbar)/2 ("_feed_" means feed-down correction is applied) 
