0.65	0.333107	0.0097207
0.75	0.287152	0.00840929
0.85	0.224406	0.00679498
0.95	0.182854	0.00576567
1.05	0.140329	0.00471621
1.15	0.10998	0.00400244
1.25	0.0815437	0.00324498
1.35	0.0632517	0.00276552
1.45	0.04702	0.002271
1.55	0.0377703	0.0019754
1.65	0.0284197	0.00164727
1.75	0.020817	0.00136042
1.85	0.0154238	0.00115836
1.95	0.0112204	0.0009657
2.1	0.007679	0.000464391
2.3	0.00416005	0.00033571
2.5	0.00252412	0.00025695
2.7	0.00142815	0.000192106
2.9	0.000825501	0.000145189
3.25	0.000331259	5.6949e-05
3.75	0.000105067	3.15171e-05
4.25	4.87963e-05	2.26102e-05
 
 
 pbarp: (p + pbar)/2 ("_feed_" means feed-down correction is applied) 
