0.65	1.64569	0.0285969
0.75	1.48869	0.0257047
0.85	1.28603	0.022129
0.95	1.12705	0.0197498
1.05	0.936079	0.0168927
1.15	0.801283	0.0150765
1.25	0.637964	0.0125906
1.35	0.522163	0.0108787
1.45	0.415159	0.00907453
1.55	0.32568	0.00762174
1.65	0.24893	0.00619277
1.75	0.185925	0.00504362
1.85	0.148786	0.00436813
1.95	0.106925	0.00351168
2.1	0.0711045	0.0016381
2.3	0.0422583	0.00119623
2.5	0.0242197	0.000883684
2.7	0.0137541	0.000643553
2.9	0.00805876	0.000485011
3.25	0.00327801	0.000193607
3.75	0.00112958	0.000110452
4.25	0.00039585	6.779e-05
 
 
 pbarp: (p + pbar)/2 ("_feed_" means feed-down correction is applied) 
