0.65	0.0425055	0.00269049
0.75	0.0328269	0.00220274
0.85	0.0234414	0.00173464
0.95	0.0180612	0.00145777
1.05	0.0127284	0.0011696
1.15	0.00800885	0.000903009
1.25	0.00649735	0.000788445
1.35	0.00495673	0.000681582
1.45	0.00345875	0.000556501
1.55	0.00210711	0.000422655
1.65	0.00152697	0.000352696
1.75	0.00130273	0.000320725
1.85	0.000771128	0.000247027
1.95	0.000819054	0.000253082
2.1	0.000383393	0.000101037
2.25	0.0002663	8.725e-05
2.3	0.000245401	8.03909e-05
2.5	0.000177219	6.69412e-05
2.7	6.91654e-05	4.16789e-05
2.75	5.811e-05	3.501e-05
2.9	2.04823e-05	2.27037e-05
3.25	1.46814e-05	1.20181e-05
3.75	1.44483e-06	3.86965e-06
4.25	1.21309e-06	3.36252e-06


values for pT = 2.25 and 2.75 are the result of a local expo fit to the spectrum
 
 pbarp: (p + pbar)/2 ("_feed_" means feed-down correction is applied) 
