0.65	0.540897	0.0140907
0.75	0.4721	0.0122821
0.85	0.38461	0.010119
0.95	0.31491	0.00859195
1.05	0.250324	0.00717045
1.15	0.205895	0.00621388
1.25	0.15707	0.00506921
1.35	0.121912	0.0042647
1.45	0.0942904	0.00354114
1.55	0.0726309	0.00296773
1.65	0.052568	0.00238132
1.75	0.0406214	0.00201277
1.85	0.0315361	0.00174024
1.95	0.0218542	0.0013956
2.1	0.0154504	0.000680306
2.3	0.0084994	0.00048833
2.5	0.00496487	0.000366292
2.7	0.00301305	0.00028067
2.9	0.00193682	0.000224065
3.25	0.000690195	8.27471e-05
3.75	0.000249793	4.88593e-05
4.25	8.12815e-05	2.92088e-05
 
 
 pbarp: (p + pbar)/2 ("_feed_" means feed-down correction is applied) 
