0.65	0.833176	0.0201902
0.75	0.74333	0.0179356
0.85	0.613669	0.0148944
0.95	0.510202	0.0126997
1.05	0.418101	0.0107771
1.15	0.345739	0.009349
1.25	0.27117	0.00772588
1.35	0.212926	0.00648289
1.45	0.165407	0.00533596
1.55	0.127467	0.00442827
1.65	0.0973804	0.00361752
1.75	0.0741949	0.00300419
1.85	0.0571592	0.00255483
1.95	0.0414143	0.00206969
2.1	0.0280681	0.000977428
2.3	0.0164634	0.000713791
2.5	0.00924711	0.000522637
2.7	0.0057216	0.000401356
2.9	0.00333177	0.000301607
3.25	0.00134701	0.000119735
3.75	0.000412141	6.43128e-05
4.25	0.000152595	4.02856e-05
 
 
 pbarp: (p + pbar)/2 ("_feed_" means feed-down correction is applied) 
