5	10	9	13	
8.99428	-4.20552	-15.8
7.40318	-7.2454	15.8
8.99428	-4.20552	15.8
-7.40318	7.2454	-15.8
-8.99428	4.20552	-15.8
-7.40318	7.2454	15.8
-8.99428	4.20552	15.8
9.23632	-4.68969	-15.8
9.8418	-1.31244	-15.8
9.23632	-4.68969	15.8
9.8418	-1.31244	15.8
-9.23632	4.68969	-15.8
-9.8418	1.31244	-15.8
-9.23632	4.68969	15.8
-9.8418	1.31244	15.8
10.218	-1.70164	-15.8
9.78202	1.70164	-15.8
10.218	-1.70164	15.8
9.78202	1.70164	15.8
-10.218	1.70164	-15.8
-9.78202	-1.70164	-15.8
-10.218	1.70164	15.8
-9.78202	-1.70164	15.8
10.2577	1.44327	-15.8
8.82045	4.55885	-15.8
10.2577	1.44327	15.8
8.82045	4.55885	15.8
-10.2577	-1.44327	-15.8
-8.82045	-4.55885	-15.8
-10.2577	-1.44327	15.8
-8.82045	-4.55885	15.8
9.35172	4.45514	-15.8
7.04574	6.99579	-15.8
9.35172	4.45514	15.8
7.04574	6.99579	15.8
-9.35172	-4.45514	-15.8
-7.04574	-6.99579	-15.8
-9.35172	-4.45514	15.8
-7.04574	-6.99579	15.8
7.58364	7.05629	-15.8
4.62149	8.78779	-15.8
7.58364	7.05629	15.8
4.62149	8.78779	15.8
-7.58364	-7.05629	-15.8
-4.62149	-8.78779	-15.8
-7.58364	-7.05629	15.8
-4.62149	-8.78779	15.8
5.11644	9.00694	-15.8
1.77119	9.76966	-15.8
5.11644	9.00694	15.8
1.77119	9.76966	15.8
-5.11644	-9.00694	-15.8
-1.77119	-9.76966	-15.8
-5.11644	-9.00694	15.8
-1.77119	-9.76966	15.8
2.00021	-14.1703	-19
5.18442	-12.8923	-19
2.00021	-14.1703	19
5.18442	-12.8923	19
-2.00021	14.1703	-19
-5.18442	12.8923	-19
-2.00021	14.1703	19
-5.18442	12.8923	19
5.02495	-13.3995	-19
7.85633	-11.4616	-19
5.02495	-13.3995	19
7.85633	-11.4616	19
-5.02495	13.3995	-19
-7.85633	11.4616	-19
-5.02495	13.3995	19
-7.85633	11.4616	19
7.81063	-11.9913	-19
10.1545	-9.48555	-19
7.81063	-11.9913	19
10.1545	-9.48555	19
-7.81063	11.9913	-19
-10.1545	9.48555	-19
-7.81063	11.9913	19
-10.1545	9.48555	19
10.2247	-10.0126	-19
11.9695	-7.05828	-19
10.2247	-10.0126	19
11.9695	-7.05828	19
-10.2247	10.0126	-19
-11.9695	7.05828	-19
-10.2247	10.0126	19
-11.9695	7.05828	19
12.1524	-7.55757	-19
13.2152	-4.29522	-19
12.1524	-7.55757	19
13.2152	-4.29522	19
-12.1524	7.55757	-19
-13.2152	4.29522	-19
-12.1524	7.55757	19
-13.2152	4.29522	19
13.5019	-4.74299	-19
13.8321	-1.32781	-19
13.5019	-4.74299	19
13.8321	-1.32781	19
-13.5019	4.74299	-19
-13.8321	1.32781	-19
-13.5019	4.74299	19
-13.8321	1.32781	19
14.2091	-1.70276	-19
13.7909	1.70276	-19
14.2091	-1.70276	19
13.7909	1.70276	19
-14.2091	1.70276	-19
-13.7909	-1.70276	-19
-14.2091	1.70276	19
-13.7909	-1.70276	19
14.2403	1.41847	-19
13.0937	4.65233	-19
14.2403	1.41847	19
13.0937	4.65233	19
-14.2403	-1.41847	-19
-13.0937	-4.65233	-19
-14.2403	-1.41847	19
-13.0937	-4.65233	19
13.594	4.47222	-19
11.7735	7.38057	-19
13.594	4.47222	19
11.7735	7.38057	19
-13.594	-4.47222	-19
-11.7735	-7.38057	-19
-13.594	-4.47222	19
-11.7735	-7.38057	19
12.301	7.31321	-19
9.89328	9.75768	-19
12.301	7.31321	19
9.89328	9.75768	19
-12.301	-7.31321	-19
-9.89328	-9.75768	-19
-12.301	-7.31321	19
-9.89328	-9.75768	19
10.4228	9.80628	-19
7.54234	11.6706	-19
10.4228	9.80628	19
7.54234	11.6706	19
-10.4228	-9.80628	-19
-7.54234	-11.6706	-19
-10.4228	-9.80628	19
-7.54234	-11.6706	19
8.0487	11.8328	-19
4.83258	13.0282	-19
8.0487	11.8328	19
4.83258	13.0282	19
-8.0487	-11.8328	-19
-4.83258	-13.0282	-19
-8.0487	-11.8328	19
-4.83258	-13.0282	19
5.29172	13.2964	-19
1.89292	13.7661	-19
5.29172	13.2964	19
1.89292	13.7661	19
-5.29172	-13.2964	-19
-1.89292	-13.7661	-19
-5.29172	-13.2964	19
-1.89292	-13.7661	19
