 95   0.12100    0.12100    0.12100    1138.8     1.7700  1.7700     2.0  2.0
 96   0.12200    0.12200    0.12200    1127.5     1.7700  1.7700     2.0  2.0
 97   0.12287    0.12287    0.12287    1134.0     10.000  10.000     0.0  0.0
 98   0.12300    0.12300    0.12300    1109.7     1.7500  1.7500     2.0  2.0
 99   0.12400    0.12400    0.12400    1099.6     1.9200  1.9200     2.0  2.0
 100  0.12500    0.12500    0.12500    1083.1     1.7400  1.7400     2.0  2.0
 101  0.12600    0.12600    0.12600    1066.9     1.7300  1.7300     2.0  2.0
 102  0.12700    0.12700    0.12700    1052.4     1.8900  1.8900     2.0  2.0
 103  0.12800    0.12800    0.12800    1038.0     1.7100  1.7100     2.0  2.0
 104  0.12867    0.12867    0.12867    1040.0     10.000  10.000     0.0  0.0  
 105  0.12900    0.12900    0.12900    1024.3     1.8700  1.8700     2.0  2.0
 106  0.13000    0.13000    0.13000    1013.8     1.8600  1.8600     2.0  2.0
 107  0.13047    0.13047    0.13047    1026.0     9.0000  9.0000     0.0  0.0
 108  0.13100    0.13100    0.13100    1002.6     1.8600  1.8600     2.0  2.0
 109  0.13200    0.13200    0.13200    990.21     1.6900  1.6900     2.0  2.0
 110  0.13400    0.13400    0.13400    965.19     1.8400  1.8400     2.0  2.0
 111  0.13500    0.13500    0.13500    948.24     2.0300  2.0300     2.0  2.0
 112  0.13600    0.13600    0.13600    938.60     1.8100  1.8100     2.0  2.0
 113  0.13700    0.13700    0.13700    927.03     1.8100  1.8100     2.0  2.0
 114  0.13745    0.13745    0.13745    945.00     9.0000  9.0000     0.0  0.0
 115  0.13800    0.13800    0.13800    913.80     1.8000  1.8000     2.0  2.0
 116  0.13900    0.13900    0.13900    902.60     2.0000  2.0000     2.0  2.0
 117  0.14000    0.14000    0.14000    892.87     1.7900  1.7900     2.0  2.0
 118  0.14032    0.14032    0.14032    940.00     20.000  20.000     0.0  0.0  
 119  0.14100    0.14100    0.14100    883.72     1.9900  1.9900     2.0  2.0
 120  0.14200    0.14200    0.14200    874.51     1.7800  1.7800     2.0  2.0
 121  0.14300    0.14300    0.14300    863.56     1.9800  1.9800     2.0  2.0
 122  0.14400    0.14400    0.14400    853.04     1.9100  1.9100     2.0  2.0
 123  0.14419    0.14419    0.14419    871.00     11.000  11.000     0.0  0.0
 124  0.14500    0.14500    0.14500    844.37     1.9700  1.9700     2.0  2.0
 125  0.14505    0.14505    0.14505    880.00     20.000  20.000     0.0  0.0  
 126  0.14600    0.14600    0.14600    832.26     1.7500  1.7500     2.0  2.0
 127  0.14700    0.14700    0.14700    820.73     1.9500  1.9500     2.0  2.0
 128  0.14800    0.14800    0.14800    811.12     1.9400  1.9400     2.0  2.0
 129  0.14900    0.14900    0.14900    800.64     1.9300  1.9300     2.0  2.0
 130  0.15000    0.15000    0.15000    793.00     1.9300  1.9300     2.0  2.0
 131  0.15064    0.15064    0.15064    809.00     11.000  11.000     0.0  0.0
 132  0.15100    0.15100    0.15100    782.71     1.9200  1.9200     2.0  2.0
 133  0.15200    0.15200    0.15200    774.13     2.2100  2.2100     2.0  2.0
 134  0.15300    0.15300    0.15300    766.97     1.9100  1.9100     2.0  2.0
 135  0.15400    0.15400    0.15400    755.83     1.9000  1.9000     2.0  2.0
 136  0.15500    0.15500    0.15500    745.52     1.8900  1.8900     2.0  2.0
 137  0.15600    0.15600    0.15600    736.17     2.1700  2.1700     2.0  2.0
 138  0.15681    0.15681    0.15681    749.00     12.000  12.000     0.0  0.0
 139  0.15700    0.15700    0.15700    727.95     1.8700  1.8700     2.0  2.0
 140  0.15762    0.15762    0.15762    760.00     20.000  20.000     0.0  0.0  
 141  0.15800    0.15800    0.15800    719.31     2.1600  2.1600     2.0  2.0
 142  0.15900    0.15900    0.15900    712.13     1.8600  1.8600     2.0  2.0
 143  0.16000    0.16000    0.16000    703.26     1.8600  1.8600     2.0  2.0
 144  0.16100    0.16100    0.16100    695.43     2.1400  2.1400     2.0  2.0
 145  0.16200    0.16200    0.16200    686.08     2.1300  2.1300     2.0  2.0
 146  0.16280    0.16280    0.16280    690.00     60.000  60.000     0.0  0.0
 147  0.16280    0.16280    0.16280    686.00     7.0000  7.0000     0.0  0.0
 148  0.16292    0.16292    0.16292    720.00     10.000  10.000     0.0  0.0  
 149  0.16300    0.16300    0.16300    678.44     1.8400  1.8400     2.0  2.0
 150  0.16339    0.16339    0.16339    690.00     12.000  12.000     0.0  0.0
 151  0.16339    0.16044    0.16628    689.00     5.0000  5.0000     0.0  0.0
 152  0.16400    0.16400    0.16400    670.72     2.1100  2.1100     2.0  2.0
 153  0.16500    0.16500    0.16500    662.77     2.1000  2.1000     2.0  2.0
 154  0.16600    0.16600    0.16600    656.77     2.1000  2.1000     2.0  2.0
 155  0.16700    0.16700    0.16700    650.32     2.1000  2.1000     2.0  2.0
 156  0.16800    0.16800    0.16800    642.11     1.8100  1.8100     2.0  2.0
 157  0.16853    0.16853    0.16853    640.00     10.000  10.000     0.0  0.0
 158  0.16856    0.16856    0.16856    662.00     10.000  10.000     0.0  0.0
 159  0.16900    0.16900    0.16900    635.37     2.0800  2.0800     2.0  2.0
 160  0.17000    0.17000    0.17000    628.45     2.0800  2.0800     2.0  2.0
 161  0.17100    0.17100    0.17100    618.76     2.0600  2.0600     2.0  2.0
 162  0.17137    0.17137    0.17137    648.00     12.000  12.000     0.0  0.0
 163  0.17200    0.17200    0.17200    615.16     2.0700  2.0700     2.0  2.0
 164  0.17300    0.17300    0.17300    537.00     30.000  30.000     2.0  2.0  
 165  0.17300    0.17300    0.17300    608.56     2.0600  2.0600     2.0  2.0
 166  0.17400    0.17400    0.17400    601.03     2.0500  2.0500     2.0  2.0
 167  0.17413    0.17413    0.17413    582.00     30.000  30.000     0.0  0.0
 168  0.17500    0.17500    0.17500    634.00     34.000  34.000     2.0  2.0  
 169  0.17500    0.17500    0.17500    594.86     2.0500  2.0500     2.0  2.0
 170  0.17600    0.17600    0.17600    588.04     2.4900  2.4900     2.0  2.0
 171  0.17686    0.17686    0.17686    609.00     15.000  15.000     0.0  0.0
 172  0.17700    0.17700    0.17700    580.00     33.000  33.000     2.0  2.0  
 173  0.17700    0.17700    0.17700    581.75     2.0300  2.0300     2.0  2.0
 174  0.17800    0.17800    0.17800    597.00     32.000  32.000     2.0  2.0  
 175  0.17800    0.17800    0.17800    576.73     2.0300  2.0300     2.0  2.0
 176  0.17900    0.17900    0.17900    569.24     2.0200  2.0200     2.0  2.0
 177  0.17954    0.17954    0.17954    612.00     30.000  30.000     0.0  0.0
 178  0.18000    0.18000    0.18000    561.00     29.000  29.000     2.0  2.0  
 179  0.18000    0.18000    0.18000    563.15     2.4600  2.4600     2.0  2.0
 180  0.18100    0.18100    0.18100    558.70     2.0100  2.0100     2.0  2.0
 181  0.18200    0.18200    0.18200    544.00     28.000  28.000     2.0  2.0  
 182  0.18200    0.18200    0.18200    552.03     2.0100  2.0100     2.0  2.0
 183  0.18218    0.18218    0.18218    587.00     20.000  20.000     0.0  0.0
 184  0.18300    0.18300    0.18300    547.79     2.4500  2.4500     2.0  2.0
 185  0.18375    0.18375    0.18375    560.00     9.0000  9.0000     0.0  0.0
 186  0.18400    0.18400    0.18400    533.00     27.000  27.000     2.0  2.0  
 187  0.18400    0.18400    0.18400    540.36     1.9900  1.9900     2.0  2.0
 188  0.18479    0.18479    0.18479    539.00     15.000  15.000     0.0  0.0
 189  0.18500    0.18500    0.18500    534.22     1.9800  1.9800     2.0  2.0
 190  0.18600    0.18600    0.18600    517.00     27.000  27.000     2.0  2.0  
 191  0.18600    0.18600    0.18600    526.15     2.4100  2.4100     2.0  2.0
 192  0.18700    0.18700    0.18700    522.88     1.9800  1.9800     2.0  2.0
 193  0.18800    0.18800    0.18800    523.00     28.000  28.000     2.0  2.0  
 194  0.18800    0.18800    0.18800    518.45     2.4200  2.4200     2.0  2.0
 195  0.18900    0.18900    0.18900    513.93     1.9700  1.9700     2.0  2.0
 196  0.19000    0.19000    0.19000    507.95     2.4000  2.4000     2.0  2.0
