 0.2043670      0.000000     0.2500000     0.1790090E-01 0.1888980E-02
 0.3631450     0.2500000     0.5000000     0.4953410E-01 0.9168150E-03
 0.6105880     0.5000000     0.7500000     0.8620000E-01 0.1187490E-02
 0.8627300     0.7500000      1.000000     0.1127060     0.1625250E-02
  1.113760      1.000000      1.250000     0.1431040     0.2205930E-02
  1.363330      1.250000      1.500000     0.1653620     0.2968820E-02
  1.700800      1.500000      2.000000     0.1872590     0.3393510E-02
  2.201560      2.000000      2.500000     0.2178380     0.6157280E-02
  2.701590      2.500000      3.000000     0.2162380     0.1084010E-01
  3.339720      3.000000      4.000000     0.2282810     0.1670440E-01
  4.383210      4.000000      5.000000     0.1668870     0.3287540E-01
