 0.6353530     0.5000000     0.7500000     0.7034560E-01 0.1554270E-01
 0.8776650     0.7500000      1.000000     0.9240440E-01 0.1345270E-01
  1.122340      1.000000      1.250000     0.1225200     0.1409040E-01
  1.368450      1.250000      1.500000     0.1423830     0.1650500E-01
  1.709310      1.500000      2.000000     0.1934620     0.1699340E-01
  2.204100      2.000000      2.500000     0.2419750     0.2993870E-01
  2.701290      2.500000      3.000000     0.2444510     0.5301830E-01
  3.305320      3.000000      4.000000     0.3369240     0.1023980    
