 0.2043670      0.000000     0.2500000     0.2196110E-01 0.2097610E-02
 0.3631450     0.2500000     0.5000000     0.4977480E-01 0.9975620E-03
 0.6105880     0.5000000     0.7500000     0.8449860E-01 0.1272740E-02
 0.8627300     0.7500000      1.000000     0.1140670     0.1690100E-02
  1.113760      1.000000      1.250000     0.1437360     0.2240760E-02
  1.363330      1.250000      1.500000     0.1630530     0.2971860E-02
  1.700800      1.500000      2.000000     0.1924950     0.3337650E-02
  2.201560      2.000000      2.500000     0.2109170     0.5944370E-02
  2.701590      2.500000      3.000000     0.2190130     0.1039490E-01
  3.339720      3.000000      4.000000     0.2075190     0.1576930E-01
  4.383210      4.000000      5.000000     0.1802930     0.3242590E-01
