 0.2100300      0.000000     0.2500000     0.2929460E-01 0.4451010E-02
 0.3649990     0.2500000     0.5000000     0.4780560E-01 0.2257420E-02
 0.6083350     0.5000000     0.7500000     0.8564120E-01 0.3059580E-02
 0.8594490     0.7500000      1.000000     0.1284600     0.4351230E-02
  1.110510      1.000000      1.250000     0.1513360     0.6085020E-02
  1.360560      1.250000      1.500000     0.1609200     0.8506300E-02
  1.691680      1.500000      2.000000     0.1912580     0.1009200E-01
  2.176630      2.000000      2.500000     0.1679010     0.1874340E-01
  2.672120      2.500000      3.000000     0.1611980     0.3314640E-01
  3.274540      3.000000      4.000000     0.1341540     0.5556120E-01
