 0.1050150      0.000000     0.1250000     0.8829700E-02 0.4140747E-03
 0.1824995     0.1250000     0.2500000     0.1643535E-01 0.2130483E-03
 0.3041675     0.2500000     0.3750000     0.2956058E-01 0.2962262E-03
 0.4297245     0.3750000     0.5000000     0.4120545E-01 0.4333879E-03
 0.5552550     0.5000000     0.6250000     0.5197725E-01 0.6240575E-03
 0.6802800     0.6250000     0.7500000     0.5855675E-01 0.8854225E-03
 0.8458400     0.7500000      1.000000     0.6762025E-01 0.1100210E-02
  1.088315      1.000000      1.250000     0.7574600E-01 0.2586433E-02
  1.336060      1.250000      1.500000     0.7369525E-01 0.6690170E-02
