 0.2043670      0.000000     0.2500000     0.8698740E-02 0.6670660E-03
 0.3631450     0.2500000     0.5000000     0.2435530E-01 0.3420250E-03
 0.6105880     0.5000000     0.7500000     0.4058240E-01 0.4437060E-03
 0.8627300     0.7500000      1.000000     0.5460580E-01 0.5833960E-03
  1.113760      1.000000      1.250000     0.6847830E-01 0.7608700E-03
  1.363330      1.250000      1.500000     0.8044110E-01 0.9951229E-03
  1.700800      1.500000      2.000000     0.9801760E-01 0.1109340E-02
  2.201560      2.000000      2.500000     0.1167460     0.2016900E-02
  2.701590      2.500000      3.000000     0.1258930     0.3645570E-02
  3.339720      3.000000      4.000000     0.1188890     0.5827200E-02
  4.383210      4.000000      5.000000     0.9015470E-01 0.1190100E-01
