 0.2100300      0.000000     0.2500000     0.2273100E-01 0.3852570E-02
 0.3649990     0.2500000     0.5000000     0.4852510E-01 0.2130870E-02
 0.6083350     0.5000000     0.7500000     0.8653340E-01 0.2981760E-02
 0.8594490     0.7500000      1.000000     0.1192160     0.4305300E-02
  1.110510      1.000000      1.250000     0.1419680     0.6054460E-02
  1.360560      1.250000      1.500000     0.1676830     0.8299880E-02
  1.691680      1.500000      2.000000     0.1873440     0.9681860E-02
  2.176630      2.000000      2.500000     0.1865830     0.1778710E-01
  2.672120      2.500000      3.000000     0.1576010     0.3061720E-01
  3.274540      3.000000      4.000000     0.1819350     0.5139920E-01
