  0.000000     0.000000    
 0.5000000     0.1689190E-01
  1.000000     0.6418920E-01
  1.500000     0.1148650    
  2.000000     0.1554050    
  2.500000     0.1908780    
  3.000000     0.2195950    
  3.500000     0.2473120    

