 0.2100300      0.000000     0.2500000     0.2093970E-01 0.1773900E-02
 0.3649990     0.2500000     0.5000000     0.4200290E-01 0.9664680E-03
 0.6083350     0.5000000     0.7500000     0.7641180E-01 0.1334220E-02
 0.8594490     0.7500000      1.000000     0.1033560     0.1890730E-02
  1.110510      1.000000      1.250000     0.1330030     0.2635330E-02
  1.360560      1.250000      1.500000     0.1470470     0.3606390E-02
  1.691680      1.500000      2.000000     0.1662100     0.4222410E-02
  2.176630      2.000000      2.500000     0.1860390     0.7912710E-02
  2.672120      2.500000      3.000000     0.1687190     0.1412910E-01
  3.274540      3.000000      4.000000     0.1892880     0.2445120E-01
