 0.2100300      0.000000     0.2500000     0.2195030E-01 0.2032010E-02
 0.3649990     0.2500000     0.5000000     0.4407190E-01 0.1015360E-02
 0.6083350     0.5000000     0.7500000     0.7450000E-01 0.1359620E-02
 0.8594490     0.7500000      1.000000     0.1047630     0.1900000E-02
  1.110510      1.000000      1.250000     0.1287150     0.2634710E-02
  1.360560      1.250000      1.500000     0.1477680     0.3654540E-02
  1.691680      1.500000      2.000000     0.1693330     0.4381300E-02
  2.176630      2.000000      2.500000     0.1830720     0.8296560E-02
  2.672120      2.500000      3.000000     0.1878660     0.1479890E-01
  3.274540      3.000000      4.000000     0.1621860     0.2575480E-01
