 0.2043670      0.000000     0.2500000     0.2027770E-01 0.8271490E-03
 0.3631450     0.2500000     0.5000000     0.4451420E-01 0.4120290E-03
 0.6105880     0.5000000     0.7500000     0.7419720E-01 0.5315530E-03
 0.8627300     0.7500000      1.000000     0.1006000     0.7198040E-03
  1.113760      1.000000      1.250000     0.1230690     0.9659380E-03
  1.363330      1.250000      1.500000     0.1422490     0.1292050E-02
  1.700800      1.500000      2.000000     0.1705550     0.1468500E-02
  2.201560      2.000000      2.500000     0.1876800     0.2697610E-02
  2.701590      2.500000      3.000000     0.1875960     0.4820990E-02
  3.339720      3.000000      4.000000     0.1911070     0.7514430E-02
  4.383210      4.000000      5.000000     0.1721100     0.1475900E-01
