 0.2093885     0.1250000     0.2500000     0.9075700E-02 0.1962888E-02
 0.3155130     0.2500000     0.3750000     0.2080858E-01 0.1211712E-02
 0.4356780     0.3750000     0.5000000     0.3052365E-01 0.1186752E-02
 0.5589300     0.5000000     0.6250000     0.4535793E-01 0.1364792E-02
 0.6826700     0.6250000     0.7500000     0.5281675E-01 0.1681375E-02
 0.8554750     0.7500000      1.000000     0.6046975E-01 0.1727463E-02
  1.097110      1.000000      1.250000     0.6390225E-01 0.3260677E-02
  1.343635      1.250000      1.500000     0.6036725E-01 0.6869600E-02
