0	0	6	0.127209
0	0	7	0.133287
0	0	8	0.133284
0	0	9	0.133132
0	0	10	0.131626
0	0	11	0.128734
0	1	4	0.125089
0	1	5	0.127794
0	1	6	0.13337
0	1	7	0.134959
0	1	8	0.136666
0	1	9	0.135863
0	1	10	0.135762
0	1	11	0.134317
0	1	12	0.129472
0	1	13	0.125672
0	2	3	0.126428
0	2	4	0.133445
0	2	5	0.135518
0	2	6	0.136772
0	2	7	0.136117
0	2	8	0.136178
0	2	9	0.136448
0	2	10	0.136309
0	2	11	0.136276
0	2	12	0.135476
0	2	13	0.132677
0	2	14	0.127293
0	3	2	0.128422
0	3	3	0.135534
0	3	4	0.135601
0	3	5	0.134704
0	3	6	0.135622
0	3	7	0.134705
0	3	8	0.136685
0	3	9	0.136743
0	3	10	0.135557
0	3	11	0.135152
0	3	12	0.133815
0	3	13	0.134724
0	3	14	0.13441
0	3	15	0.12717
0	4	1	0.126977
0	4	2	0.134965
0	4	3	0.136067
0	4	4	0.134273
0	4	5	0.133593
0	4	6	0.133931
0	4	7	0.132172
0	4	8	0.1339
0	4	9	0.134202
0	4	10	0.133321
0	4	11	0.134473
0	4	12	0.134584
0	4	13	0.135079
0	4	14	0.135363
0	4	15	0.134854
0	4	16	0.127702
0	5	1	0.131792
0	5	2	0.134796
0	5	3	0.136573
0	5	4	0.130919
0	5	5	0.127007
0	5	12	0.128174
0	5	13	0.132365
0	5	14	0.132055
0	5	15	0.134313
0	5	16	0.131113
0	6	0	0.12753
0	6	1	0.133098
0	6	2	0.134022
0	6	3	0.133761
0	6	4	0.129258
0	6	13	0.133337
0	6	14	0.133501
0	6	15	0.131808
0	6	16	0.133144
0	6	17	0.13151
0	7	0	0.131826
0	7	1	0.135181
0	7	2	0.13668
0	7	3	0.13542
0	7	4	0.132825
0	7	13	0.132812
0	7	14	0.135035
0	7	15	0.137339
0	7	16	0.13631
0	7	17	0.131314
0	8	0	0.12924
0	8	1	0.133911
0	8	2	0.132727
0	8	3	0.134906
0	8	4	0.128884
0	8	13	0.130199
0	8	14	0.134507
0	8	15	0.133275
0	8	16	0.133205
0	8	17	0.128925
0	9	0	0.12924
0	9	1	0.133911
0	9	2	0.132727
0	9	3	0.134906
0	9	4	0.128884
0	9	13	0.130199
0	9	14	0.134507
0	9	15	0.133275
0	9	16	0.133205
0	9	17	0.128925
0	10	0	0.131826
0	10	1	0.135181
0	10	2	0.13668
0	10	3	0.13542
0	10	4	0.132825
0	10	13	0.132812
0	10	14	0.135035
0	10	15	0.137339
0	10	16	0.13631
0	10	17	0.131314
0	11	0	0.12753
0	11	1	0.133098
0	11	2	0.134022
0	11	3	0.133761
0	11	4	0.129258
0	11	13	0.133337
0	11	14	0.133501
0	11	15	0.131808
0	11	16	0.133144
0	11	17	0.13151
0	12	1	0.131792
0	12	2	0.134796
0	12	3	0.136573
0	12	4	0.130919
0	12	5	0.127007
0	12	12	0.128174
0	12	13	0.132365
0	12	14	0.132055
0	12	15	0.134313
0	12	16	0.131113
0	13	1	0.126977
0	13	2	0.134965
0	13	3	0.136067
0	13	4	0.134273
0	13	5	0.133593
0	13	6	0.133931
0	13	7	0.132172
0	13	8	0.1339
0	13	9	0.134202
0	13	10	0.133321
0	13	11	0.134473
0	13	12	0.134584
0	13	13	0.135079
0	13	14	0.135363
0	13	15	0.134854
0	13	16	0.127702
0	14	2	0.128422
0	14	3	0.135534
0	14	4	0.135601
0	14	5	0.134704
0	14	6	0.135622
0	14	7	0.134705
0	14	8	0.136685
0	14	9	0.136743
0	14	10	0.135557
0	14	11	0.135152
0	14	12	0.133815
0	14	13	0.134724
0	14	14	0.13441
0	14	15	0.12717
0	15	3	0.126428
0	15	4	0.133445
0	15	5	0.135518
0	15	6	0.136772
0	15	7	0.136117
0	15	8	0.136178
0	15	9	0.136448
0	15	10	0.136309
0	15	11	0.136276
0	15	12	0.135476
0	15	13	0.132677
0	15	14	0.127293
0	16	4	0.125089
0	16	5	0.127794
0	16	6	0.13337
0	16	7	0.134959
0	16	8	0.136666
0	16	9	0.135863
0	16	10	0.135762
0	16	11	0.134317
0	16	12	0.129472
0	16	13	0.125672
0	17	6	0.127209
0	17	7	0.133287
0	17	8	0.133284
0	17	9	0.133132
0	17	10	0.131626
0	17	11	0.128734
1	0	7	0.130098
1	0	8	0.130704
1	0	9	0.131967
1	0	10	0.129586
1	1	4	0.128832
1	1	5	0.130115
1	1	6	0.127594
1	1	7	0.13589
1	1	8	0.136576
1	1	9	0.137646
1	1	10	0.135753
1	1	11	0.129405
1	1	12	0.130675
1	1	13	0.129985
1	2	3	0.127216
1	2	4	0.135157
1	2	5	0.136023
1	2	6	0.134719
1	2	7	0.13635
1	2	8	0.135601
1	2	9	0.135081
1	2	10	0.136564
1	2	11	0.134878
1	2	12	0.136246
1	2	13	0.135121
1	2	14	0.127838
1	3	2	0.128658
1	3	3	0.131763
1	3	4	0.135254
1	3	5	0.133579
1	3	6	0.134017
1	3	7	0.135804
1	3	8	0.135703
1	3	9	0.135046
1	3	10	0.13633
1	3	11	0.13375
1	3	12	0.132307
1	3	13	0.135835
1	3	14	0.13273
1	3	15	0.129106
1	4	1	0.127105
1	4	2	0.136055
1	4	3	0.134473
1	4	4	0.135816
1	4	5	0.132881
1	4	6	0.135577
1	4	7	0.137433
1	4	8	0.137027
1	4	9	0.137273
1	4	10	0.137303
1	4	11	0.136009
1	4	12	0.132386
1	4	13	0.136303
1	4	14	0.133794
1	4	15	0.135764
1	4	16	0.127319
1	5	2	0.134331
1	5	3	0.134577
1	5	4	0.133746
1	5	5	0.13566
1	5	6	0.135603
1	5	7	0.134513
1	5	8	0.132392
1	5	9	0.131355
1	5	10	0.133703
1	5	11	0.135282
1	5	12	0.13622
1	5	13	0.135244
1	5	14	0.134737
1	5	15	0.135714
1	5	16	0.132374
1	6	2	0.132648
1	6	3	0.134412
1	6	4	0.13391
1	6	5	0.133615
1	6	6	0.128442
1	6	11	0.127856
1	6	12	0.133825
1	6	13	0.134504
1	6	14	0.133498
1	6	15	0.133932
1	6	16	0.134144
1	6	17	0.126256
1	7	2	0.135541
1	7	3	0.136246
1	7	4	0.13581
1	7	5	0.13122
1	7	12	0.132389
1	7	13	0.137885
1	7	14	0.135876
1	7	15	0.136434
1	7	16	0.13649
1	7	17	0.132649
1	8	2	0.130921
1	8	3	0.134948
1	8	4	0.134476
1	8	5	0.133454
1	8	12	0.133414
1	8	13	0.135927
1	8	14	0.135163
1	8	15	0.133243
1	8	16	0.135481
1	8	17	0.128283
1	9	2	0.130921
1	9	3	0.134948
1	9	4	0.134476
1	9	5	0.133454
1	9	12	0.133414
1	9	13	0.135927
1	9	14	0.135163
1	9	15	0.133243
1	9	16	0.135481
1	9	17	0.128283
1	10	2	0.135541
1	10	3	0.136246
1	10	4	0.13581
1	10	5	0.13122
1	10	12	0.132389
1	10	13	0.137885
1	10	14	0.135876
1	10	15	0.136434
1	10	16	0.13649
1	10	17	0.132649
1	11	2	0.132648
1	11	3	0.134412
1	11	4	0.13391
1	11	5	0.133615
