0 220 35.6 0.589 0.187 499 94.7 115 730.523 610.65 0.0925609 4.91405e-05 0.223595 0.000160139 0.247779 0.000194899 0.259056 0.000213259 0.274852 0.000240117 0.299542 0.000286732 0.335203 0.000357898 0.378115 0.000454927 0.419246 0.000558556 0.451618 0.000652804 
1 220 35.4 0.588 0.186 498 94.4 115 727.633 607.985 0.092547 4.60842e-05 0.223532 0.0001618 0.247629 0.000194729 0.258893 0.000212992 0.274701 0.000240407 0.299426 0.000286525 0.335132 0.000359725 0.378064 0.000457934 0.419161 0.000556648 0.451466 0.000652437 
2 219 35.3 0.588 0.186 497 94.1 115 724.493 605.179 0.0925408 4.47599e-05 0.223485 0.000154456 0.247526 0.000194568 0.258783 0.000212813 0.274594 0.00024022 0.299329 0.000286334 0.335047 0.000359526 0.377972 0.000457676 0.419033 0.000562067 0.451287 0.000652049 
3 218 35.1 0.588 0.186 496 93.7 115 722.67 603.563 0.0925308 4.54688e-05 0.223461 0.000161687 0.247442 0.000194431 0.25867 0.000212587 0.274477 0.000240014 0.299227 0.000286151 0.33497 0.000359357 0.377901 0.0004575 0.418933 0.000561781 0.451135 0.000651536 
4 218 35.9 0.587 0.189 495 95.8 112 721.718 602.77 0.0925261 4.51567e-05 0.223453 0.0001483 0.247367 0.000194312 0.25857 0.000212456 0.274378 0.000239838 0.299147 0.000286001 0.334914 0.000359233 0.377847 0.000457401 0.418843 0.000561025 0.450991 0.00064382 
5 217 35.7 0.587 0.188 494 95.3 112 718.311 599.77 0.0925233 4.47712e-05 0.223441 0.000161655 0.247365 0.000194313 0.258556 0.000212433 0.274341 0.000239772 0.299077 0.00028587 0.334804 0.000359002 0.3777 0.000457004 0.418667 0.000557491 0.450792 0.000650549 
6 217 35.4 0.586 0.188 493 94.8 112 715.319 597.133 0.0925203 4.4367e-05 0.22345 0.000144921 0.247383 0.000194336 0.258543 0.000212418 0.274289 0.000239582 0.298986 0.000285689 0.334678 0.000358744 0.377549 0.00045669 0.418498 0.000560673 0.450606 0.000649787 
7 216 35.2 0.586 0.187 492 94.2 112 716.372 597.671 0.0925196 4.31858e-05 0.223468 0.0001617 0.247418 0.000194391 0.258556 0.000212431 0.274267 0.000239643 0.298919 0.000285564 0.334561 0.000358483 0.37739 0.000456269 0.418312 0.000560241 0.450405 0.000649463 
8 216 34.9 0.586 0.187 491 93.6 112 710.777 592.848 0.0925219 4.69437e-05 0.223499 0.00016175 0.247474 0.000194475 0.258584 0.000212471 0.274255 0.000211758 0.298858 0.000285428 0.334445 0.000358248 0.377229 0.000455886 0.418127 0.000559657 0.450207 0.000648852 
9 215 34.7 0.585 0.186 490 92.9 112 704.108 587.341 0.0925254 4.56448e-05 0.223534 0.000161809 0.247569 0.000194624 0.258648 0.000212577 0.274263 0.000239626 0.298794 0.000285322 0.334304 0.000357942 0.377031 0.00045537 0.417906 0.000555481 0.449983 0.000641595 
10 215 34.4 0.585 0.185 489 92.2 112 693.719 578.874 0.0925319 4.37355e-05 0.223584 0.000161891 0.247672 0.000194786 0.25872 0.000212685 0.274283 0.000239657 0.298745 0.000285205 0.334179 0.00035764 0.376846 0.000454927 0.417693 0.000558593 0.449764 0.000647605 
11 214 34 0.585 0.184 488 91.5 112 687.721 573.941 0.0925356 4.39138e-05 0.223649 0.000154853 0.24778 0.000194953 0.258783 0.000212792 0.274289 0.000238113 0.298686 0.000285089 0.334049 0.000357399 0.376661 0.000454448 0.417481 0.000556896 0.449543 0.000646904 
12 214 33.7 0.584 0.184 487 90.7 112 682.492 569.62 0.0925444 4.40025e-05 0.223709 0.000162089 0.247919 0.00019517 0.258895 0.000212973 0.274338 0.000239751 0.298639 0.000284982 0.333888 0.000357036 0.37641 0.000412905 0.417199 0.000557216 0.449268 0.000645947 
13 213 33.4 0.584 0.183 486 89.8 112 681.25 568.419 0.09255 4.41501e-05 0.223784 0.000162211 0.248082 0.000195424 0.259011 0.000213154 0.274371 0.000239804 0.298565 0.00028484 0.333699 0.000356638 0.376141 0.000453199 0.416908 0.000556557 0.44899 0.00064541 
14 212 33 0.583 0.182 485 88.9 112 676.704 564.452 0.0925571 4.57275e-05 0.223853 0.000162324 0.24824 0.000195674 0.259122 0.000213335 0.274403 0.000239766 0.298497 0.000284703 0.333524 0.000356256 0.375889 0.000452144 0.416629 0.000551439 0.448714 0.000600751 
15 212 32.6 0.583 0.181 484 87.9 112 661.805 552.479 0.0925628 4.5563e-05 0.223944 0.000142196 0.248392 0.000195911 0.259219 0.000213486 0.274426 0.000239881 0.298434 0.000284576 0.333366 0.000355938 0.375655 0.000452074 0.41636 0.000588997 0.448437 0.000637816 
16 211 33 0.583 0.183 483 89.2 109 653.381 545.454 0.0925787 4.55942e-05 0.224021 0.000157431 0.248571 0.000196191 0.259362 0.000203886 0.274488 0.000239174 0.298381 0.000284471 0.333183 0.000355531 0.375372 0.000451444 0.416039 0.000547457 0.448119 0.000636826 
17 210 32.6 0.582 0.182 482 88.2 109 648.94 541.778 0.0925874 4.59881e-05 0.224104 0.000162726 0.248774 0.000180137 0.259516 0.00021396 0.274542 0.000238999 0.298298 0.000288546 0.332945 0.000354627 0.375019 0.000450562 0.41565 0.000553128 0.447746 0.000635848 
18 210 32.1 0.582 0.18 480 87.1 109 645.197 538.626 0.0925961 4.56676e-05 0.224199 0.000162878 0.248946 0.000196778 0.259626 0.00021414 0.27457 0.000240114 0.298227 0.000284148 0.332762 0.000354626 0.374742 0.000449897 0.415327 0.000547969 0.447411 0.000634818 
19 209 31.7 0.581 0.179 479 85.9 109 629.253 525.311 0.0926015 4.56704e-05 0.22429 0.000163026 0.249139 0.00019708 0.259749 0.00021433 0.27459 0.000239612 0.298121 0.000283934 0.332522 0.000354105 0.374405 0.000446408 0.414954 0.00054705 0.447039 0.000636242 
20 208 31.2 0.58 0.178 478 84.7 109 621.727 519.022 0.09261 4.56765e-05 0.224376 0.000163167 0.249336 0.000197369 0.259887 0.000214558 0.274628 0.000239665 0.298027 0.000283569 0.332277 0.000453268 0.374039 0.000445665 0.414538 0.00055026 0.446621 0.000621918 
21 207 30.6 0.58 0.177 476 83.5 109 619.325 517.015 0.0926244 4.56599e-05 0.224474 0.000163321 0.249508 0.000197657 0.259992 0.000195669 0.274636 0.000239536 0.297918 0.000283538 0.332043 0.000351279 0.373706 0.000443126 0.414154 0.000544889 0.44622 0.000630881 
22 206 30.9 0.579 0.178 474 84.4 106 603.239 503.601 0.092622 4.56453e-05 0.224553 0.000148064 0.249697 0.000197932 0.2601 0.000192163 0.274633 0.000240179 0.297785 0.000283268 0.331768 0.000352468 0.373321 0.000415975 0.413718 0.00055411 0.445772 0.00063092 
23 205 30.4 0.578 0.177 473 83 106 592.764 494.712 0.09263 4.56421e-05 0.224644 0.000163602 0.249871 0.000198225 0.260197 0.000214856 0.27462 0.000240142 0.297641 0.000250329 0.331484 0.000349809 0.372926 0.000442697 0.41327 0.000542525 0.445308 0.000629926 
