44 0.176E+03 0.398E+02 0.357E+00 0.246E+00 0.659E+03 0.166E+03 0.435E+02 0.100E+04 0.300E+03
45 0.173E+03 0.393E+02 0.356E+00 0.247E+00 0.649E+03 0.164E+03 0.423E+02 0.964E+03 0.290E+03
46 0.170E+03 0.377E+02 0.355E+00 0.245E+00 0.639E+03 0.158E+03 0.423E+02 0.927E+03 0.277E+03
47 0.167E+03 0.361E+02 0.354E+00 0.242E+00 0.629E+03 0.152E+03 0.423E+02 0.891E+03 0.265E+03
48 0.164E+03 0.355E+02 0.353E+00 0.243E+00 0.619E+03 0.150E+03 0.410E+02 0.855E+03 0.254E+03
49 0.161E+03 0.340E+02 0.352E+00 0.240E+00 0.608E+03 0.144E+03 0.410E+02 0.820E+03 0.244E+03
50 0.157E+03 0.334E+02 0.351E+00 0.241E+00 0.597E+03 0.142E+03 0.398E+02 0.786E+03 0.232E+03
51 0.154E+03 0.318E+02 0.350E+00 0.239E+00 0.586E+03 0.136E+03 0.398E+02 0.752E+03 0.221E+03
52 0.150E+03 0.312E+02 0.349E+00 0.239E+00 0.575E+03 0.134E+03 0.386E+02 0.718E+03 0.211E+03
53 0.147E+03 0.297E+02 0.347E+00 0.237E+00 0.564E+03 0.128E+03 0.386E+02 0.685E+03 0.200E+03
54 0.143E+03 0.290E+02 0.346E+00 0.237E+00 0.552E+03 0.126E+03 0.374E+02 0.653E+03 0.191E+03
55 0.140E+03 0.275E+02 0.345E+00 0.234E+00 0.540E+03 0.120E+03 0.374E+02 0.622E+03 0.181E+03
56 0.136E+03 0.269E+02 0.343E+00 0.235E+00 0.528E+03 0.118E+03 0.362E+02 0.591E+03 0.170E+03
57 0.132E+03 0.254E+02 0.342E+00 0.232E+00 0.516E+03 0.112E+03 0.362E+02 0.561E+03 0.161E+03
58 0.129E+03 0.247E+02 0.341E+00 0.232E+00 0.504E+03 0.109E+03 0.350E+02 0.532E+03 0.152E+03
59 0.125E+03 0.233E+02 0.339E+00 0.229E+00 0.491E+03 0.104E+03 0.350E+02 0.504E+03 0.144E+03
60 0.121E+03 0.226E+02 0.338E+00 0.230E+00 0.479E+03 0.101E+03 0.339E+02 0.476E+03 0.136E+03
61 0.117E+03 0.212E+02 0.336E+00 0.227E+00 0.466E+03 0.956E+02 0.339E+02 0.450E+03 0.127E+03
62 0.114E+03 0.206E+02 0.334E+00 0.227E+00 0.453E+03 0.931E+02 0.328E+02 0.424E+03 0.118E+03
63 0.110E+03 0.192E+02 0.333E+00 0.224E+00 0.439E+03 0.876E+02 0.328E+02 0.399E+03 0.111E+03
64 0.106E+03 0.186E+02 0.331E+00 0.224E+00 0.426E+03 0.852E+02 0.317E+02 0.374E+03 0.104E+03
65 0.102E+03 0.173E+02 0.329E+00 0.220E+00 0.412E+03 0.799E+02 0.317E+02 0.351E+03 0.972E+02
66 0.978E+02 0.166E+02 0.327E+00 0.220E+00 0.398E+03 0.774E+02 0.306E+02 0.329E+03 0.904E+02
67 0.938E+02 0.154E+02 0.325E+00 0.217E+00 0.384E+03 0.723E+02 0.306E+02 0.307E+03 0.837E+02
68 0.898E+02 0.148E+02 0.323E+00 0.217E+00 0.370E+03 0.698E+02 0.295E+02 0.286E+03 0.774E+02
69 0.857E+02 0.141E+02 0.321E+00 0.217E+00 0.356E+03 0.673E+02 0.285E+02 0.266E+03 0.715E+02
70 0.817E+02 0.130E+02 0.319E+00 0.213E+00 0.342E+03 0.625E+02 0.285E+02 0.247E+03 0.659E+02
71 0.777E+02 0.124E+02 0.317E+00 0.213E+00 0.327E+03 0.601E+02 0.274E+02 0.229E+03 0.606E+02
72 0.736E+02 0.114E+02 0.314E+00 0.209E+00 0.312E+03 0.555E+02 0.274E+02 0.212E+03 0.555E+02
73 0.696E+02 0.108E+02 0.312E+00 0.209E+00 0.297E+03 0.531E+02 0.264E+02 0.195E+03 0.507E+02
74 0.655E+02 0.102E+02 0.309E+00 0.209E+00 0.283E+03 0.507E+02 0.254E+02 0.179E+03 0.462E+02
75 0.615E+02 0.926E+01 0.306E+00 0.205E+00 0.268E+03 0.465E+02 0.254E+02 0.164E+03 0.419E+02
76 0.576E+02 0.870E+01 0.304E+00 0.204E+00 0.253E+03 0.442E+02 0.245E+02 0.150E+03 0.379E+02
77 0.536E+02 0.816E+01 0.301E+00 0.204E+00 0.238E+03 0.419E+02 0.235E+02 0.137E+03 0.342E+02
78 0.498E+02 0.763E+01 0.298E+00 0.203E+00 0.223E+03 0.396E+02 0.226E+02 0.124E+03 0.307E+02
79 0.460E+02 0.683E+01 0.294E+00 0.199E+00 0.208E+03 0.359E+02 0.226E+02 0.112E+03 0.274E+02
80 0.423E+02 0.635E+01 0.291E+00 0.198E+00 0.194E+03 0.337E+02 0.217E+02 0.101E+03 0.244E+02
81 0.387E+02 0.587E+01 0.288E+00 0.197E+00 0.179E+03 0.316E+02 0.208E+02 0.912E+02 0.217E+02
82 0.352E+02 0.542E+01 0.284E+00 0.196E+00 0.165E+03 0.295E+02 0.199E+02 0.816E+02 0.191E+02
83 0.318E+02 0.477E+01 0.280E+00 0.192E+00 0.152E+03 0.264E+02 0.199E+02 0.729E+02 0.168E+02
84 0.286E+02 0.436E+01 0.276E+00 0.191E+00 0.138E+03 0.245E+02 0.190E+02 0.647E+02 0.147E+02
85 0.256E+02 0.398E+01 0.272E+00 0.189E+00 0.126E+03 0.227E+02 0.182E+02 0.573E+02 0.128E+02
86 0.228E+02 0.361E+01 0.268E+00 0.188E+00 0.113E+03 0.209E+02 0.174E+02 0.505E+02 0.111E+02
87 0.201E+02 0.327E+01 0.263E+00 0.187E+00 0.102E+03 0.192E+02 0.166E+02 0.443E+02 0.953E+01
88 0.177E+02 0.295E+01 0.259E+00 0.185E+00 0.910E+02 0.176E+02 0.158E+02 0.387E+02 0.818E+01
89 0.154E+02 0.253E+01 0.254E+00 0.181E+00 0.809E+02 0.154E+02 0.158E+02 0.338E+02 0.701E+01
90 0.134E+02 0.227E+01 0.250E+00 0.179E+00 0.715E+02 0.140E+02 0.150E+02 0.293E+02 0.595E+01
91 0.116E+02 0.203E+01 0.245E+00 0.177E+00 0.630E+02 0.128E+02 0.143E+02 0.254E+02 0.504E+01
92 0.994E+01 0.181E+01 0.240E+00 0.176E+00 0.552E+02 0.116E+02 0.136E+02 0.219E+02 0.425E+01
93 0.851E+01 0.161E+01 0.235E+00 0.174E+00 0.482E+02 0.105E+02 0.129E+02 0.188E+02 0.358E+01
94 0.726E+01 0.143E+01 0.231E+00 0.172E+00 0.420E+02 0.958E+01 0.122E+02 0.162E+02 0.302E+01
95 0.618E+01 0.128E+01 0.226E+00 0.171E+00 0.365E+02 0.871E+01 0.115E+02 0.139E+02 0.253E+01
96 0.526E+01 0.114E+01 0.221E+00 0.169E+00 0.317E+02 0.793E+01 0.109E+02 0.120E+02 0.214E+01
97 0.447E+01 0.103E+01 0.217E+00 0.168E+00 0.275E+02 0.725E+01 0.102E+02 0.103E+02 0.180E+01
98 0.381E+01 0.926E+00 0.212E+00 0.167E+00 0.239E+02 0.665E+01 0.961E+01 0.888E+01 0.153E+01
99 0.326E+01 0.795E+00 0.208E+00 0.163E+00 0.209E+02 0.583E+01 0.961E+01 0.779E+01 0.132E+01
100 0.280E+01 0.727E+00 0.204E+00 0.162E+00 0.183E+02 0.542E+01 0.902E+01 0.678E+01 0.113E+01
