0 30 21.6 0.277 0.448 144 112.4 95 1480 413 0.0877132 4.52154e-05 0.238509 0.000182121 0.235764 0.000164449 0.231454 0.000169324 0.231824 0.000170342 0.233849 0.000173441 0.236431 0.000176946 0.239158 0.000181052 0.24187 0.000185759 0.244505 0.000189262 
1 30 21.6 0.277 0.448 144 112.4 95 1480 413 0.0877143 4.20344e-05 0.238512 0.000181963 0.23577 0.00017529 0.23146 0.000169475 0.23183 0.000170354 0.233855 0.000173653 0.236435 0.000177875 0.239161 0.000182506 0.241872 0.000187335 0.244505 0.000192253 
2 30 21.4 0.277 0.448 144 112.2 95 1480 412 0.087717 4.20192e-05 0.23852 0.000181976 0.235779 0.000175305 0.231468 0.000169487 0.231837 0.000170368 0.23386 0.000173667 0.236439 0.000177899 0.239164 0.000182484 0.241873 0.000187335 0.244504 0.000192197 
3 29.9 21.4 0.277 0.446 144 111.8 95 1470 410 0.0877159 4.19162e-05 0.238517 0.000181975 0.235794 0.00017533 0.231482 0.000169512 0.231849 0.000170377 0.233869 0.000173666 0.236445 0.000177896 0.239167 0.000182504 0.241872 0.000187277 0.2445 0.000192273 
4 29.9 21.4 0.277 0.446 144 111.4 95 1470 409 0.0877183 4.06669e-05 0.238525 0.000181988 0.235812 0.00019842 0.231499 0.000169537 0.231863 0.000170397 0.233881 0.000173691 0.236454 0.000177897 0.239171 0.000182526 0.241872 0.000187356 0.244495 0.000192315 
5 29.9 21.2 0.277 0.446 144 110.8 95 1460 406 0.0877196 4.13704e-05 0.238531 0.000181999 0.235834 0.000175388 0.23152 0.00016956 0.231881 0.000170422 0.233894 0.000173701 0.236463 0.000177881 0.239176 0.000182518 0.241871 0.00018735 0.244488 0.000192258 
6 29.8 21 0.277 0.444 143 110.2 95 1450 404 0.0877227 3.99356e-05 0.238544 0.000165091 0.235856 0.00017542 0.231538 0.000169588 0.231894 0.000170448 0.233903 0.000164521 0.236466 0.000176288 0.239174 0.00018251 0.241863 0.000187284 0.244474 0.0001922 
7 29.7 21 0.277 0.444 143 109.6 95 1440 402 0.0877243 4.26442e-05 0.238553 0.000165765 0.235883 0.000175457 0.231559 0.000169623 0.231908 0.000170474 0.23391 0.000173718 0.236466 0.000177937 0.239166 0.000182514 0.241848 0.000187311 0.244451 0.000192128 
8 29.7 20.8 0.277 0.442 143 108.8 95 1430 401 0.0877276 4.09277e-05 0.23858 0.000182078 0.235896 0.000175477 0.231558 0.000169616 0.231895 0.000170436 0.233885 0.000173682 0.23643 0.00017789 0.23912 0.000182436 0.241794 0.000187143 0.24439 0.000189064 
9 29.6 20.6 0.277 0.442 142 107.8 95 1420 396 0.0877303 4.05388e-05 0.238585 0.000182091 0.235935 0.000175537 0.231596 0.000169672 0.231926 0.000168886 0.233909 0.000173712 0.236447 0.000178831 0.239128 0.000180858 0.241792 0.000185208 0.244379 0.000191997 
10 29.5 21 0.277 0.446 142 110 92.5 1410 392 0.0877311 4.08185e-05 0.238589 0.000182104 0.235971 0.000175591 0.231628 0.000169721 0.231953 0.000170537 0.233929 0.000173741 0.236459 0.000176929 0.239131 0.000180679 0.241786 0.000187184 0.244361 0.000192105 
11 29.4 20.8 0.277 0.444 142 108.8 92.5 1390 387 0.0877311 1.41421 0.238589 1.41421 0.235971 1.41421 0.231628 1.41421 0.231953 1.41421 0.233929 1.41421 0.236459 1.41421 0.239131 1.41421 0.241786 1.41421 0.244361 1.41421 
12 29.3 20.6 0.277 0.444 141 107.6 92.5 1380 384 0.0877394 4.07174e-05 0.238622 0.00018216 0.236035 0.000175623 0.231677 0.000160062 0.231981 0.000170571 0.233935 0.000173197 0.236443 0.00016402 0.239093 0.000182384 0.241725 0.000187062 0.244277 0.00019193 
13 29.2 20.2 0.276 0.442 141 106.4 92.5 1360 380 0.0877394 1.41421 0.238622 1.41421 0.236035 1.41421 0.231677 1.41421 0.231981 1.41421 0.233935 1.41421 0.236443 1.41421 0.239093 1.41421 0.241725 1.41421 0.244277 1.41421 
14 29.1 20 0.276 0.44 140 105 92.5 1350 374 0.0877408 4.51768e-05 0.238638 0.000182194 0.236099 0.000175779 0.231721 0.000164871 0.232 0.000170264 0.233929 0.000173247 0.236411 0.00017784 0.239035 0.000180877 0.24164 0.000184564 0.244165 0.00018844 
15 28.9 19.72 0.276 0.438 140 103.6 92.5 1330 369 0.0877408 1.41421 0.238638 1.41421 0.236099 1.41421 0.231721 1.41421 0.232 1.41421 0.233929 1.41421 0.236411 1.41421 0.239035 1.41421 0.24164 1.41421 0.244165 1.41421 
16 28.8 19.98 0.276 0.442 139 105.2 89.5 1310 365 0.0877457 4.53968e-05 0.238671 0.00018225 0.236145 0.000166612 0.231733 0.00016973 0.231977 0.00018637 0.233871 0.000173357 0.23632 0.000177341 0.238913 0.00018067 0.241489 0.000184549 0.243988 0.000188414 
17 28.6 19.66 0.276 0.44 138 103.6 89.5 1290 359 0.0877457 1.41421 0.238671 1.41421 0.236145 1.41421 0.231733 1.41421 0.231977 1.41421 0.233871 1.41421 0.23632 1.41421 0.238913 1.41421 0.241489 1.41421 0.243988 1.41421 
18 28.5 19.34 0.275 0.438 138 102 89.5 1270 352 0.0877465 4.52081e-05 0.23867 0.000182262 0.236206 0.000175196 0.231774 0.000171124 0.231989 0.000170281 0.233854 0.000173168 0.236272 0.00017663 0.238833 0.000180536 0.241377 0.00018443 0.243842 0.000186174 
19 28.3 19 0.275 0.436 137 100.2 89.5 1250 347 0.0877465 1.41421 0.23867 1.41421 0.236206 1.41421 0.231774 1.41421 0.231989 1.41421 0.233854 1.41421 0.236272 1.41421 0.238833 1.41421 0.241377 1.41421 0.243842 1.41421 
20 28.1 18.64 0.275 0.434 136 98.6 89.5 1230 340 0.0877453 4.52126e-05 0.238675 0.000182277 0.236236 0.000176274 0.231767 0.000169537 0.23194 0.000168614 0.233764 0.000173035 0.236143 0.000176425 0.238666 0.000180789 0.241173 0.000186246 0.243604 0.000188044 
21 27.9 18.82 0.275 0.436 136 99.6 87 1200 334 0.0877453 1.41421 0.238675 1.41421 0.236236 1.41421 0.231767 1.41421 0.23194 1.41421 0.233764 1.41421 0.236143 1.41421 0.238666 1.41421 0.241173 1.41421 0.243604 1.41421 
22 27.7 18.44 0.275 0.434 135 97.6 87 1180 328 0.0877384 4.13114e-05 0.238666 0.000182271 0.236242 0.000165104 0.231729 0.000181014 0.231854 0.000170009 0.233631 0.000173311 0.235965 0.000176176 0.238446 0.000181392 0.240913 0.000183663 0.243308 0.000187513 
23 27.5 18.06 0.274 0.432 134 95.8 87 1160 321 0.0877384 1.41421 0.238666 1.41421 0.236242 1.41421 0.231729 1.41421 0.231854 1.41421 0.233631 1.41421 0.235965 1.41421 0.238446 1.41421 0.240913 1.41421 0.243308 1.41421 
24 27.3 18.2 0.274 0.436 133 96.6 84.5 1130 315 0.0877331 4.19962e-05 0.238656 0.000182261 0.236225 0.000181147 0.231661 0.000169955 0.231734 0.000207866 0.23346 0.00017257 0.235744 0.00017592 0.238179 0.000180998 0.240603 0.000183191 0.242959 0.000186801 
25 27.1 17.78 0.274 0.432 132 94.6 84.5 1110 306 0.0877331 1.41421 0.238656 1.41421 0.236225 1.41421 0.231661 1.41421 0.231734 1.41421 0.23346 1.41421 0.235744 1.41421 0.238179 1.41421 0.240603 1.41421 0.242959 1.41421 
26 26.9 17.36 0.273 0.43 131 92.4 84.5 1090 302 0.0877213 4.53486e-05 0.238623 0.000182164 0.236182 0.000175586 0.231563 0.000164973 0.231577 0.000169955 0.233245 0.000172729 0.235476 0.000177089 0.23786 0.00017909 0.240237 0.0001828 0.24255 0.000186169 
