44 0.170E+03 0.208E+02 0.552E+00 0.158E+00 0.410E+03 0.610E+02 0.897E+02 0.759E+03 0.261E+03
45 0.167E+03 0.200E+02 0.549E+00 0.155E+00 0.405E+03 0.591E+02 0.897E+02 0.735E+03 0.252E+03
46 0.165E+03 0.198E+02 0.547E+00 0.156E+00 0.401E+03 0.588E+02 0.871E+02 0.711E+03 0.243E+03
47 0.162E+03 0.190E+02 0.545E+00 0.154E+00 0.396E+03 0.569E+02 0.871E+02 0.688E+03 0.236E+03
48 0.159E+03 0.183E+02 0.543E+00 0.151E+00 0.391E+03 0.550E+02 0.871E+02 0.665E+03 0.227E+03
49 0.157E+03 0.181E+02 0.541E+00 0.152E+00 0.386E+03 0.546E+02 0.845E+02 0.641E+03 0.218E+03
50 0.154E+03 0.173E+02 0.538E+00 0.149E+00 0.381E+03 0.527E+02 0.845E+02 0.618E+03 0.209E+03
51 0.151E+03 0.171E+02 0.536E+00 0.150E+00 0.376E+03 0.523E+02 0.820E+02 0.595E+03 0.202E+03
52 0.148E+03 0.163E+02 0.533E+00 0.147E+00 0.370E+03 0.503E+02 0.820E+02 0.573E+03 0.194E+03
53 0.145E+03 0.156E+02 0.530E+00 0.145E+00 0.365E+03 0.484E+02 0.820E+02 0.551E+03 0.185E+03
54 0.142E+03 0.153E+02 0.528E+00 0.145E+00 0.359E+03 0.479E+02 0.796E+02 0.529E+03 0.178E+03
55 0.139E+03 0.146E+02 0.525E+00 0.143E+00 0.353E+03 0.459E+02 0.796E+02 0.508E+03 0.169E+03
56 0.136E+03 0.143E+02 0.522E+00 0.143E+00 0.347E+03 0.454E+02 0.771E+02 0.486E+03 0.162E+03
57 0.133E+03 0.136E+02 0.519E+00 0.140E+00 0.341E+03 0.435E+02 0.771E+02 0.466E+03 0.156E+03
58 0.130E+03 0.133E+02 0.516E+00 0.140E+00 0.335E+03 0.429E+02 0.747E+02 0.445E+03 0.147E+03
59 0.126E+03 0.126E+02 0.512E+00 0.138E+00 0.329E+03 0.410E+02 0.747E+02 0.425E+03 0.141E+03
60 0.123E+03 0.123E+02 0.509E+00 0.138E+00 0.323E+03 0.404E+02 0.724E+02 0.406E+03 0.134E+03
61 0.120E+03 0.116E+02 0.506E+00 0.135E+00 0.316E+03 0.385E+02 0.724E+02 0.386E+03 0.127E+03
62 0.117E+03 0.113E+02 0.502E+00 0.135E+00 0.309E+03 0.378E+02 0.701E+02 0.368E+03 0.120E+03
63 0.113E+03 0.106E+02 0.498E+00 0.132E+00 0.303E+03 0.359E+02 0.701E+02 0.350E+03 0.114E+03
64 0.110E+03 0.103E+02 0.494E+00 0.132E+00 0.296E+03 0.352E+02 0.678E+02 0.332E+03 0.108E+03
65 0.106E+03 0.997E+01 0.490E+00 0.132E+00 0.289E+03 0.345E+02 0.655E+02 0.314E+03 0.102E+03
66 0.103E+03 0.933E+01 0.486E+00 0.129E+00 0.281E+03 0.327E+02 0.655E+02 0.297E+03 0.960E+02
67 0.991E+02 0.901E+01 0.482E+00 0.128E+00 0.274E+03 0.319E+02 0.633E+02 0.281E+03 0.901E+02
68 0.955E+02 0.840E+01 0.478E+00 0.126E+00 0.267E+03 0.301E+02 0.633E+02 0.265E+03 0.841E+02
69 0.919E+02 0.809E+01 0.473E+00 0.125E+00 0.259E+03 0.294E+02 0.612E+02 0.250E+03 0.790E+02
70 0.882E+02 0.750E+01 0.468E+00 0.122E+00 0.251E+03 0.276E+02 0.612E+02 0.235E+03 0.746E+02
71 0.845E+02 0.720E+01 0.463E+00 0.122E+00 0.243E+03 0.269E+02 0.590E+02 0.220E+03 0.689E+02
72 0.808E+02 0.689E+01 0.458E+00 0.121E+00 0.235E+03 0.261E+02 0.569E+02 0.206E+03 0.654E+02
73 0.770E+02 0.635E+01 0.452E+00 0.118E+00 0.227E+03 0.244E+02 0.569E+02 0.193E+03 0.604E+02
74 0.732E+02 0.605E+01 0.447E+00 0.118E+00 0.219E+03 0.236E+02 0.549E+02 0.180E+03 0.573E+02
75 0.694E+02 0.575E+01 0.441E+00 0.117E+00 0.210E+03 0.228E+02 0.529E+02 0.167E+03 0.520E+02
76 0.657E+02 0.525E+01 0.435E+00 0.114E+00 0.201E+03 0.212E+02 0.529E+02 0.155E+03 0.469E+02
77 0.619E+02 0.496E+01 0.428E+00 0.113E+00 0.193E+03 0.204E+02 0.509E+02 0.144E+03 0.421E+02
78 0.581E+02 0.468E+01 0.421E+00 0.112E+00 0.184E+03 0.195E+02 0.490E+02 0.133E+03 0.395E+02
79 0.543E+02 0.423E+01 0.414E+00 0.109E+00 0.175E+03 0.180E+02 0.490E+02 0.122E+03 0.360E+02
80 0.506E+02 0.396E+01 0.407E+00 0.108E+00 0.166E+03 0.172E+02 0.470E+02 0.112E+03 0.340E+02
81 0.470E+02 0.370E+01 0.400E+00 0.107E+00 0.157E+03 0.164E+02 0.452E+02 0.103E+03 0.308E+02
82 0.434E+02 0.344E+01 0.392E+00 0.106E+00 0.148E+03 0.156E+02 0.434E+02 0.939E+02 0.273E+02
83 0.399E+02 0.307E+01 0.383E+00 0.103E+00 0.139E+03 0.142E+02 0.434E+02 0.856E+02 0.237E+02
84 0.365E+02 0.283E+01 0.375E+00 0.102E+00 0.130E+03 0.135E+02 0.416E+02 0.776E+02 0.210E+02
85 0.332E+02 0.261E+01 0.366E+00 0.101E+00 0.121E+03 0.127E+02 0.398E+02 0.702E+02 0.185E+02
86 0.300E+02 0.239E+01 0.357E+00 0.996E-01 0.112E+03 0.120E+02 0.381E+02 0.632E+02 0.163E+02
87 0.270E+02 0.209E+01 0.347E+00 0.966E-01 0.104E+03 0.108E+02 0.381E+02 0.569E+02 0.144E+02
88 0.242E+02 0.191E+01 0.338E+00 0.954E-01 0.954E+02 0.101E+02 0.364E+02 0.509E+02 0.126E+02
89 0.215E+02 0.173E+01 0.328E+00 0.941E-01 0.875E+02 0.940E+01 0.348E+02 0.454E+02 0.110E+02
90 0.190E+02 0.157E+01 0.318E+00 0.929E-01 0.798E+02 0.875E+01 0.332E+02 0.403E+02 0.962E+01
91 0.168E+02 0.141E+01 0.308E+00 0.916E-01 0.726E+02 0.814E+01 0.316E+02 0.357E+02 0.833E+01
92 0.147E+02 0.127E+01 0.297E+00 0.903E-01 0.658E+02 0.756E+01 0.301E+02 0.316E+02 0.720E+01
93 0.128E+02 0.114E+01 0.287E+00 0.891E-01 0.594E+02 0.701E+01 0.286E+02 0.278E+02 0.619E+01
94 0.111E+02 0.980E+00 0.277E+00 0.865E-01 0.535E+02 0.620E+01 0.286E+02 0.246E+02 0.534E+01
95 0.963E+01 0.881E+00 0.267E+00 0.854E-01 0.481E+02 0.574E+01 0.271E+02 0.216E+02 0.458E+01
96 0.832E+01 0.793E+00 0.257E+00 0.844E-01 0.432E+02 0.533E+01 0.257E+02 0.190E+02 0.393E+01
97 0.719E+01 0.717E+00 0.247E+00 0.835E-01 0.388E+02 0.495E+01 0.244E+02 0.167E+02 0.337E+01
98 0.622E+01 0.650E+00 0.238E+00 0.826E-01 0.349E+02 0.461E+01 0.230E+02 0.147E+02 0.290E+01
99 0.538E+01 0.593E+00 0.229E+00 0.819E-01 0.314E+02 0.431E+01 0.217E+02 0.130E+02 0.250E+01
100 0.468E+01 0.516E+00 0.220E+00 0.801E-01 0.283E+02 0.386E+01 0.217E+02 0.116E+02 0.218E+01
