p_T 	p_T err 	N pi0 		N pi0 err 	stat err (rel) 	sys_err (Cancel in Centralities) 	sys_err ( No Cc ) || pt correlated errors  	 pt uncorrelated errors 
1.25 	0.05 		0.958431 	0.139608 	0.0231919 	0.0837925 				0.11687 		0.0584908 		0.131372
1.75 	0.05 		0.189562 	0.0283377 	0.0207003 	0.0901467 				0.117442 		0.0672787 		0.131881
2.25 	0.05 		0.0399503 	0.00611098 	0.0250674 	0.0956566 				0.116703 		0.0744995 		0.131223
2.75 	0.05 		0.00952874 	0.00151966 	0.0342623 	0.100523 				0.118977 		0.0806524 		0.13325
3.25 	0.05 		0.00255685 	0.000421516 	0.0457219 	0.104886 				0.118686 		0.0860295 		0.13299
3.75 	0.05 		0.000836502 	0.000139621 	0.0280415 	0.108847 				0.12339 		0.0908163 		0.137204
4.25 	0.05 		0.000317855 	5.39186e-05 	0.0351925 	0.112477 				0.122007 		0.0951376 		0.135962
4.75 	0.05 		0.000127233 	2.20146e-05 	0.0486377 	0.115833 				0.118975 		0.0990817 		0.133248
5.25 	0.05 		5.79289e-05 	1.03095e-05 	0.060144 	0.118954 				0.117921 		0.102714 		0.132308
5.75 	0.05 		2.51424e-05 	4.75968e-06 	0.0851558 	0.121875 				0.117188 		0.106083 		0.131655
6.25 	0.05 		1.39435e-05 	2.78493e-06 	0.103438 	0.124621 				0.116887 		0.109226 		0.131387
6.75 	0.05 		7.47715e-06 	1.6831e-06 	0.144516 	0.127214 				0.116626 		0.112176 		0.131155
7.25 	0.05 		3.64215e-06 	9.17764e-07 	0.181819 	0.129671 				0.116718 		0.114955 		0.131237
7.75 	0.05 		2.14576e-06 	7.93266e-07 	0.312503 	0.132007 				0.146926 		0.117583 		0.158705
