p_T 	p_T err 	N pi0 		N pi0 err 	stat err (rel) 	sys_err (Cancel in Centralities) 	sys_err ( No Cc ) || pt correlated errors  	 pt uncorrelated errors 
1.25 	0.05 		0.953284 	0.138724 	0.0224026 	0.0840215 				0.116685 		0.0588185 		0.131207
1.75 	0.05 		0.188302 	0.0281965 	0.0194674 	0.0905438 				0.117665 		0.0678099 		0.13208
2.25 	0.05 		0.0385243 	0.00589481 	0.023567 	0.0962124 				0.116625 		0.0752119 		0.131154
2.75 	0.05 		0.00870019 	0.0014012 	0.0331465 	0.101226 				0.120801 		0.081527 		0.134881
3.25 	0.05 		0.00225472 	0.00037987 	0.0444907 	0.105725 				0.1234 		0.087051 		0.137213
3.75 	0.05 		0.000740456 	0.000126387 	0.0253529 	0.109813 				0.12819 		0.0919719 		0.141537
4.25 	0.05 		0.000273726 	4.6608e-05 	0.0314915 	0.113562 				0.122902 		0.0964169 		0.136766
4.75 	0.05 		0.000108553 	1.87343e-05 	0.0419446 	0.117027 				0.119708 		0.100476 		0.133903
5.25 	0.05 		4.80212e-05 	8.45362e-06 	0.0529705 	0.120253 				0.117146 		0.104215 		0.131617
5.75 	0.05 		2.05851e-05 	3.81942e-06 	0.0710863 	0.123272 				0.119067 		0.107685 		0.13333
6.25 	0.05 		1.15361e-05 	2.2296e-06 	0.0877044 	0.126111 				0.117294 		0.110924 		0.131749
6.75 	0.05 		5.30981e-06 	1.14015e-06 	0.122672 	0.128793 				0.120295 		0.113963 		0.134428
7.25 	0.05 		2.71415e-06 	6.42399e-07 	0.158552 	0.131334 				0.116759 		0.116827 		0.131273
7.75 	0.05 		1.61262e-06 	4.71384e-07 	0.232077 	0.13375 				0.117027 		0.119537 		0.131512
