p_T 	p_T err 	N pi0 		N pi0 err 	stat err (rel) 	sys_err (Cancel in Centralities) 	sys_err ( No Cc ) || pt correlated errors  	 pt uncorrelated errors 
1.25 	0.05 		0.533532 	0.0803037 	0.0420008 	0.0829732 				0.118345 		0.057311 		0.132686
1.75 	0.05 		0.102943 	0.015944 	0.0382534 	0.0891976 				0.120702 		0.0660016 		0.134792
2.25 	0.05 		0.0218787 	0.00344769 	0.0475771 	0.0946303 				0.116677 		0.0731772 		0.1312
2.75 	0.05 		0.00557827 	0.000919664 	0.0606076 	0.0994492 				0.116693 		0.0793104 		0.131214
3.25 	0.05 		0.00161911 	0.000280945 	0.0755545 	0.103784 				0.116744 		0.0846821 		0.13126
3.75 	0.05 		0.000553793 	9.33357e-05 	0.0564468 	0.107728 				0.116679 		0.089472 		0.131202
4.25 	0.05 		0.000171403 	3.20201e-05 	0.0921682 	0.11135 				0.118342 		0.0938017 		0.132683
4.75 	0.05 		9.79302e-05 	1.90783e-05 	0.104818 	0.114702 				0.117514 		0.0977579 		0.131945
5.25 	0.05 		3.50759e-05 	8.66048e-06 	0.178701 	0.117825 				0.12307 		0.101404 		0.136917
5.75 	0.05 		2.02663e-05 	5.29342e-06 	0.198926 	0.120751 				0.118614 		0.104789 		0.132926
6.25 	0.05 		1.41736e-05 	4.36783e-06 	0.251418 	0.123504 				0.128462 		0.10795 		0.141783
6.75 	0.05 		4.78829e-06 	2.07625e-06 	0.397083 	0.126105 				0.120167 		0.110917 		0.134314
