p_T 	p_T err 	N pi0 		N pi0 err 	stat err (rel) 	sys_err (Cancel in Centralities) 	sys_err ( No Cc ) || pt correlated errors  	 pt uncorrelated errors 
1.25 	0.05 		3.44799 	0.553858 	0.0704999 	0.0850434 				0.116619 		0.0602693 		0.131149
1.75 	0.05 		0.688058 	0.109561 	0.0554 	0.0921148 				0.117476 		0.0698937 		0.131911
2.25 	0.05 		0.127789 	0.0223466 	0.0785217 	0.0982826 				0.12147 		0.0778426 		0.135481
2.75 	0.05 		0.0278558 	0.00554764 	0.112059 	0.103749 				0.127836 		0.084639 		0.141216
3.25 	0.05 		0.00733094 	0.00161375 	0.14317 	0.108661 				0.12709 		0.0905935 		0.140542
3.75 	0.05 		0.00228787 	0.000520899 	0.0856339 	0.113127 				0.178064 		0.0959047 		0.187901
4.25 	0.05 		0.000884357 	0.000171339 	0.0953841 	0.117226 				0.12123 		0.100707 		0.135265
4.75 	0.05 		0.000330679 	6.73435e-05 	0.11487 	0.121018 				0.116764 		0.105096 		0.131277
5.25 	0.05 		0.0001263 	2.94386e-05 	0.157319 	0.124548 				0.118606 		0.109143 		0.132918
5.75 	0.05 		5.88634e-05 	1.57859e-05 	0.204021 	0.127853 				0.118103 		0.1129 		0.13247
6.25 	0.05 		2.67846e-05 	1.00295e-05 	0.324972 	0.130962 				0.132118 		0.116409 		0.145104
6.75 	0.05 		7.10715e-06 	4.96501e-06 	0.66549 	0.133899 				0.165008 		0.119704 		0.175578
7.25 	0.05 		7.03142e-06 	3.93106e-06 	0.527046 	0.136684 				0.126885 		0.122811 		0.140356
7.75 	0.05 		3.21606e-06 	2.49568e-06 	0.754432 	0.139332 				0.11664 		0.125751 		0.131168
