 0.5000000E-01 0.0000000E+00 0.5000000E-01 0.0000000E+00
 0.1500000      628.7290     0.5000000E-01  263.2983    
 0.2500000      4.390039     0.5000000E-01  7.399832    
 0.3500000      5.525443     0.5000000E-01  1.707209    
 0.4500000      2.077862     0.5000000E-01 0.5455170    
 0.5500000      2.308105     0.5000001E-01 0.2835394    
 0.6500000      1.341215     0.4999998E-01 0.1312528    
 0.7500000     0.9565004     0.5000001E-01 0.7429795E-01
 0.8500000     0.5741360     0.5000001E-01 0.4346377E-01
 0.9500000     0.3314326     0.4999998E-01 0.2411156E-01
  1.050000     0.1928096     0.5000001E-01 0.1571278E-01
  1.150000     0.1458086     0.5000001E-01 0.1046428E-01
  1.250000     0.8211623E-01 0.5000001E-01 0.6352458E-02
  1.350000     0.5820445E-01 0.4999995E-01 0.4829005E-02
  1.450000     0.3661003E-01 0.5000001E-01 0.3112577E-02
  1.550000     0.2567108E-01 0.5000001E-01 0.2390569E-02
  1.650000     0.1559785E-01 0.5000001E-01 0.1585796E-02
  1.750000     0.1063022E-01 0.5000001E-01 0.1223219E-02
  1.850000     0.5428354E-02 0.4999995E-01 0.8162566E-03
  1.950000     0.4109946E-02 0.5000001E-01 0.6461642E-03
  2.050000     0.1857136E-02 0.5000007E-01 0.4491052E-03
  2.150000     0.1168621E-02 0.4999995E-01 0.3546055E-03
  2.250000     0.1528710E-02 0.4999995E-01 0.3384927E-03
  2.350000     0.9543318E-03 0.5000007E-01 0.2289718E-03
  2.450000     0.6177585E-03 0.4999995E-01 0.2035880E-03
  2.550000     0.4942777E-03 0.5000007E-01 0.1770488E-03
  2.650000     0.4163953E-03 0.4999995E-01 0.1356929E-03
  2.750000     0.5638119E-04 0.4999995E-01 0.9740191E-04
  2.850000     0.7839336E-04 0.5000007E-01 0.9030164E-04
  2.950000     -.5452963E-04 0.4999995E-01 0.4837977E-04
  3.050000     -.4881705E-05 0.5000007E-01 0.5401165E-04
  3.150000     0.5193743E-04 0.4999995E-01 0.5405909E-04
  3.250000     0.1677401E-03 0.4999995E-01 0.7123409E-04
  3.350000     0.2187905E-04 0.5000007E-01 0.3894982E-04
  3.450000     -.3012283E-04 0.4999995E-01 0.2765292E-04
  3.550000     0.3531643E-04 0.5000007E-01 0.3446921E-04
  3.650000     0.2467614E-04 0.4999995E-01 0.3484356E-04
  3.750000     -.1286395E-04 0.4999995E-01 0.1903425E-04
  3.850000     0.2247265E-04 0.5000007E-01 0.3626208E-04
  3.950000     0.7576434E-05 0.4999995E-01 0.2299293E-04
  4.050000     -.2739427E-04 0.4999995E-01 0.1039870E-04
  4.150000     0.4647711E-05 0.5000019E-01 0.1808817E-04
  4.250000     -.1348729E-04 0.4999995E-01 0.1554137E-04
  4.350000     -.3096494E-05 0.4999995E-01 0.1684349E-04
  4.450000     0.1092142E-04 0.4999995E-01 0.1481085E-04
  4.550000     0.1941023E-04 0.4999995E-01 0.2022341E-04
  4.650000     0.1975388E-05 0.5000019E-01 0.1182402E-04
  4.750000     -.2800255E-05 0.4999995E-01 0.7346479E-05
  4.850000     0.7617236E-05 0.4999995E-01 0.1257404E-04
  4.950000     -.6591191E-05 0.4999995E-01 0.6450020E-05
