-0.855072 -0.00753323
0.782774 -0.00959531
-0.293553 -0.0148645
-0.413757 -0.0099793
-2.26065 -0.0156641
-2.25301 -0.0148467
-3.64969 -0.00843391
-3.95154 -0.00405399
-2.78308 -0.00862161
-1.35424 -0.0126976
-2.20808 -0.0148457
-0.999343 -0.00708088
-0.916067 -0.00722723
0.0781191 -0.0123462
-0.751858 -0.0142393
-0.805873 -0.00835532
-1.66377 -0.0124699
-2.2903 -0.014765
-1.20742 -0.0130841
-1.54775 -0.00676728
-2.35891 -0.0114871
-2.08485 -0.0139865
-1.94326 -0.0176083
0.24155 -0.013226
-5.57862 -0.0156364
-4.66788 -0.0219605
-4.03352 -0.0231043
-2.48023 -0.0246127
-4.53941 -0.0160681
-4.17369 -0.0185388
-5.92268 -0.00905767
-4.35276 -0.0135138
-1.81206 -0.0167124
-3.22801 -0.0172855
-2.84498 -0.0180908
-5.53477 -0.0129362
-3.33885 -0.0223656
-3.64714 -0.0211002
-5.36152 -0.0230493
-4.51846 -0.0199637
-4.28995 -0.0227376
-4.51007 -0.022177
-3.90835 -0.0175131
-5.16294 -0.015005
-5.32983 -0.0168165
-5.57906 -0.0140637
-4.97322 -0.0174875
-2.90607 -0.0115978
0.525774 0.00502922
1.54371 0.00679004
0.690396 0.000406759
1.1023 0.00255349
1.00266 0.0125198
2.06806 0.00320553
1.1578 0.00661711
1.9835 0.00747715
0.388252 0.00625118
-0.801608 0.00649593
0.947528 0.00296169
-0.813713 0.00355069
0.547389 -0.000831722
1.94651 0.00291936
2.00964 0.00737992
4.06426 0.0109067
2.84031 0.00965203
1.30824 0.000626814
0.421146 0.0029795
3.80003 0.00359761
3.4404 0.0110015
2.77137 0.011834
2.80615 0.00925971
2.11671 0.00777431
0.175429 0.00630635
-1.34765 0.00669934
0.656393 0.00964488
-0.509646 0.00984919
-1.49697 0.00526669
-1.05634 0.00291229
-0.0692146 0.00481302
-0.0921434 0.00439507
-1.03229 0.000933109
-0.456924 0.00818876
-0.519731 0.00701973
-0.962032 0.0083564
-1.56952 0.00507492
-3.97555 -0.00531289
-2.18751 0.00477145
-1.88312 0.00783872
-3.48556 0.00461206
-1.20777 0.00626704
-1.82642 0.0057681
-3.26847 0.0013535
-2.73493 0.00463599
-2.36621 0.00391207
-2.19784 0.00633921
-2.4713 0.0103466
