0 0 0 0 0
0 0 0 1 0
0 0 0 2 -2.77283
0 0 0 3 -1.77754
0 0 0 4 -1.4885
0 0 0 5 -0.0879913
0 0 0 6 -0.201727
0 0 0 7 -0.448513
0 0 0 8 -0.0751152
0 0 0 9 -0.163647
0 0 0 10 -1.18816
0 0 0 11 -0.223852
0 0 0 12 0.264172
0 0 0 13 -0.774936
0 0 0 14 -4.37471
0 0 0 15 -4.26429
0 0 0 16 -3.06963
0 0 0 17 -1.88002
0 0 0 18 -3.53859
0 0 0 19 -2.52771
0 0 0 20 -0.871923
0 0 0 21 3.27798
0 0 0 22 1.45082
0 0 0 23 -2.30512
0 0 0 24 -0.126421
0 0 0 25 -2.53306
0 0 0 26 -2.77993
0 0 0 27 -1.75605
0 0 0 28 -2.64125
0 0 0 29 -1.33985
0 0 0 30 -0.288551
0 0 0 31 3.01298
0 0 0 32 -2.5407
0 0 0 33 -3.62659
0 0 0 34 -4.07448
0 0 0 35 -0.953301
0 0 0 36 2.43855
0 0 0 37 0.771578
0 0 0 38 -1.4413
0 0 0 39 2.48222
0 0 0 40 -0.940774
0 0 0 41 -3.5793
0 0 0 42 -4.62366
0 0 0 43 -4.29461
0 0 0 44 -4.33161
0 0 0 45 -4.89621
0 0 0 46 -2.95159
0 0 0 47 -2.59427
0 0 0 48 -1.58299
0 0 0 49 -5.02852
0 0 0 50 -4.14017
0 0 0 51 -3.8642
0 0 0 52 -3.01612
0 0 0 53 -3.16313
0 0 0 54 -3.47211
0 0 0 55 -1.11661
0 0 0 56 -8.65052
0 0 0 57 -9.16565
0 0 0 58 -5.83534
0 0 0 59 -3.97794
0 0 0 60 -3.76058
0 0 0 61 -4.64024
0 0 0 62 -3.17295
0 0 0 63 -2.84135
0 0 0 64 -4.37925
0 0 0 65 -2.7669
0 0 0 66 -2.44081
0 0 0 67 -1.57813
0 0 0 68 -1.72371
0 0 0 69 -1.65451
0 0 0 70 -2.13668
0 0 0 71 -1.66693
0 0 0 72 -3.04322
0 0 0 73 -2.75449
0 0 0 74 -3.21928
0 0 0 75 -4.37732
0 0 0 76 -3.41624
0 0 0 77 -2.56728
0 0 0 78 2.09858
0 0 0 79 -0.615014
0 0 1 0 -0.94831
0 0 1 1 -3.17584
0 0 1 2 -2.25087
0 0 1 3 0.785352
0 0 1 4 1.71894
0 0 1 5 2.95966
0 0 1 6 1.98984
0 0 1 7 2.81001
0 0 1 8 1.75939
0 0 1 9 -0.37621
0 0 1 10 -0.325658
0 0 1 11 0.653883
0 0 1 12 -0.521246
0 0 1 13 -1.18401
0 0 1 14 -1.60858
0 0 1 15 -3.38786
0 0 1 16 -3.01898
0 0 1 17 -2.7278
0 0 1 18 -1.10202
0 0 1 19 0
0 0 1 20 -0.497366
0 0 1 21 -1.25617
0 0 1 22 -0.445832
0 0 1 23 -0.236398
0 0 1 24 -1.27122
0 0 1 25 -2.41302
0 0 1 26 -2.64669
0 0 1 27 -0.466249
0 0 1 28 0.782804
0 0 1 29 -0.326685
0 0 1 30 -0.638954
0 0 1 31 -2.4838
0 0 1 32 -5.80311
0 0 1 33 -3.21399
0 0 1 34 0.535622
0 0 1 35 4.75168
0 0 1 36 2.14836
0 0 1 37 2.4528
0 0 1 38 2.7675
0 0 1 39 2.03526
0 0 1 40 -1.73037
0 0 1 41 -2.95086
0 0 1 42 -2.04456
0 0 1 43 -2.17451
0 0 1 44 -3.02657
0 0 1 45 -1.24276
0 0 1 46 -0.313034
0 0 1 47 -1.97939
0 0 1 48 -3.12698
0 0 1 49 -1.83806
0 0 1 50 -2.96538
0 0 1 51 -5.55725
0 0 1 52 -6.79301
0 0 1 53 -3.14564
0 0 1 54 -2.75106
0 0 1 55 -2.22346
0 0 1 56 -6.02179
0 0 1 57 -5.80354
0 0 1 58 -2.75349
0 0 1 59 -1.94833
0 0 1 60 -3.62917
0 0 1 61 -2.79071
0 0 1 62 -3.40054
0 0 1 63 -2.47024
0 0 1 64 -2.80214
0 0 1 65 -3.89897
0 0 1 66 -2.52039
0 0 1 67 -1.69901
0 0 1 68 -1.82696
0 0 1 69 -2.19322
0 0 1 70 -1.8891
0 0 1 71 -2.22863
0 0 1 72 -2.49048
0 0 1 73 -2.02764
0 0 1 74 -1.10727
0 0 1 75 -0.720571
0 0 1 76 0
0 0 1 77 0
0 0 1 78 0
0 0 1 79 0
0 1 0 0 0.1058
0 1 0 1 0.954803
0 1 0 2 1.64085
0 1 0 3 1.39868
0 1 0 4 0.487725
0 1 0 5 0.539862
0 1 0 6 0.840086
0 1 0 7 1.85994
0 1 0 8 2.29428
0 1 0 9 1.69645
0 1 0 10 1.84517
0 1 0 11 1.32919
0 1 0 12 2.22881
0 1 0 13 2.49488
0 1 0 14 3.54591
0 1 0 15 3.50928
0 1 0 16 2.33909
0 1 0 17 2.36006
0 1 0 18 2.40616
0 1 0 19 1.57566
0 1 0 20 0.705462
0 1 0 21 -1.61221
0 1 0 22 -3.13987
0 1 0 23 0
0 1 0 24 0
0 1 0 25 0
0 1 0 26 5.47812
0 1 0 27 2.64019
0 1 0 28 1.68994
0 1 0 29 1.53153
0 1 0 30 1.4897
0 1 0 31 -0.254976
0 1 0 32 -0.300962
0 1 0 33 1.01709
0 1 0 34 1.52516
0 1 0 35 3.59948
0 1 0 36 1.33943
0 1 0 37 2.75295
0 1 0 38 0.462989
0 1 0 39 3.46778
0 1 0 40 2.31225
0 1 0 41 2.25864
0 1 0 42 1.82518
0 1 0 43 0.286976
0 1 0 44 1.43916
0 1 0 45 2.13155
0 1 0 46 1.97489
0 1 0 47 1.50487
0 1 0 48 1.83961
0 1 0 49 -0.911948
0 1 0 50 0.91252
0 1 0 51 3.47652
0 1 0 52 2.01964
0 1 0 53 2.62498
0 1 0 54 2.50565
0 1 0 55 2.31433
0 1 0 56 3.23276
0 1 0 57 3.44424
0 1 0 58 2.32161
0 1 0 59 1.66977
0 1 0 60 2.6374
0 1 0 61 1.41074
0 1 0 62 1.70073
0 1 0 63 0.430051
0 1 0 64 -0.23421
0 1 0 65 -0.040642
0 1 0 66 0.644862
0 1 0 67 -0.113034
0 1 0 68 0.612931
0 1 0 69 0.868756
0 1 0 70 0.244112
0 1 0 71 0.628787
0 1 0 72 1.04666
0 1 0 73 1.55783
0 1 0 74 0.524716
0 1 0 75 0.0378928
0 1 0 76 0.709899
0 1 0 77 -0.155995
0 1 0 78 0.12373
0 1 0 79 0
0 1 1 0 0
0 1 1 1 0
0 1 1 2 0.288235
0 1 1 3 0.776656
0 1 1 4 0.588983
0 1 1 5 0.600472
0 1 1 6 0.961249
0 1 1 7 2.5103
0 1 1 8 1.40755
0 1 1 9 2.02283
0 1 1 10 2.77171
0 1 1 11 1.83885
0 1 1 12 0.329983
0 1 1 13 -0.479475
0 1 1 14 0.240768
0 1 1 15 0.751665
0 1 1 16 0.208865
0 1 1 17 -0.278018
0 1 1 18 -0.333042
0 1 1 19 0.875128
0 1 1 20 0.743601
0 1 1 21 3.22154
0 1 1 22 2.72961
0 1 1 23 0.477713
0 1 1 24 1.00749
0 1 1 25 0
0 1 1 26 0
0 1 1 27 0
0 1 1 28 0.998106
0 1 1 29 1.12637
0 1 1 30 0.187049
0 1 1 31 0.806232
0 1 1 32 -0.457196
0 1 1 33 -2.27749
0 1 1 34 -1.09975
0 1 1 35 1.38142
0 1 1 36 1.01207
0 1 1 37 3.03858
0 1 1 38 0.0713783
0 1 1 39 1.1235
0 1 1 40 -0.433982
0 1 1 41 -2.19182
0 1 1 42 -1.59555
0 1 1 43 -0.511465
0 1 1 44 -1.51786
0 1 1 45 -0.43814
0 1 1 46 0.476276
0 1 1 47 0.139375
0 1 1 48 1.41109
0 1 1 49 0.539453
0 1 1 50 -1.06814
0 1 1 51 14.1726
0 1 1 52 -1.35416
0 1 1 53 0.934975
0 1 1 54 0.994664
0 1 1 55 -0.166573
0 1 1 56 -0.0897327
0 1 1 57 0.162769
0 1 1 58 1.88651
0 1 1 59 1.79958
0 1 1 60 0.598774
0 1 1 61 1.03388
0 1 1 62 0.0435499
0 1 1 63 -1.11739
0 1 1 64 -0.603389
0 1 1 65 -0.865701
0 1 1 66 -1.00866
0 1 1 67 0.297676
0 1 1 68 0.209134
0 1 1 69 0.196786
0 1 1 70 0.605589
0 1 1 71 -0.829477
0 1 1 72 1.12672
0 1 1 73 -0.334769
0 1 1 74 -0.86262
0 1 1 75 -1.50842
0 1 1 76 -1.51099
0 1 1 77 -0.341173
0 1 1 78 -0.15896
0 1 1 79 0.0315686
1 0 0 0 0
1 0 0 1 0
1 0 0 2 -2.89839
1 0 0 3 -2.6962
1 0 0 4 -1.64157
1 0 0 5 -1.04494
1 0 0 6 -0.60391
1 0 0 7 -0.804605
1 0 0 8 -2.44375
1 0 0 9 1.00933
1 0 0 10 -1.83117
1 0 0 11 -1.45647
1 0 0 12 -0.660879
1 0 0 13 -3.40362
1 0 0 14 -2.11418
1 0 0 15 -1.4478
1 0 0 16 -3.5381
1 0 0 17 -3.34658
1 0 0 18 -1.91221
1 0 0 19 -4.42269
1 0 0 20 -7.59144
1 0 0 21 1.97012
1 0 0 22 1.65655
1 0 0 23 -1.07338
1 0 0 24 -1.47125
1 0 0 25 -2.40476
1 0 0 26 -1.91344
1 0 0 27 -0.717245
1 0 0 28 -3.8338
1 0 0 29 -3.14925
1 0 0 30 -1.61619
1 0 0 31 -1.41465
1 0 0 32 -4.76298
1 0 0 33 -5.09595
1 0 0 34 -3.834
1 0 0 35 -2.80589
1 0 0 36 -5.72919
1 0 0 37 -4.10769
1 0 0 38 -0.162236
1 0 0 39 0.267028
1 0 0 40 -3.545
1 0 0 41 -4.57576
1 0 0 42 -4.33146
1 0 0 43 -4.53806
1 0 0 44 -4.21271
1 0 0 45 -2.2492
1 0 0 46 -1.95353
1 0 0 47 -0.3397
1 0 0 48 -1.79229
1 0 0 49 -4.9124
1 0 0 50 -2.91671
1 0 0 51 -2.52846
1 0 0 52 -3.54243
1 0 0 53 -1.64923
1 0 0 54 -2.69549
1 0 0 55 -3.76677
1 0 0 56 -1.74329
1 0 0 57 -3.32954
1 0 0 58 -3.90743
1 0 0 59 -2.56119
1 0 0 60 -4.1464
1 0 0 61 -4.94985
1 0 0 62 -1.97824
1 0 0 63 -3.86047
1 0 0 64 -2.73433
1 0 0 65 -4.13876
1 0 0 66 -1.79984
1 0 0 67 -4.42521
1 0 0 68 -3.01413
1 0 0 69 -1.24974
1 0 0 70 0.822853
1 0 0 71 -0.83899
1 0 0 72 -3.47676
1 0 0 73 -4.91345
1 0 0 74 -4.18547
1 0 0 75 -2.59141
1 0 0 76 -2.71191
1 0 0 77 -1.04502
1 0 0 78 -1.22357
1 0 0 79 0
1 0 1 0 -0.235066
1 0 1 1 -0.809042
1 0 1 2 -1.4136
1 0 1 3 3.1953
