0 0 0 0 0
0 0 0 1 -3.36518
0 0 0 2 0.236859
0 0 0 3 -0.778338
0 0 0 4 2.28595
0 0 0 5 5.04529
0 0 0 6 2.32937
0 0 0 7 2.69875
0 0 0 8 5.1417
0 0 0 9 3.95377
0 0 0 10 0.754172
0 0 0 11 0.365489
0 0 0 12 4.20787
0 0 0 13 0.945461
0 0 0 14 -3.48691
0 0 0 15 -1.23664
0 0 0 16 -0.949908
0 0 0 17 -1.17988
0 0 0 18 -0.780764
0 0 0 19 3.77642
0 0 0 20 1.59026
0 0 0 21 2.45244
0 0 0 22 -3.18812
0 0 0 23 0.56296
0 0 0 24 3.55068
0 0 0 25 -1.12826
0 0 0 26 1.59673
0 0 0 27 -0.713945
0 0 0 28 -0.189197
0 0 0 29 4.23207
0 0 0 30 7.84968
0 0 0 31 -2.56815
0 0 0 32 3.64563
0 0 0 33 -0.0723047
0 0 0 34 1.8099
0 0 0 35 5.04836
0 0 0 36 7.89427
0 0 0 37 1.51127
0 0 0 38 4.05767
0 0 0 39 1.55562
0 0 0 40 0.428707
0 0 0 41 -3.50651
0 0 0 42 -2.18904
0 0 0 43 -2.14105
0 0 0 44 -4.3015
0 0 0 45 2.16633
0 0 0 46 -1.24158
0 0 0 47 3.02122
0 0 0 48 -0.311026
0 0 0 49 0.678848
0 0 0 50 -0.014902
0 0 0 51 -0.148149
0 0 0 52 -1.01309
0 0 0 53 -3.53548
0 0 0 54 -0.647129
0 0 0 55 -2.58035
0 0 0 56 -6.49679
0 0 0 57 -3.23822
0 0 0 58 -3.72462
0 0 0 59 -3.91746
0 0 0 60 1.37082
0 0 0 61 -2.50231
0 0 0 62 1.66114
0 0 0 63 -2.84744
0 0 0 64 1.63923
0 0 0 65 2.37137
0 0 0 66 -2.8152
0 0 0 67 2.07416
0 0 0 68 1.03055
0 0 0 69 -0.000767185
0 0 0 70 0.888972
0 0 0 71 -0.861879
0 0 0 72 -0.546289
0 0 0 73 0.27171
0 0 0 74 -3.40198
0 0 0 75 -0.171154
0 0 0 76 7.96568
0 0 0 77 0.847045
0 0 0 78 3.06826
0 0 0 79 -3.20019
0 0 1 0 0
0 0 1 1 1.10174
0 0 1 2 -2.72638
0 0 1 3 -0.422568
0 0 1 4 4.49022
0 0 1 5 5.6323
0 0 1 6 1.25673
0 0 1 7 2.36732
0 0 1 8 7.24414
0 0 1 9 3.05818
0 0 1 10 1.06131
0 0 1 11 2.1134
0 0 1 12 1.61243
0 0 1 13 1.28537
0 0 1 14 -0.72191
0 0 1 15 -2.05275
0 0 1 16 -1.10052
0 0 1 17 -1.54875
0 0 1 18 -1.33173
0 0 1 19 2.74971
0 0 1 20 0.788955
0 0 1 21 3.18023
0 0 1 22 -2.26758
