0 0 0 0 0 0 
0 1 2.47102e-06 -0.000111861 2.3444e-06 -0.000123353 
0 2 3.85615e-07 -0.000264967 1.07058e-06 -0.000108315 
0 3 -4.10942e-08 -0.000198014 -2.89519e-07 -6.65888e-05 
0 4 -2.34594e-07 -3.77816e-06 1.77728e-06 7.25294e-05 
0 5 -9.21936e-09 3.26818e-05 7.32031e-07 6.58995e-05 
0 6 5.9017e-07 0.000141216 6.74755e-07 0.000129412 
0 7 -9.31308e-07 0.000101346 -8.69553e-07 0.000238256 
0 8 -6.82588e-07 0.000274873 2.75992e-06 9.19254e-05 
0 9 -1.08786e-06 0.00027331 3.90542e-07 0.000310683 
0 10 1.33652e-06 -7.48105e-05 4.43714e-07 -9.12868e-05 
0 11 1.40524e-06 -0.000101286 1.0015e-06 -0.000143187 
0 12 1.52764e-06 -4.74582e-05 2.07562e-06 0.000131156 
0 13 -1.90801e-06 -2.62471e-05 -6.60212e-07 7.51122e-05 
0 14 -1.18879e-08 -5.73857e-05 -6.22572e-07 0.000104106 
0 15 -2.13473e-07 -2.93779e-05 -6.49184e-07 0.000177589 
0 16 2.05116e-06 -1.32895e-05 3.09245e-06 5.64457e-05 
0 17 2.02163e-09 0.000118208 6.96503e-07 0.000240385 
0 18 -1.46664e-06 0.000147713 -1.81984e-07 0.000322185 
0 19 -1.45357e-06 0.000217996 -1.61428e-06 0.000271857 
0 20 2.14468e-06 -0.000135633 2.27092e-06 -4.46686e-05 
0 21 6.09498e-07 -0.000171043 2.03499e-06 -2.57693e-05 
0 22 5.88359e-07 -9.42024e-06 6.79125e-07 4.88362e-05 
0 23 2.74164e-09 -3.57172e-06 5.78235e-07 5.17236e-05 
0 24 -9.56243e-07 -2.90373e-05 -2.19254e-07 0.000100273 
0 25 -2.09792e-06 -5.23374e-05 -7.34614e-07 0.000106806 
0 26 -1.37102e-06 0.000156488 -7.15617e-07 0.000168835 
0 27 -1.13271e-06 5.91955e-05 1.09836e-07 0.000188537 
0 28 -1.22731e-06 9.78693e-05 8.37598e-07 0.000112624 
0 29 1.14267e-06 0.000108683 1.50834e-06 0.000304357 
0 30 8.76799e-07 0.000149 1.05462e-06 0.000193998 
0 31 2.06394e-06 -0.00016204 2.35969e-06 2.06941e-05 
0 32 2.3249e-06 -0.00016657 1.75964e-06 -2.74019e-05 
0 33 1.21078e-06 -0.000189894 2.31386e-06 -8.40898e-05 
0 34 -5.21768e-07 3.42986e-05 5.19913e-07 7.12386e-05 
0 35 8.73582e-07 3.95609e-05 9.5079e-07 -7.81892e-05 
0 36 4.56138e-07 -6.38603e-05 -3.40372e-07 0.000183263 
0 37 -3.89444e-07 0.000153301 -1.19969e-06 0.000347153 
0 38 -1.52032e-06 0.000230405 -7.57285e-07 0.00024286 
0 39 0 0 0 0 
0 40 1.80591e-07 9.24915e-05 1.07913e-06 0.000217857 
0 41 2.06966e-06 -3.76767e-06 3.02315e-06 0.00012258 
0 42 1.92322e-06 -4.75475e-05 3.24905e-06 0.000166655 
0 43 -2.2591e-07 1.03936e-05 1.05475e-06 7.07586e-05 
0 44 -1.00193e-06 8.73134e-05 1.06406e-06 6.44667e-05 
0 45 -2.6021e-07 -3.91661e-05 9.96622e-07 -0.000126707 
0 46 -1.59839e-06 4.85142e-05 -1.10333e-06 9.27242e-05 
0 47 -2.52547e-06 6.99006e-05 -5.49813e-07 1.05026e-05 
0 48 -1.92568e-06 -3.88637e-05 -2.05941e-06 2.42378e-05 
0 49 -1.31183e-06 -6.3181e-05 -9.64244e-08 0.000136797 
0 50 3.01853e-06 -3.8432e-05 2.45804e-06 0.000180258 
0 51 2.4581e-07 -1.35782e-05 2.10404e-06 0.00011137 
0 52 -1.23695e-07 -5.49246e-05 1.04449e-06 0.000183009 
0 53 4.49231e-07 7.87738e-05 8.0929e-07 0.000143846 
0 54 5.15881e-07 9.82573e-05 1.42632e-06 0.000212242 
0 55 0 0 0 0 
0 56 -1.7899e-07 -6.51923e-06 -6.22798e-07 0.000183591 
0 57 -2.3258e-07 -3.80389e-05 -6.49674e-07 0.000129815 
0 58 -1.33954e-06 2.66759e-06 -9.68043e-07 6.06262e-05 
0 59 -2.27329e-06 -3.41025e-07 -9.27405e-07 5.5518e-05 
0 60 1.74886e-06 9.3106e-05 1.43809e-06 2.91406e-05 
0 61 1.74518e-06 1.19662e-05 2.03734e-06 8.25351e-05 
0 62 -5.41568e-07 8.73691e-05 1.01873e-06 -3.41342e-05 
0 63 -3.53528e-07 6.98744e-05 7.34284e-07 -7.86778e-05 
0 64 2.55179e-07 -9.33542e-05 3.79584e-07 0.000175416 
0 65 -1.5379e-07 -8.75395e-05 5.4708e-07 8.54685e-05 
0 66 -2.61821e-06 -9.0352e-05 -5.1895e-07 6.04353e-06 
0 67 -1.18193e-06 0.000160841 1.29279e-06 9.02038e-05 
0 68 -8.79123e-07 -7.62954e-05 -6.57786e-07 -3.23545e-06 
0 69 -1.77199e-07 -8.21876e-05 1.26239e-07 5.74964e-06 
0 70 1.52928e-06 0.000107439 1.62512e-06 0.000235897 
0 71 -2.78251e-07 3.26974e-05 2.03194e-06 0.000202946 
0 72 -1.77225e-07 8.91482e-06 1.10189e-06 9.26324e-05 
0 73 -4.83086e-07 -4.75494e-05 -3.09141e-08 -5.63176e-05 
0 74 7.3623e-07 -4.90162e-05 6.11692e-07 2.87651e-06 
0 75 1.1024e-06 -7.17149e-05 1.08253e-06 -3.65435e-05 
0 76 0 0 0 0 
0 77 0 0 0 0 
0 78 0 0 0 0 
0 79 0 0 0 0 
1 0 0 0 0 0 
1 1 -4.00936e-07 0.000301222 1.99776e-07 0.000223569 
1 2 1.23637e-06 0.000191815 1.58835e-06 0.000103944 
1 3 -1.35441e-06 -1.88602e-05 -1.01343e-06 -5.46149e-05 
1 4 1.99305e-06 2.61769e-06 1.38308e-06 -0.000201723 
1 5 4.16e-07 -2.35336e-05 1.25111e-06 -0.000282969 
1 6 1.47165e-06 -0.000218214 2.0318e-06 -0.000402843 
1 7 2.58171e-06 -0.00022617 2.68916e-06 -0.000453943 
1 8 -1.62734e-06 -8.01034e-05 -1.49589e-06 -0.000163739 
1 9 9.2806e-07 -0.000305346 1.58608e-06 -0.00045709 
1 10 1.1109e-06 0.000252682 9.88116e-07 8.1273e-07 
1 11 -1.92067e-06 0.000406824 -1.51635e-06 0.000246512 
1 12 -8.2122e-07 6.00169e-05 -4.06188e-07 -3.41839e-05 
1 13 2.58323e-06 9.4822e-05 2.87338e-06 2.86815e-05 
1 14 -3.88812e-07 -0.00017295 7.31442e-07 -0.000158223 
1 15 3.64049e-06 -0.000134224 4.28789e-06 -0.000135018 
1 16 -2.49871e-07 -6.46817e-06 1.0461e-07 -0.00011947 
1 17 2.04621e-07 -0.000140899 -1.29701e-07 -0.000191547 
1 18 1.43217e-06 -0.000347943 1.10936e-06 -0.000390976 
1 19 3.63115e-06 -0.000410839 3.11122e-06 -0.000445462 
1 20 -2.26124e-06 0.00020167 -1.48121e-06 0.000209647 
1 21 -2.83191e-06 0.000323639 -2.2035e-06 0.000321672 
1 22 -2.4896e-06 0.000181065 -1.67079e-06 0.000212066 
1 23 -2.74034e-06 0.000119663 -1.65258e-06 0.000117961 
1 24 4.26752e-07 6.11013e-05 2.67795e-07 -0.000187517 
1 25 0 0 0 0 
1 26 0 0 0 0 
1 27 5.82396e-07 -0.000119472 7.07704e-07 -0.000242064 
1 28 2.29835e-07 -0.000210838 9.72654e-08 -0.00028767 
1 29 1.0398e-06 -0.000253681 1.43267e-06 -0.000308682 
1 30 -7.284e-07 0.000105218 -8.00475e-07 1.49876e-05 
1 31 -2.53992e-06 0.000274716 -1.77855e-06 0.000139357 
1 32 -1.52823e-06 9.32187e-05 -3.04629e-06 -4.17216e-05 
1 33 1.27463e-06 -4.32946e-05 5.69466e-07 -0.000159223 
1 34 2.11957e-06 -0.00013817 3.56587e-07 -0.00025861 
1 35 2.70575e-06 -0.000167483 1.32484e-06 -0.000298154 
1 36 -2.86937e-06 9.77676e-05 -1.94777e-06 -0.000102958 
1 37 0 0 0 0 
1 38 0 0 0 0 
1 39 0 0 0 0 
1 40 0 0 0 0 
1 41 0 0 0 0 
1 42 0 0 0 0 
1 43 0 0 0 0 
1 44 0 0 0 0 
1 45 0 0 0 0 
1 46 0 0 0 0 
1 47 0 0 0 0 
1 48 0 0 0 0 
1 49 0 0 0 0 
1 50 0 0 0 0 
1 51 0 0 0 0 
1 52 -4.60123e-07 7.57284e-06 -1.45458e-07 -1.83032e-05 
1 53 2.90516e-07 6.1501e-05 2.51623e-08 -2.69648e-05 
1 54 -7.95006e-07 -3.23371e-07 -8.04473e-07 -7.68161e-05 
1 55 8.31139e-07 -7.88745e-06 6.79258e-08 -8.61645e-05 
1 56 1.80862e-06 -1.64993e-05 1.4868e-06 -6.98952e-05 
1 57 2.17306e-07 -4.47453e-05 2.5607e-07 -0.000143066 
1 58 6.71031e-07 -8.82499e-05 1.21742e-06 -0.000130328 
1 59 6.07753e-07 -4.2879e-05 9.82186e-07 -0.000151209 
1 60 -1.16851e-06 1.87967e-05 -1.88193e-06 -2.52359e-05 
1 61 5.38269e-07 9.84663e-05 -8.60693e-07 9.48388e-05 
1 62 -1.3836e-06 -1.90234e-05 -1.6765e-06 1.17548e-05 
1 63 -9.5854e-07 4.1549e-05 -1.13853e-06 -1.41279e-05 
1 64 -6.96147e-07 -1.60904e-05 -1.78619e-06 -7.76469e-05 
1 65 1.36078e-06 6.74435e-06 -2.8241e-08 -1.41093e-05 
1 66 1.6156e-07 -2.08223e-05 -4.98304e-07 -0.00011715 
1 67 8.42457e-07 3.66952e-05 -7.0026e-09 -8.31996e-05 
1 68 3.7913e-08 -2.57621e-05 4.84552e-07 -0.000112897 
1 69 1.57825e-06 -6.29057e-05 1.68386e-06 -0.00010844 
1 70 3.77729e-07 2.68061e-05 1.5198e-07 1.93642e-05 
1 71 -6.99436e-07 -4.55235e-05 -2.54848e-07 -8.21306e-05 
1 72 -9.15035e-07 0.000111438 1.48299e-07 -8.55826e-06 
1 73 -9.83807e-07 8.02159e-05 -4.17001e-07 9.13785e-06 
1 74 -4.08123e-07 8.48658e-05 -3.60984e-07 3.67191e-05 
1 75 -6.30631e-07 0.000127684 2.3148e-07 2.16764e-05 
1 76 0 0 0 0 
1 77 0 0 0 0 
1 78 0 0 0 0 
1 79 0 0 0 0 
