# Name (bankID=1)
T0
# start time 
2000 5 1 0 0 0
# end time 
2000 9 1 0 0 0
# description 
Default values of T0
# calibration data. 5120 entries
# status PMT T0
OK 1630 100 
OK 1631 100 
OK 1632 100 
OK 1633 100 
OK 1634 100 
OK 1635 100 
OK 1636 100 
OK 1637 100 
OK 1638 100 
OK 1639 100 
OK 1640 100 
OK 1641 100 
OK 1642 100 
OK 1643 100 
OK 1644 100 
OK 1645 100 
OK 1646 100 
OK 1647 100 
OK 1648 100 
OK 1649 100 
OK 1650 100 
OK 1651 100 
OK 1652 100 
OK 1653 100 
OK 1654 100 
OK 1655 100 
OK 1656 100 
OK 1657 100 
OK 1658 100 
OK 1659 100 
OK 1660 100 
OK 1661 100 
OK 1662 100 
OK 1663 100 
OK 1664 100 
OK 1665 100 
OK 1666 100 
OK 1667 100 
OK 1668 100 
OK 1669 100 
OK 1670 100 
OK 1671 100 
OK 1672 100 
OK 1673 100 
OK 1674 100 
OK 1675 100 
OK 1676 100 
OK 1677 100 
OK 1678 100 
OK 1679 100 
OK 1680 100 
OK 1681 100 
OK 1682 100 
OK 1683 100 
OK 1684 100 
OK 1685 100 
OK 1686 100 
OK 1687 100 
OK 1688 100 
OK 1689 100 
OK 1690 100 
OK 1691 100 
OK 1692 100 
OK 1693 100 
OK 1694 100 
OK 1695 100 
OK 1696 100 
OK 1697 100 
OK 1698 100 
OK 1699 100 
OK 1700 100 
OK 1701 100 
OK 1702 100 
OK 1703 100 
OK 1704 100 
OK 1705 100 
OK 1706 100 
OK 1707 100 
OK 1708 100 
OK 1709 100 
OK 1710 100 
OK 1711 100 
OK 1712 100 
OK 1713 100 
OK 1714 100 
OK 1715 100 
OK 1716 100 
OK 1717 100 
OK 1718 100 
OK 1719 100 
OK 1720 100 
OK 1721 100 
OK 1722 100 
OK 1723 100 
OK 1724 100 
OK 1725 100 
OK 1726 100 
OK 1727 100 
OK 1728 100 
OK 1729 100 
OK 1730 100 
OK 1731 100 
OK 1732 100 
OK 1733 100 
OK 1734 100 
OK 1735 100 
OK 1736 100 
OK 1737 100 
OK 1738 100 
OK 1739 100 
OK 1740 100 
OK 1741 100 
OK 1742 100 
OK 1743 100 
OK 1744 100 
OK 1745 100 
OK 1746 100 
OK 1747 100 
OK 1748 100 
OK 1749 100 
OK 1750 100 
OK 1751 100 
OK 1752 100 
OK 1753 100 
OK 1754 100 
OK 1755 100 
OK 1756 100 
OK 1757 100 
OK 1758 100 
OK 1759 100 
OK 1760 100 
OK 1761 100 
OK 1762 100 
OK 1763 100 
OK 1764 100 
OK 1765 100 
OK 1766 100 
OK 1767 100 
OK 1768 100 
OK 1769 100 
OK 1770 100 
OK 1771 100 
OK 1772 100 
OK 1773 100 
OK 1774 100 
OK 1775 100 
OK 1776 100 
OK 1777 100 
OK 1778 100 
OK 1779 100 
OK 1780 100 
OK 1781 100 
OK 1782 100 
OK 1783 100 
OK 1784 100 
OK 1785 100 
OK 1786 100 
OK 1787 100 
OK 1788 100 
OK 1789 100 
OK 1790 100 
OK 1791 100 
OK 1792 100 
OK 1793 100 
OK 1794 100 
OK 1795 100 
OK 1796 100 
OK 1797 100 
OK 1798 100 
OK 1799 100 
OK 1800 100 
OK 1801 100 
OK 1802 100 
OK 1803 100 
OK 1804 100 
OK 1805 100 
OK 1806 100 
OK 1807 100 
OK 1808 100 
OK 1809 100 
OK 1810 100 
OK 1811 100 
OK 1812 100 
OK 1813 100 
OK 1814 100 
OK 1815 100 
OK 1816 100 
OK 1817 100 
OK 1818 100 
OK 1819 100 
OK 1820 100 
OK 1821 100 
OK 1822 100 
OK 1823 100 
OK 1824 100 
OK 1825 100 
OK 1826 100 
OK 1827 100 
OK 1828 100 
OK 1829 100 
OK 1830 100 
OK 1831 100 
OK 1832 100 
OK 1833 100 
OK 1834 100 
OK 1835 100 
OK 1836 100 
OK 1837 100 
OK 1838 100 
OK 1839 100 
OK 1840 100 
OK 1841 100 
OK 1842 100 
OK 1843 100 
OK 1844 100 
OK 1845 100 
OK 1846 100 
OK 1847 100 
OK 1848 100 
OK 1849 100 
OK 1850 100 
OK 1851 100 
OK 1852 100 
OK 1853 100 
OK 1854 100 
OK 1855 100 
OK 1856 100 
OK 1857 100 
OK 1858 100 
OK 1859 100 
OK 1860 100 
OK 1861 100 
OK 1862 100 
OK 1863 100 
OK 1864 100 
OK 1865 100 
OK 1866 100 
OK 1867 100 
OK 1868 100 
OK 1869 100 
OK 1870 100 
OK 1871 100 
OK 1872 100 
OK 1873 100 
OK 1874 100 
OK 1875 100 
OK 1876 100 
OK 1877 100 
OK 1878 100 
OK 1879 100 
OK 1880 100 
OK 1881 100 
OK 1882 100 
OK 1883 100 
OK 1884 100 
OK 1885 100 
OK 1886 100 
OK 1887 100 
OK 1888 100 
OK 1889 100 
OK 1890 100 
OK 1891 100 
OK 1892 100 
OK 1893 100 
OK 1894 100 
OK 1895 100 
OK 1896 100 
OK 1897 100 
OK 1898 100 
OK 1899 100 
OK 1900 100 
OK 1901 100 
OK 1902 100 
OK 1903 100 
OK 1904 100 
OK 1905 100 
OK 1906 100 
OK 1907 100 
OK 1908 100 
OK 1909 100 
OK 1910 100 
OK 1911 100 
OK 1912 100 
OK 1913 100 
OK 1914 100 
OK 1915 100 
OK 1916 100 
OK 1917 100 
OK 1918 100 
OK 1919 100 
OK 1920 100 
OK 1921 100 
OK 1922 100 
OK 1923 100 
OK 1924 100 
OK 1925 100 
OK 1926 100 
OK 1927 100 
OK 1928 100 
OK 1929 100 
OK 1930 100 
OK 1931 100 
OK 1932 100 
OK 1933 100 
OK 1934 100 
OK 1935 100 
OK 1936 100 
OK 1937 100 
OK 1938 100 
OK 1939 100 
OK 1940 100 
OK 1941 100 
OK 1942 100 
OK 1943 100 
OK 1944 100 
OK 1945 100 
OK 1946 100 
OK 1947 100 
OK 1948 100 
OK 1949 100 
OK 1950 100 
OK 1951 100 
OK 1952 100 
OK 1953 100 
OK 1954 100 
OK 1955 100 
OK 1956 100 
OK 1957 100 
OK 1958 100 
OK 1959 100 
OK 1960 100 
OK 1961 100 
OK 1962 100 
OK 1963 100 
OK 1964 100 
OK 1965 100 
OK 1966 100 
OK 1967 100 
OK 1968 100 
OK 1969 100 
OK 1970 100 
OK 1971 100 
OK 1972 100 
OK 1973 100 
OK 1974 100 
OK 1975 100 
OK 1976 100 
OK 1977 100 
OK 1978 100 
OK 1979 100 
OK 1980 100 
OK 1981 100 
OK 1982 100 
OK 1983 100 
OK 1984 100 
OK 1985 100 
OK 1986 100 
OK 1987 100 
OK 1988 100 
OK 1989 100 
OK 1990 100 
OK 1991 100 
OK 1992 100 
OK 1993 100 
OK 1994 100 
OK 1995 100 
OK 1996 100 
OK 1997 100 
OK 1998 100 
OK 1999 100 
OK 2000 100 
OK 2001 100 
OK 2002 100 
OK 2003 100 
OK 2004 100 
OK 2005 100 
OK 2006 100 
OK 2007 100 
OK 2008 100 
OK 2009 100 
OK 2010 100 
OK 2011 100 
OK 2012 100 
OK 2013 100 
OK 2014 100 
OK 2015 100 
OK 2016 100 
OK 2017 100 
OK 2018 100 
OK 2019 100 
OK 2020 100 
OK 2021 100 
OK 2022 100 
OK 2023 100 
OK 2024 100 
OK 2025 100 
OK 2026 100 
OK 2027 100 
OK 2028 100 
OK 2029 100 
OK 2030 100 
OK 2031 100 
OK 2032 100 
OK 2033 100 
OK 2034 100 
OK 2035 100 
OK 2036 100 
OK 2037 100 
OK 2038 100 
OK 2039 100 
OK 2040 100 
OK 2041 100 
OK 2042 100 
OK 2043 100 
OK 2044 100 
OK 2045 100 
OK 2046 100 
OK 2047 100 
OK 2048 100 
OK 2049 100 
OK 2050 100 
OK 2051 100 
OK 2052 100 
OK 2053 100 
OK 2054 100 
OK 2055 100 
OK 2056 100 
OK 2057 100 
OK 2058 100 
OK 2059 100 
OK 2060 100 
OK 2061 100 
OK 2062 100 
OK 2063 100 
OK 2064 100 
OK 2065 100 
OK 2066 100 
OK 2067 100 
OK 2068 100 
OK 2069 100 
OK 2070 100 
OK 2071 100 
OK 2072 100 
OK 2073 100 
OK 2074 100 
OK 2075 100 
OK 2076 100 
OK 2077 100 
OK 2078 100 
OK 2079 100 
OK 2080 100 
OK 2081 100 
OK 2082 100 
OK 2083 100 
OK 2084 100 
OK 2085 100 
OK 2086 100 
OK 2087 100 
OK 2088 100 
OK 2089 100 
OK 2090 100 
OK 2091 100 
OK 2092 100 
OK 2093 100 
OK 2094 100 
OK 2095 100 
OK 2096 100 
OK 2097 100 
OK 2098 100 
OK 2099 100 
OK 2100 100 
OK 2101 100 
OK 2102 100 
OK 2103 100 
OK 2104 100 
OK 2105 100 
OK 2106 100 
OK 2107 100 
OK 2108 100 
OK 2109 100 
OK 2110 100 
OK 2111 100 
OK 2112 100 
OK 2113 100 
OK 2114 100 
OK 2115 100 
OK 2116 100 
OK 2117 100 
OK 2118 100 
OK 2119 100 
OK 2120 100 
OK 2121 100 
OK 2122 100 
OK 2123 100 
OK 2124 100 
OK 2125 100 
OK 2126 100 
OK 2127 100 
OK 2128 100 
OK 2129 100 
OK 2130 100 
OK 2131 100 
OK 2132 100 
OK 2133 100 
OK 2134 100 
OK 2135 100 
OK 2136 100 
OK 2137 100 
OK 2138 100 
OK 2139 100 
OK 2140 100 
OK 2141 100 
OK 2142 100 
OK 2143 100 
OK 2144 100 
OK 2145 100 
OK 2146 100 
OK 2147 100 
OK 2148 100 
OK 2149 100 
OK 2150 100 
OK 2151 100 
OK 2152 100 
OK 2153 100 
OK 2154 100 
OK 2155 100 
OK 2156 100 
OK 2157 100 
OK 2158 100 
OK 2159 100 
OK 2160 100 
OK 2161 100 
OK 2162 100 
OK 2163 100 
OK 2164 100 
OK 2165 100 
OK 2166 100 
OK 2167 100 
OK 2168 100 
OK 2169 100 
OK 2170 100 
OK 2171 100 
OK 2172 100 
OK 2173 100 
OK 2174 100 
OK 2175 100 
OK 2176 100 
OK 2177 100 
OK 2178 100 
OK 2179 100 
OK 2180 100 
OK 2181 100 
OK 2182 100 
OK 2183 100 
OK 2184 100 
OK 2185 100 
OK 2186 100 
OK 2187 100 
OK 2188 100 
OK 2189 100 
OK 2190 100 
OK 2191 100 
OK 2192 100 
OK 2193 100 
OK 2194 100 
OK 2195 100 
OK 2196 100 
OK 2197 100 
OK 2198 100 
OK 2199 100 
OK 2200 100 
OK 2201 100 
OK 2202 100 
OK 2203 100 
OK 2204 100 
OK 2205 100 
OK 2206 100 
OK 2207 100 
OK 2208 100 
OK 2209 100 
OK 2210 100 
OK 2211 100 
OK 2212 100 
OK 2213 100 
OK 2214 100 
OK 2215 100 
OK 2216 100 
OK 2217 100 
OK 2218 100 
OK 2219 100 
OK 2220 100 
OK 2221 100 
OK 2222 100 
OK 2223 100 
OK 2224 100 
OK 2225 100 
OK 2226 100 
OK 2227 100 
OK 2228 100 
OK 2229 100 
OK 2230 100 
OK 2231 100 
OK 2232 100 
OK 2233 100 
OK 2234 100 
OK 2235 100 
OK 2236 100 
OK 2237 100 
OK 2238 100 
OK 2239 100 
OK 2240 100 
OK 2241 100 
OK 2242 100 
OK 2243 100 
OK 2244 100 
OK 2245 100 
OK 2246 100 
OK 2247 100 
OK 2248 100 
OK 2249 100 
OK 2250 100 
OK 2251 100 
OK 2252 100 
OK 2253 100 
OK 2254 100 
OK 2255 100 
OK 2256 100 
OK 2257 100 
OK 2258 100 
OK 2259 100 
OK 2260 100 
OK 2261 100 
OK 2262 100 
OK 2263 100 
OK 2264 100 
OK 2265 100 
OK 2266 100 
OK 2267 100 
OK 2268 100 
OK 2269 100 
OK 2270 100 
OK 2271 100 
OK 2272 100 
OK 2273 100 
OK 2274 100 
OK 2275 100 
OK 2276 100 
OK 2277 100 
OK 2278 100 
OK 2279 100 
OK 2280 100 
OK 2281 100 
OK 2282 100 
OK 2283 100 
OK 2284 100 
OK 2285 100 
OK 2286 100 
OK 2287 100 
OK 2288 100 
OK 2289 100 
OK 2290 100 
OK 2291 100 
OK 2292 100 
OK 2293 100 
OK 2294 100 
OK 2295 100 
OK 2296 100 
OK 2297 100 
OK 2298 100 
OK 2299 100 
OK 2300 100 
OK 2301 100 
OK 2302 100 
OK 2303 100 
OK 2304 100 
OK 2305 100 
OK 2306 100 
OK 2307 100 
OK 2308 100 
OK 2309 100 
OK 2310 100 
OK 2311 100 
OK 2312 100 
OK 2313 100 
OK 2314 100 
OK 2315 100 
OK 2316 100 
OK 2317 100 
OK 2318 100 
OK 2319 100 
OK 2320 100 
OK 2321 100 
OK 2322 100 
OK 2323 100 
OK 2324 100 
OK 2325 100 
OK 2326 100 
OK 2327 100 
OK 2328 100 
OK 2329 100 
OK 2330 100 
OK 2331 100 
OK 2332 100 
OK 2333 100 
OK 2334 100 
OK 2335 100 
OK 2336 100 
OK 2337 100 
OK 2338 100 
OK 2339 100 
OK 2340 100 
OK 2341 100 
OK 2342 100 
OK 2343 100 
OK 2344 100 
OK 2345 100 
OK 2346 100 
OK 2347 100 
OK 2348 100 
OK 2349 100 
OK 2350 100 
OK 2351 100 
OK 2352 100 
OK 2353 100 
OK 2354 100 
OK 2355 100 
OK 2356 100 
OK 2357 100 
OK 2358 100 
OK 2359 100 
OK 2360 100 
OK 2361 100 
OK 2362 100 
OK 2363 100 
OK 2364 100 
OK 2365 100 
OK 2366 100 
OK 2367 100 
OK 2368 100 
OK 2369 100 
OK 2370 100 
OK 2371 100 
OK 2372 100 
OK 2373 100 
OK 2374 100 
OK 2375 100 
OK 2376 100 
OK 2377 100 
OK 2378 100 
OK 2379 100 
OK 2380 100 
OK 2381 100 
OK 2382 100 
OK 2383 100 
OK 2384 100 
OK 2385 100 
OK 2386 100 
OK 2387 100 
OK 2388 100 
OK 2389 100 
OK 2390 100 
OK 2391 100 
OK 2392 100 
OK 2393 100 
OK 2394 100 
OK 2395 100 
OK 2396 100 
OK 2397 100 
OK 2398 100 
OK 2399 100 
OK 2400 100 
OK 2401 100 
OK 2402 100 
OK 2403 100 
OK 2404 100 
OK 2405 100 
OK 2406 100 
OK 2407 100 
OK 2408 100 
OK 2409 100 
OK 2410 100 
OK 2411 100 
OK 2412 100 
OK 2413 100 
OK 2414 100 
OK 2415 100 
OK 2416 100 
OK 2417 100 
OK 2418 100 
OK 2419 100 
OK 2420 100 
OK 2421 100 
OK 2422 100 
OK 2423 100 
OK 2424 100 
OK 2425 100 
OK 2426 100 
OK 2427 100 
OK 2428 100 
OK 2429 100 
OK 2430 100 
OK 2431 100 
OK 2432 100 
OK 2433 100 
OK 2434 100 
OK 2435 100 
OK 2436 100 
OK 2437 100 
OK 2438 100 
OK 2439 100 
OK 2440 100 
OK 2441 100 
OK 2442 100 
OK 2443 100 
OK 2444 100 
OK 2445 100 
OK 2446 100 
OK 2447 100 
OK 2448 100 
OK 2449 100 
OK 2450 100 
OK 2451 100 
OK 2452 100 
OK 2453 100 
OK 2454 100 
OK 2455 100 
OK 2456 100 
OK 2457 100 
OK 2458 100 
OK 2459 100 
OK 2460 100 
OK 2461 100 
OK 2462 100 
OK 2463 100 
OK 2464 100 
OK 2465 100 
OK 2466 100 
OK 2467 100 
OK 2468 100 
OK 2469 100 
OK 2470 100 
OK 2471 100 
OK 2472 100 
OK 2473 100 
OK 2474 100 
OK 2475 100 
OK 2476 100 
OK 2477 100 
OK 2478 100 
OK 2479 100 
OK 2480 100 
OK 2481 100 
OK 2482 100 
OK 2483 100 
OK 2484 100 
OK 2485 100 
OK 2486 100 
OK 2487 100 
OK 2488 100 
OK 2489 100 
OK 2490 100 
OK 2491 100 
OK 2492 100 
OK 2493 100 
OK 2494 100 
OK 2495 100 
OK 2496 100 
OK 2497 100 
OK 2498 100 
OK 2499 100 
OK 2500 100 
OK 2501 100 
OK 2502 100 
OK 2503 100 
OK 2504 100 
OK 2505 100 
OK 2506 100 
OK 2507 100 
OK 2508 100 
OK 2509 100 
OK 2510 100 
OK 2511 100 
OK 2512 100 
OK 2513 100 
OK 2514 100 
OK 2515 100 
OK 2516 100 
OK 2517 100 
OK 2518 100 
OK 2519 100 
OK 2520 100 
OK 2521 100 
OK 2522 100 
OK 2523 100 
OK 2524 100 
OK 2525 100 
OK 2526 100 
OK 2527 100 
OK 2528 100 
OK 2529 100 
OK 2530 100 
OK 2531 100 
OK 2532 100 
OK 2533 100 
OK 2534 100 
OK 2535 100 
OK 2536 100 
OK 2537 100 
OK 2538 100 
OK 2539 100 
OK 2540 100 
OK 2541 100 
OK 2542 100 
OK 2543 100 
OK 2544 100 
OK 2545 100 
OK 2546 100 
OK 2547 100 
OK 2548 100 
OK 2549 100 
OK 2550 100 
OK 2551 100 
OK 2552 100 
OK 2553 100 
OK 2554 100 
OK 2555 100 
OK 2556 100 
OK 2557 100 
OK 2558 100 
OK 2559 100 
OK 2560 100 
OK 2561 100 
OK 2562 100 
OK 2563 100 
OK 2564 100 
OK 2565 100 
OK 2566 100 
OK 2567 100 
OK 2568 100 
OK 2569 100 
OK 2570 100 
OK 2571 100 
OK 2572 100 
OK 2573 100 
OK 2574 100 
OK 2575 100 
OK 2576 100 
OK 2577 100 
OK 2578 100 
OK 2579 100 
OK 2580 100 
OK 2581 100 
OK 2582 100 
OK 2583 100 
OK 2584 100 
OK 2585 100 
OK 2586 100 
OK 2587 100 
OK 2588 100 
OK 2589 100 
OK 2590 100 
OK 2591 100 
OK 2592 100 
OK 2593 100 
OK 2594 100 
OK 2595 100 
OK 2596 100 
OK 2597 100 
OK 2598 100 
OK 2599 100 
OK 2600 100 
OK 2601 100 
OK 2602 100 
OK 2603 100 
OK 2604 100 
OK 2605 100 
OK 2606 100 
OK 2607 100 
OK 2608 100 
OK 2609 100 
OK 2610 100 
OK 2611 100 
OK 2612 100 
OK 2613 100 
OK 2614 100 
OK 2615 100 
OK 2616 100 
OK 2617 100 
OK 2618 100 
OK 2619 100 
OK 2620 100 
OK 2621 100 
OK 2622 100 
OK 2623 100 
OK 2624 100 
OK 2625 100 
OK 2626 100 
OK 2627 100 
OK 2628 100 
OK 2629 100 
OK 2630 100 
OK 2631 100 
OK 2632 100 
OK 2633 100 
OK 2634 100 
OK 2635 100 
OK 2636 100 
OK 2637 100 
OK 2638 100 
OK 2639 100 
OK 2640 100 
OK 2641 100 
OK 2642 100 
OK 2643 100 
OK 2644 100 
OK 2645 100 
OK 2646 100 
OK 2647 100 
OK 2648 100 
OK 2649 100 
OK 2650 100 
OK 2651 100 
OK 2652 100 
OK 2653 100 
OK 2654 100 
OK 2655 100 
OK 2656 100 
OK 2657 100 
OK 2658 100 
OK 2659 100 
OK 2660 100 
OK 2661 100 
OK 2662 100 
OK 2663 100 
OK 2664 100 
OK 2665 100 
OK 2666 100 
OK 2667 100 
OK 2668 100 
OK 2669 100 
OK 2670 100 
OK 2671 100 
OK 2672 100 
OK 2673 100 
OK 2674 100 
OK 2675 100 
OK 2676 100 
OK 2677 100 
OK 2678 100 
OK 2679 100 
OK 2680 100 
OK 2681 100 
OK 2682 100 
OK 2683 100 
OK 2684 100 
OK 2685 100 
OK 2686 100 
OK 2687 100 
OK 2688 100 
OK 2689 100 
OK 2690 100 
OK 2691 100 
OK 2692 100 
OK 2693 100 
OK 2694 100 
OK 2695 100 
OK 2696 100 
OK 2697 100 
OK 2698 100 
OK 2699 100 
OK 2700 100 
OK 2701 100 
OK 2702 100 
OK 2703 100 
OK 2704 100 
OK 2705 100 
OK 2706 100 
OK 2707 100 
OK 2708 100 
OK 2709 100 
OK 2710 100 
OK 2711 100 
OK 2712 100 
OK 2713 100 
OK 2714 100 
OK 2715 100 
OK 2716 100 
OK 2717 100 
OK 2718 100 
OK 2719 100 
OK 2720 100 
OK 2721 100 
OK 2722 100 
OK 2723 100 
OK 2724 100 
OK 2725 100 
OK 2726 100 
OK 2727 100 
OK 2728 100 
OK 2729 100 
OK 2730 100 
OK 2731 100 
OK 2732 100 
OK 2733 100 
OK 2734 100 
OK 2735 100 
OK 2736 100 
OK 2737 100 
OK 2738 100 
OK 2739 100 
OK 2740 100 
OK 2741 100 
OK 2742 100 
OK 2743 100 
OK 2744 100 
OK 2745 100 
OK 2746 100 
OK 2747 100 
OK 2748 100 
OK 2749 100 
OK 2750 100 
OK 2751 100 
OK 2752 100 
OK 2753 100 
OK 2754 100 
OK 2755 100 
OK 2756 100 
OK 2757 100 
OK 2758 100 
OK 2759 100 
OK 2760 100 
OK 2761 100 
OK 2762 100 
OK 2763 100 
OK 2764 100 
OK 2765 100 
OK 2766 100 
OK 2767 100 
OK 2768 100 
OK 2769 100 
OK 2770 100 
OK 2771 100 
OK 2772 100 
OK 2773 100 
OK 2774 100 
OK 2775 100 
OK 2776 100 
OK 2777 100 
OK 2778 100 
OK 2779 100 
OK 2780 100 
OK 2781 100 
OK 2782 100 
OK 2783 100 
OK 2784 100 
OK 2785 100 
OK 2786 100 
OK 2787 100 
OK 2788 100 
OK 2789 100 
OK 2790 100 
OK 2791 100 
OK 2792 100 
OK 2793 100 
OK 2794 100 
OK 2795 100 
OK 2796 100 
OK 2797 100 
OK 2798 100 
OK 2799 100 
OK 2800 100 
OK 2801 100 
OK 2802 100 
OK 2803 100 
OK 2804 100 
OK 2805 100 
OK 2806 100 
OK 2807 100 
OK 2808 100 
OK 2809 100 
OK 2810 100 
OK 2811 100 
OK 2812 100 
OK 2813 100 
OK 2814 100 
OK 2815 100 
OK 2816 100 
OK 2817 100 
OK 2818 100 
OK 2819 100 
OK 2820 100 
OK 2821 100 
OK 2822 100 
OK 2823 100 
OK 2824 100 
OK 2825 100 
OK 2826 100 
OK 2827 100 
OK 2828 100 
OK 2829 100 
OK 2830 100 
OK 2831 100 
OK 2832 100 
OK 2833 100 
OK 2834 100 
OK 2835 100 
OK 2836 100 
OK 2837 100 
OK 2838 100 
OK 2839 100 
OK 2840 100 
OK 2841 100 
OK 2842 100 
OK 2843 100 
OK 2844 100 
OK 2845 100 
OK 2846 100 
OK 2847 100 
OK 2848 100 
OK 2849 100 
OK 2850 100 
OK 2851 100 
OK 2852 100 
OK 2853 100 
OK 2854 100 
OK 2855 100 
OK 2856 100 
OK 2857 100 
OK 2858 100 
OK 2859 100 
OK 2860 100 
OK 2861 100 
OK 2862 100 
OK 2863 100 
OK 2864 100 
OK 2865 100 
OK 2866 100 
OK 2867 100 
OK 2868 100 
OK 2869 100 
OK 2870 100 
OK 2871 100 
OK 2872 100 
OK 2873 100 
OK 2874 100 
OK 2875 100 
OK 2876 100 
OK 2877 100 
OK 2878 100 
OK 2879 100 
OK 2880 100 
OK 2881 100 
OK 2882 100 
OK 2883 100 
OK 2884 100 
OK 2885 100 
OK 2886 100 
OK 2887 100 
OK 2888 100 
OK 2889 100 
OK 2890 100 
OK 2891 100 
OK 2892 100 
OK 2893 100 
OK 2894 100 
OK 2895 100 
OK 2896 100 
OK 2897 100 
OK 2898 100 
OK 2899 100 
OK 2900 100 
OK 2901 100 
OK 2902 100 
OK 2903 100 
OK 2904 100 
OK 2905 100 
OK 2906 100 
OK 2907 100 
OK 2908 100 
OK 2909 100 
OK 2910 100 
OK 2911 100 
OK 2912 100 
OK 2913 100 
OK 2914 100 
OK 2915 100 
OK 2916 100 
OK 2917 100 
OK 2918 100 
OK 2919 100 
OK 2920 100 
OK 2921 100 
OK 2922 100 
OK 2923 100 
OK 2924 100 
OK 2925 100 
OK 2926 100 
OK 2927 100 
OK 2928 100 
OK 2929 100 
OK 2930 100 
OK 2931 100 
OK 2932 100 
OK 2933 100 
OK 2934 100 
OK 2935 100 
OK 2936 100 
OK 2937 100 
OK 2938 100 
OK 2939 100 
OK 2940 100 
OK 2941 100 
OK 2942 100 
OK 2943 100 
OK 2944 100 
OK 2945 100 
OK 2946 100 
OK 2947 100 
OK 2948 100 
OK 2949 100 
OK 2950 100 
OK 2951 100 
OK 2952 100 
OK 2953 100 
OK 2954 100 
OK 2955 100 
OK 2956 100 
OK 2957 100 
OK 2958 100 
OK 2959 100 
OK 2960 100 
OK 2961 100 
OK 2962 100 
OK 2963 100 
OK 2964 100 
OK 2965 100 
OK 2966 100 
OK 2967 100 
OK 2968 100 
OK 2969 100 
OK 2970 100 
OK 2971 100 
OK 2972 100 
OK 2973 100 
OK 2974 100 
OK 2975 100 
OK 2976 100 
OK 2977 100 
OK 2978 100 
OK 2979 100 
OK 2980 100 
OK 2981 100 
OK 2982 100 
OK 2983 100 
OK 2984 100 
OK 2985 100 
OK 2986 100 
OK 2987 100 
OK 2988 100 
OK 2989 100 
OK 2990 100 
OK 2991 100 
OK 2992 100 
OK 2993 100 
OK 2994 100 
OK 2995 100 
OK 2996 100 
OK 2997 100 
OK 2998 100 
OK 2999 100 
OK 3000 100 
OK 3001 100 
OK 3002 100 
OK 3003 100 
OK 3004 100 
OK 3005 100 
OK 3006 100 
OK 3007 100 
OK 3008 100 
OK 3009 100 
OK 3010 100 
OK 3011 100 
OK 3012 100 
OK 3013 100 
OK 3014 100 
OK 3015 100 
OK 3016 100 
OK 3017 100 
OK 3018 100 
OK 3019 100 
OK 3020 100 
OK 3021 100 
OK 3022 100 
OK 3023 100 
OK 3024 100 
OK 3025 100 
OK 3026 100 
OK 3027 100 
OK 3028 100 
OK 3029 100 
OK 3030 100 
OK 3031 100 
OK 3032 100 
OK 3033 100 
OK 3034 100 
OK 3035 100 
OK 3036 100 
OK 3037 100 
OK 3038 100 
OK 3039 100 
OK 3040 100 
OK 3041 100 
OK 3042 100 
OK 3043 100 
OK 3044 100 
OK 3045 100 
OK 3046 100 
OK 3047 100 
OK 3048 100 
OK 3049 100 
OK 3050 100 
OK 3051 100 
OK 3052 100 
OK 3053 100 
OK 3054 100 
OK 3055 100 
OK 3056 100 
OK 3057 100 
OK 3058 100 
OK 3059 100 
OK 3060 100 
OK 3061 100 
OK 3062 100 
OK 3063 100 
OK 3064 100 
OK 3065 100 
OK 3066 100 
OK 3067 100 
OK 3068 100 
OK 3069 100 
OK 3070 100 
OK 3071 100 
OK 3072 100 
OK 3073 100 
OK 3074 100 
OK 3075 100 
OK 3076 100 
OK 3077 100 
OK 3078 100 
OK 3079 100 
OK 3080 100 
OK 3081 100 
OK 3082 100 
OK 3083 100 
OK 3084 100 
OK 3085 100 
OK 3086 100 
OK 3087 100 
OK 3088 100 
OK 3089 100 
OK 3090 100 
OK 3091 100 
OK 3092 100 
OK 3093 100 
OK 3094 100 
OK 3095 100 
OK 3096 100 
OK 3097 100 
OK 3098 100 
OK 3099 100 
OK 3100 100 
OK 3101 100 
OK 3102 100 
OK 3103 100 
OK 3104 100 
OK 3105 100 
OK 3106 100 
OK 3107 100 
OK 3108 100 
OK 3109 100 
OK 3110 100 
OK 3111 100 
OK 3112 100 
OK 3113 100 
OK 3114 100 
OK 3115 100 
OK 3116 100 
OK 3117 100 
OK 3118 100 
OK 3119 100 
OK 3120 100 
OK 3121 100 
OK 3122 100 
OK 3123 100 
OK 3124 100 
OK 3125 100 
OK 3126 100 
OK 3127 100 
OK 3128 100 
OK 3129 100 
OK 3130 100 
OK 3131 100 
OK 3132 100 
OK 3133 100 
OK 3134 100 
OK 3135 100 
OK 3136 100 
OK 3137 100 
OK 3138 100 
OK 3139 100 
OK 3140 100 
OK 3141 100 
OK 3142 100 
OK 3143 100 
OK 3144 100 
OK 3145 100 
OK 3146 100 
OK 3147 100 
OK 3148 100 
OK 3149 100 
OK 3150 100 
OK 3151 100 
OK 3152 100 
OK 3153 100 
OK 3154 100 
OK 3155 100 
OK 3156 100 
OK 3157 100 
OK 3158 100 
OK 3159 100 
OK 3160 100 
OK 3161 100 
OK 3162 100 
OK 3163 100 
OK 3164 100 
OK 3165 100 
OK 3166 100 
OK 3167 100 
OK 3168 100 
OK 3169 100 
OK 3170 100 
OK 3171 100 
OK 3172 100 
OK 3173 100 
OK 3174 100 
OK 3175 100 
