   300.0000      100.0000      13903.44      1059.266
   500.0000      100.0000      3097.020      94.98483
   700.0000      100.0000      1264.275      20.65232
   900.0000      100.0000      442.4386      6.626756
   1100.000      100.0000      165.1529      2.607222
   1300.000      100.0000      60.86184      1.160936
   1500.000      100.0000      23.94065     0.5582536
   1700.000      100.0000      9.872585     0.2889998
   1900.000      100.0000      4.201990     0.1526804
   2100.000      100.0000      1.797293     0.8475216E-01
   2300.000      100.0000     0.7879362     0.4291934E-01
   2500.000      100.0000     0.3213795     0.2477635E-01
   2700.000      100.0000     0.1563928     0.1522341E-01
   2900.000      100.0000     0.8113361E-01 0.9842086E-02
   3100.000      100.0000     0.3186756E-01 0.5807451E-02
   3300.000      100.0000     0.1583877E-01 0.3681787E-02
   3500.000      100.0000     0.7684783E-02 0.2366259E-02
   3700.000      100.0000     0.6193490E-02 0.1747361E-02
   3900.000      100.0000     0.3911628E-02 0.1293655E-02
