-88.2414 -88.2533
-87.8414 -87.8533
-87.4449 -87.4493
-87.0399 -87.0438
-86.6334 -86.6378
-86.2284 -86.2308
-85.8229 -85.8253
-85.4164 -85.4208
-85.0114 -85.0153
-84.6054 -84.6093
-84.1983 -84.1998
-83.7928 -83.7938
-83.3868 -83.3908
-82.9813 -82.9833
-82.5743 -82.5743
-82.1708 -82.1718
-81.7658 -81.7663
-81.3603 -81.3613
-80.9538 -80.9558
-80.5478 -80.5498
-80.1417 -80.1418
-79.7367 -79.7373
-79.3312 -79.3328
-78.9247 -78.9248
-78.5202 -78.5208
-78.1152 -78.1143
-77.7072 -77.7073
-77.3022 -77.3018
-76.8942 -76.8948
-76.4892 -76.4888
-76.0846 -76.0838
-75.6796 -75.6798
-75.2726 -75.2723
-74.8676 -74.8678
-74.4626 -74.4618
-74.0576 -74.0563
-73.6516 -73.6508
-73.2436 -73.2423
-72.8376 -72.8368
-72.4341 -72.4318
-72.0275 -72.0258
-71.6225 -71.6198
-71.2155 -71.2153
-70.8095 -70.8068
 -70.404 -70.4033
 -69.997 -69.9948
-69.5925 -69.5903
-69.1875 -69.1858
-68.7815 -68.7783
-68.3764 -68.3733
-67.9714 -67.9688
-67.5629 -67.5618
-67.1554 -67.1558
-66.7519 -66.7508
-66.3469 -66.3438
-65.9409 -65.9383
-65.5344 -65.5318
-65.1289 -65.1278
-64.7229 -64.7213
-64.3164 -64.3123
-63.9113 -63.9088
-63.5058 -63.5018
-63.1003 -63.0963
-62.6943 -62.6918
-62.2898 -62.2858
-61.8818 -61.8778
-61.4773 -61.4743
-61.0708 -61.0658
-60.6648 -60.6603
-60.2593 -60.2553
-59.8542 -59.8498
-59.4467 -59.4428
-59.0417 -59.0363
-58.6347 -58.6308
-58.2292 -58.2248
-57.8237 -57.8188
-57.4192 -57.4148
-57.0137 -57.0073
-56.6062 -56.6028
-56.2026 -56.1968
-55.7966 -55.7918
-55.3896 -55.3848
-54.9841 -54.9788
-54.5781 -54.5718
-54.1731 -54.1678
-53.7676 -53.7623
-53.3616 -53.3563
-52.9561 -52.9513
-52.5506 -52.5458
 -52.143 -52.1378
 -51.737 -51.7323
-51.3315 -51.3258
 -50.926 -50.9203
  -50.52 -50.5153
 -50.115 -50.1088
 -49.708 -49.7028
-49.3015 -49.2968
 -48.896 -48.8908
-48.4895 -48.4823
-48.0844 -48.0783
-47.6789 -47.6743
-47.2724 -47.2673
-46.8669 -46.8638
-46.4604 -46.4543
-46.0549 -46.0503
-45.6489 -45.6433
-45.2424 -45.2368
-44.8374 -44.8318
-44.4309 -44.4243
-44.0263 -44.0223
-43.6208 -43.6168
-43.2138 -43.2088
-42.8073 -42.8013
-42.4028 -42.3978
-41.9963 -41.9923
-41.5918 -41.5858
-41.1863 -41.1818
-40.7803 -40.7753
-40.3758 -40.3703
-39.9697 -39.9643
-39.5622 -39.5563
-39.1572 -39.1518
-38.7512 -38.7458
-38.3452 -38.3398
-37.9392 -37.9353
-37.5337 -37.5283
-37.1282 -37.1253
-36.7222 -36.7178
-36.3152 -36.3088
-35.9101 -35.9038
-35.5061 -35.5013
-35.1006 -35.0943
-34.6951 -34.6898
-34.2891 -34.2838
-33.8831 -33.8778
-33.4766 -33.4713
-33.0711 -33.0668
-32.6651 -32.6603
-32.2596 -32.2538
-31.8545 -31.8498
-31.4495 -31.4448
-31.0425 -31.0373
-30.6365 -30.6308
-30.2315 -30.2268
 -29.824 -29.8203
-29.4185 -29.4123
 -29.014 -29.0083
-28.6085 -28.6023
-28.2029 -28.1978
-27.7969 -27.7928
-27.3894 -27.3833
-26.9849 -26.9788
-26.5789 -26.5728
-26.1729 -26.1673
-25.7679 -25.7613
-25.3614 -25.3553
-24.9564 -24.9498
-24.5504 -24.5448
-24.1429 -24.1388
-23.7378 -23.7333
-23.3328 -23.3278
-22.9268 -22.9223
-22.5213 -22.5153
-22.1168 -22.1118
-21.7098 -21.7033
-21.3043 -21.2988
-20.8988 -20.8928
-20.4918 -20.4868
-20.0872 -20.0813
-19.6812 -19.6748
-19.2747 -19.2688
-18.8697 -18.8638
-18.4637 -18.4578
-18.0577 -18.0518
-17.6532 -17.6478
-17.2472 -17.2433
-16.8412 -16.8368
-16.4347 -16.4278
-16.0251 -16.0238
-15.6201 -15.6213
-15.2136 -15.2128
-14.8076 -14.8063
-14.4026 -14.4013
-13.9961 -13.9953
-13.5911 -13.5918
-13.1841 -13.1838
-12.7791 -12.7778
-12.3736 -12.3718
 -11.967 -11.9663
  -11.56 -11.5603
 -11.156 -11.1538
 -10.749 -10.7478
 -10.343 -10.3427
  -9.939 -9.93775
-9.53398 -9.53225
-9.12847 -9.12676
-8.72147 -8.72126
-8.31545 -8.31475
-7.90945 -7.90726
-7.50444 -7.50275
-7.09743 -7.09625
-6.69341 -6.69276
 -6.2874 -6.28725
 -5.8809 -5.88026
-5.47639 -5.47475
-5.06988 -5.06925
-4.66337 -4.66375
-4.25986 -4.25875
-3.85234 -3.85275
-3.44783 -3.44725
-3.04233 -3.04175
-2.63531 -2.63575
 -2.2308 -2.23026
-1.82479 -1.82426
-1.41829 -1.41725
-1.01328 -1.01275
-0.606763 -0.60675
-0.202759 -0.202252
0.202759 0.202246
0.608765 0.607251
 1.01578  1.01475
 1.42029  1.42025
 1.82629  1.82675
 2.23081  2.23275
 2.63381  2.63625
 3.04333  3.04225
 3.44783  3.44725
 3.85635  3.85575
 4.26086  4.25825
 4.66636  4.66625
 5.07138  5.07225
 5.47538  5.48125
  5.8824  5.88675
 6.28491  6.29175
 6.69341  6.69725
 7.09843  7.10425
 7.50494  7.51025
 7.90795  7.91475
 8.31395  8.32075
 8.72097  8.72675
 9.12548  9.13126
 9.53299  9.53825
   9.941  9.94525
 10.3425  10.3492
 10.7505  10.7542
  11.152  11.1607
 11.5615  11.5662
  11.966  11.9718
 12.3696  12.3768
 12.7756  12.7828
 13.1826  13.1877
 13.5856  13.5928
 13.9966  14.0003
 14.3991  14.4098
 14.8021  14.8047
 15.2081  15.2163
 15.6181  15.6233
 16.0232  16.0293
 16.4297  16.4353
 16.8417  16.8428
 17.2497  17.2488
 17.6467  17.6518
 18.0497  18.0563
 18.4582  18.4628
 18.8627  18.8693
 19.2682  19.2732
 19.6752  19.6812
 20.0812  20.0877
 20.4863  20.4932
 20.8908  20.9002
 21.2958  21.3052
 21.7023  21.7062
 22.1068  22.1182
 22.5113  22.5198
 22.9188  22.9272
 23.3213  23.3312
 23.7294  23.7373
 24.1373  24.1453
 24.5414  24.5488
 24.9469  24.9543
 25.3519  25.3603
 25.7589  25.7668
 26.1659  26.1718
 26.5719  26.5788
 26.9774  26.9828
 27.3839  27.3908
 27.7889  27.7948
 28.1935  28.1993
    28.6  28.6058
  29.006  29.0123
  29.413  29.4178
  29.818  29.8248
 30.2245  30.2293
   30.63  30.6348
  31.035  31.0398
 31.4415  31.4448
  31.846  31.8503
 32.2521  32.2568
 32.6596  32.6647
 33.0641  33.0677
 33.4701  33.4753
 33.8741  33.8797
 34.2806  34.2863
 34.6861  34.6908
 35.0916  35.0968
 35.5011  35.5098
 35.9051  35.9088
 36.3106  36.3158
 36.7167  36.7223
 37.1217  37.1258
 37.5262  37.5313
 37.9317  37.9378
 38.3367  38.3428
 38.7437  38.7488
 39.1522  39.1603
 39.5547  39.5598
 39.9613  39.9663
 40.3673  40.3748
 40.7738  40.7818
 41.1773  41.1828
 41.5838  41.5888
 41.9923  42.0008
 42.3943  42.4003
 42.8008  42.8073
 43.2068  43.2138
 43.6123  43.6218
 44.0163  44.0223
 44.4234  44.4318
 44.8299  44.8378
 45.2364  45.2438
 45.6429  45.6533
 46.0464  46.0518
 46.4519  46.4578
 46.8579  46.8633
 47.2624  47.2693
 47.6679  47.6748
 48.0739  48.0793
 48.4795  48.4843
 48.8865  48.8913
 49.2915  49.2973
  49.696  49.7018
  50.102  50.1083
 50.5085  50.5148
  50.914  50.9203
 51.3205  51.3258
 51.7265  51.7318
 52.1325  52.1383
 52.5386  52.5453
 52.9416  52.9468
 53.3501  53.3563
 53.7546  53.7593
 54.1601  54.1658
 54.5661  54.5728
 54.9726  54.9773
 55.3781  55.3858
 55.7841  55.7888
 56.1892  56.1973
 56.5942  56.5998
 57.0007  57.0063
 57.4062  57.4153
 57.8127  57.8193
 58.2182  58.2243
 58.6237  58.6318
 59.0302  59.0378
 59.4362  59.4443
 59.8397  59.8458
 60.2472  60.2558
 60.6513  60.6583
 61.0573  61.0638
 61.4643  61.4713
 61.8693  61.8758
 62.2748  62.2813
 62.6808  62.6893
 63.0858  63.0933
 63.4913  63.4988
 63.8983  63.9053
 64.3063  64.3163
 64.7104  64.7178
 65.1154  65.1218
 65.5239  65.5338
 65.9269  65.9338
 66.3354  66.3458
 66.7394  66.7463
 67.1479  67.1593
 67.5514  67.5613
 67.9559  67.9633
 68.3629  68.3693
 68.7665  68.7738
  69.172  69.1783
 69.5775  69.5848
 69.9825  69.9898
  70.391  70.3988
 70.7955  70.8033
 71.2055  71.2103
  71.605  71.6153
  72.011  72.0223
  72.418  72.4283
 72.8231  72.8318
 73.2286  73.2383
 73.6356  73.6443
 74.0431  74.0528
 74.4466  74.4538
 74.8521  74.8598
 75.2571  75.2658
 75.6626  75.6708
 76.0706  76.0823
 76.4747  76.4838
 76.8802  76.8888
 77.2857  77.2953
 77.6922  77.6998
 78.0982  78.1068
 78.5022  78.5113
 78.9102  78.9213
 79.3147  79.3233
 79.7207  79.7288
 80.1253  80.1343
 80.5318  80.5408
 80.9368  80.9453
 81.3448  81.3568
 81.7488  81.7568
 82.1563  82.1668
 82.5613  82.5708
 82.9663  82.9748
 83.3723  83.3818
 83.7793  83.7873
 84.1863  84.1983
 84.5879  84.5973
 84.9934  85.0028
 85.3979  85.4083
 85.8049  85.8133
 86.2139  86.2238
 86.6179  86.6258
 87.0259  87.0378
 87.4284  87.4393
 87.8349  87.8438
 88.2349  88.2438

