0 -123 42.6 -1443.5
1 -123 14.2 -1443.5
2 -98.4 85.2 -1443.5
3 -98.4 56.8 -1443.5
4 -98.4 28.4 -1443.5
5 -73.8 99.4 -1443.5
6 -73.8 71 -1443.5
7 -73.8 42.6 -1443.5
8 -73.8 14.2 -1443.5
9 -49.2 113.6 -1443.5
10 -49.2 85.2 -1443.5
11 -49.2 56.8 -1443.5
12 -24.6 127.8 -1443.5
13 -24.6 99.4 -1443.5
14 -24.6 71 -1443.5
15 0 113.6 -1443.5
16 0 85.2 -1443.5
17 24.6 127.8 -1443.5
18 24.6 99.4 -1443.5
19 24.6 71 -1443.5
20 49.2 113.6 -1443.5
21 49.2 85.2 -1443.5
22 49.2 56.8 -1443.5
23 73.8 99.4 -1443.5
24 73.8 71 -1443.5
25 73.8 42.6 -1443.5
26 73.8 14.2 -1443.5
27 98.4 85.2 -1443.5
28 98.4 56.8 -1443.5
29 98.4 28.4 -1443.5
30 123 42.6 -1443.5
31 123 14.2 -1443.5
32 123 -42.6 -1443.5
33 123 -14.2 -1443.5
34 98.4 -85.2 -1443.5
35 98.4 -56.8 -1443.5
36 98.4 -28.4 -1443.5
37 73.8 -99.4 -1443.5
38 73.8 -71 -1443.5
39 73.8 -42.6 -1443.5
40 73.8 -14.2 -1443.5
41 49.2 -113.6 -1443.5
42 49.2 -85.2 -1443.5
43 49.2 -56.8 -1443.5
44 24.6 -127.8 -1443.5
45 24.6 -99.4 -1443.5
46 24.6 -71 -1443.5
47 -0 -113.6 -1443.5
48 -0 -85.2 -1443.5
49 -24.6 -127.8 -1443.5
50 -24.6 -99.4 -1443.5
51 -24.6 -71 -1443.5
52 -49.2 -113.6 -1443.5
53 -49.2 -85.2 -1443.5
54 -49.2 -56.8 -1443.5
55 -73.8 -99.4 -1443.5
56 -73.8 -71 -1443.5
57 -73.8 -42.6 -1443.5
58 -73.8 -14.2 -1443.5
59 -98.4 -85.2 -1443.5
60 -98.4 -56.8 -1443.5
61 -98.4 -28.4 -1443.5
62 -123 -42.6 -1443.5
63 -123 -14.2 -1443.5
64 123 42.6 1443.5
65 123 14.2 1443.5
66 98.4 85.2 1443.5
67 98.4 56.8 1443.5
68 98.4 28.4 1443.5
69 73.8 99.4 1443.5
70 73.8 71 1443.5
71 73.8 42.6 1443.5
72 73.8 14.2 1443.5
73 49.2 113.6 1443.5
74 49.2 85.2 1443.5
75 49.2 56.8 1443.5
76 24.6 127.8 1443.5
77 24.6 99.4 1443.5
78 24.6 71 1443.5
79 -0 113.6 1443.5
80 -0 85.2 1443.5
81 -24.6 127.8 1443.5
82 -24.6 99.4 1443.5
83 -24.6 71 1443.5
84 -49.2 113.6 1443.5
85 -49.2 85.2 1443.5
86 -49.2 56.8 1443.5
87 -73.8 99.4 1443.5
88 -73.8 71 1443.5
89 -73.8 42.6 1443.5
90 -73.8 14.2 1443.5
91 -98.4 85.2 1443.5
92 -98.4 56.8 1443.5
93 -98.4 28.4 1443.5
94 -123 42.6 1443.5
95 -123 14.2 1443.5
96 -123 -42.6 1443.5
97 -123 -14.2 1443.5
98 -98.4 -85.2 1443.5
99 -98.4 -56.8 1443.5
100 -98.4 -28.4 1443.5
101 -73.8 -99.4 1443.5
102 -73.8 -71 1443.5
103 -73.8 -42.6 1443.5
104 -73.8 -14.2 1443.5
105 -49.2 -113.6 1443.5
106 -49.2 -85.2 1443.5
107 -49.2 -56.8 1443.5
108 -24.6 -127.8 1443.5
109 -24.6 -99.4 1443.5
110 -24.6 -71 1443.5
111 0 -113.6 1443.5
112 0 -85.2 1443.5
113 24.6 -127.8 1443.5
114 24.6 -99.4 1443.5
115 24.6 -71 1443.5
116 49.2 -113.6 1443.5
117 49.2 -85.2 1443.5
118 49.2 -56.8 1443.5
119 73.8 -99.4 1443.5
120 73.8 -71 1443.5
121 73.8 -42.6 1443.5
122 73.8 -14.2 1443.5
123 98.4 -85.2 1443.5
124 98.4 -56.8 1443.5
125 98.4 -28.4 1443.5
126 123 -42.6 1443.5
127 123 -14.2 1443.5
