113286     2248.88     2241.5     4489.53     210.448     223.81     434.258     
113288     2250.2     2244.72     4494.33     209.757     222.698     432.455     
113290     2246.44     2240.86     4486.56     211.209     225.067     436.277     
113464     2293.1     2274.32     4565.92     207.055     222.433     429.488     
113468     2270.82     2254.31     4524.21     209.24     223.045     432.285     
113562     2270.08     2255.82     4524.93     211.661     224.934     436.595     
113564     2259.14     2241.72     4500.03     211.098     224.498     435.596     
113580     2257.56     2244.94     4501.5     210.18     222.94     433.12     
113688     2249.12     2260.19     4507.26     209.777     223.145     432.922     
113689     2240.53     2255.35     4494.38     209.866     223.538     433.404     
113691     2230.49     2241.08     4470.02     210.434     223.155     433.589     
113695     2207.83     2224.75     4431.77     210.812     223.209     434.021     
113703     2207.8     2227.33     4434.45     210.537     223.357     433.894     
113706     2213.83     2223.44     4436.48     211.283     224.143     435.426     
113716     2245.52     2249.69     4493.72     210.682     223.796     434.478     
113839     2241.61     2246.18     4485.86     211.355     222.053     433.408     
113840     2234.69     2238.46     4472.15     211.476     222.411     433.887     
113842     2237.19     2227.07     4463.32     211.017     222.24     433.257     
113851     2227.59     2221.46     4448.08     212.194     222.7     434.894     
113852     2223.48     2217.88     4440.26     211.689     222.541     434.23     
113854     2219.54     2221.33     4440.4     211.22     222.512     433.733     
113871     2253.83     2257.42     4509.09     208.922     221.403     430.325     
113873     2256.15     2249.22     4503.07     210.57     223.039     433.609     
113875     2244.57     2243.03     4486.09     210.901     223.377     434.278     
113877     2231.37     2229.05     4459.87     211.832     224.178     436.01     
113879     2225.86     2226.95     4451.45     210.838     223.626     434.465     
113880     2226.93     2232.33     4458.65     212.003     224.699     436.702     
113902     2259.68     2266.3     4523.04     208.796     220.222     429.017     
113904     2255.32     2259.53     4512.12     207.654     218.687     426.341     
113975     2255.64     2259.44     4513.32     208.141     222.049     430.189     
113979     2244.33     2242.91     4486.35     207.981     221.252     429.233     
113982     2226.9     2225.5     4451.55     208.706     221.902     430.608     
113983     2230.91     2225.86     4455.57     208.879     222.061     430.94     
113999     2220.64     2222.67     4442.76     208.44     221.165     429.605     
114001     2222.67     2223.27     4445.04     208.216     220.582     428.798     
