-999.9 -999.9
-85.5385 -85.5553
-85.122 -85.1208
-84.7106 -84.7173
-84.2921 -84.3109
-83.8752 -83.8889
-83.4717 -83.4795
-83.0472 -83.046
-82.6688 -82.6296
-82.2173 -82.2106
-81.8008 -81.8166
-81.3859 -81.3997
-80.9704 -80.9842
-80.5509 -80.5383
-80.139 -80.1518
-79.724 -79.7359
-79.3081 -79.3184
-78.8931 -78.9065
-78.4781 -78.4685
-78.0622 -78.0776
-77.6482 -77.6396
-77.2332 -77.2231
-76.8163 -76.8052
-76.4018 -76.3982
-75.9993 -76.0043
-75.5724 -75.5868
-75.1564 -75.1714
-74.738 -74.7209
-74.326 -74.341
-73.909 -73.896
-73.4976 -73.5126
-73.0811 -73.0686
-72.6651 -72.6491
-72.2492 -72.2637
-71.8347 -71.8297
-71.4187 -71.4133
-71.0043 -70.9973
-70.5898 -70.6054
-70.1749 -70.1724
-69.7584 -69.755
-69.3569 -69.3795
-68.928 -68.9185
-68.513 -68.5071
-68.0965 -68.1101
-67.6776 -67.6522
-67.2671 -67.2597
-66.8536 -66.8653
-66.4367 -66.4481
-66.0302 -66.0309
-65.6073 -65.6104
-65.1898 -65.1899
-64.7753 -64.7755
-64.3594 -64.3576
-63.9464 -63.9436
-63.5304 -63.5286
-63.114 -63.1167
-62.7005 -62.7007
-62.2815 -62.2803
-61.8691 -61.8663
-61.4546 -61.4589
-61.0387 -61.0389
-60.6257 -60.6229
-60.2092 -60.208
-59.7948 -59.7945
-59.3803 -59.3796
-58.9623 -58.9621
-58.5469 -58.5462
-58.1309 -58.1282
-57.7179 -57.7188
-57.3025 -57.3038
-56.8885 -56.8909
-56.4715 -56.4704
-56.0561 -56.0539
-55.6391 -55.639
-55.2262 -55.228
-54.8107 -54.8086
-54.3942 -54.3946
-53.9798 -53.9802
-53.5643 -53.5657
-53.1493 -53.1488
-52.7344 -52.7358
-52.3179 -52.3173
-51.902 -51.9024
-51.4875 -51.4859
-51.073 -51.072
-50.6576 -50.6575
-50.2391 -50.2401
-49.8266 -49.8266
-49.4122 -49.4147
-48.9957 -48.9952
-48.5807 -48.5802
-48.1648 -48.1673
-47.7498 -47.7493
-47.3344 -47.3329
-46.9199 -46.9184
-46.5044 -46.5035
-46.088 -46.088
-45.673 -45.6726
-45.258 -45.2566
-44.8431 -44.8436
-44.4276 -44.4272
-44.0151 -44.0132
-43.5977 -43.5963
-43.1822 -43.1803
-42.7663 -42.7659
-42.3508 -42.3499
-41.9363 -41.9365
-41.5219 -41.5205
-41.1064 -41.1071
-40.6919 -40.6916
-40.2765 -40.2761
-39.862 -39.8617
-39.4445 -39.4432
-39.0311 -39.0288
-38.6131 -38.6098
-38.2002 -38.1984
-37.7842 -37.7819
-37.3692 -37.367
-36.9548 -36.9515
-36.5388 -36.5351
-36.1243 -36.1231
-35.7084 -35.7086
-35.2934 -35.2932
-34.8779 -34.8777
-34.462 -34.4613
-34.046 -34.0453
-33.632 -33.6304
-33.2161 -33.2119
-32.8016 -32.7999
-32.3867 -32.385
-31.9717 -31.969
-31.5567 -31.5546
-31.1413 -31.1381
-30.7253 -30.7232
-30.3098 -30.3092
-29.8934 -29.8908
-29.4804 -29.4778
-29.0645 -29.0634
-28.6495 -28.6499
-28.2345 -28.2344
-27.8186 -27.817
-27.4041 -27.402
-26.9886 -26.9861
-26.5722 -26.5711
-26.1577 -26.1557
-25.7417 -25.7407
-25.3273 -25.3258
-24.9073 -24.9093
-24.4969 -24.4944
-24.0819 -24.0819
-23.6664 -23.6644
-23.252 -23.251
-22.8365 -22.8345
-22.421 -22.4196
-22.0051 -22.0031
-21.5886 -21.5872
-21.1756 -21.1732
-20.7607 -20.7588
-20.3457 -20.3428
