  0  0  0            -0.87367           -0.013805
  0  0  1            0.179153           -0.015175
  0  0  2           -0.752459          -0.0178062
  0  0  3           -0.372306           -0.012705
  0  0  4            -2.91117           -0.016257
  0  0  5            -2.35609          -0.0158104
  0  0  6            -3.66829         -0.00784445
  0  0  7            -3.49381         -0.00354841
  0  0  8            -2.75158         -0.00514623
  0  0  9            -2.23788         -0.00688358
  0  0 10            -2.79793         -0.00838526
  0  0 11            -2.40777         -0.00496389
  0  0 12           -0.494734          -0.0145072
  0  0 13           -0.435995          -0.0158318
  0  0 14            -1.21797          -0.0178135
  0  0 15            -1.12969          -0.0103615
  0  0 16            -2.28166          -0.0147321
  0  0 17            -2.16385          -0.0152571
  0  0 18            -1.68415          -0.0111429
  0  0 19            -1.87984          -0.0054505
  0  0 20             -2.4076         -0.00757851
  0  0 21            -2.84379         -0.00788371
  0  0 22            -2.09406          -0.0107143
  0  0 23            -1.51574         -0.00797722
  0  1  0              -4.576          -0.0206421
  0  1  1            -4.72789          -0.0256916
  0  1  2            -4.68832          -0.0252347
  0  1  3            -3.34131          -0.0242899
  0  1  4            -5.74662          -0.0173633
  0  1  5            -4.63379          -0.0210947
  0  1  6            -6.96073         -0.00794322
  0  1  7            -4.47339            -0.01111
  0  1  8            -1.34355          -0.0139643
  0  1  9            -3.02929          -0.0115831
  0  1 10            -2.23617          -0.0116175
  0  1 11             -3.1104         -0.00995746
  0  1 12            -3.49783          -0.0236814
  0  1 13            -3.73914           -0.024484
  0  1 14            -5.30022           -0.025213
  0  1 15            -4.76646          -0.0205331
  0  1 16            -5.19448          -0.0230285
  0  1 17            -5.04927           -0.022368
  0  1 18            -4.45802          -0.0177615
  0  1 19            -5.21338          -0.0145695
  0  1 20            -5.04783          -0.0144519
  0  1 21             -5.5447          -0.0098724
  0  1 22            -5.11316          -0.0119371
  0  1 23            -3.67988         -0.00973456
  1  0  0            -4.09005          0.00530727
  1  0  1            -2.79833           0.0070782
  1  0  2            -3.68991          0.00298793
  1  0  3            -3.60179        -0.000331813
  1  0  4            -3.05978           0.0109361
  1  0  5            -2.58103          0.00719224
  1  0  6            -3.31692          0.00715999
  1  0  7             -2.4608          0.00826009
  1  0  8            -4.23523          0.00938881
  1  0  9            -4.91436          0.00730655
  1  0 10            -4.02925          0.00643862
  1  0 11            -3.67611             0.01099
  1  0 12            -2.85797           0.0027688
  1  0 13            -1.77669           0.0037008
  1  0 14            -1.66975          0.00848717
  1  0 15            0.229138           0.0104876
  1  0 16             -1.2494          0.00928435
  1  0 17            -2.02372          0.00630168
  1  0 18            -2.90246          0.00492851
  1  0 19          0.00976136          0.00694244
  1  0 20            0.205518           0.0134168
  1  0 21            -1.10932             0.01367
  1  0 22            -1.76794           0.0106172
  1  0 23            -1.79183           0.0100351
  1  1  0            -2.13812          0.00423542
  1  1  1             -2.1394          0.00612192
  1  1  2           -0.121951          0.00804721
  1  1  3           -0.324094          0.00522399
  1  1  4            -1.33003          0.00570437
  1  1  5           -0.812419          0.00354471
  1  1  6          -0.0515673          0.00458019
  1  1  7            0.381692          0.00452347
  1  1  8           0.0219591           0.0012382
  1  1  9            0.736927          0.00431387
  1  1 10            0.485379          0.00406923
  1  1 11            0.460363           0.0081348
  1  1 12            -1.47518           0.0013863
  1  1 13            -3.84432         -0.00309516
  1  1 14            -1.80867          0.00503408
  1  1 15            -1.41437          0.00644018
  1  1 16            -3.48861          0.00497062
  1  1 17           -0.870483          0.00624822
  1  1 18            -1.31748          0.00545223
  1  1 19            -2.88574         0.000423271
  1  1 20            -2.32376          0.00223817
  1  1 21            -1.85392          0.00345428
  1  1 22            -1.63564          0.00203094
  1  1 23            -1.47085           0.0115821
