  0  0  0            -0.06474           -0.012842
  0  0  1            -1.21717          -0.0153466
  0  0  2           -0.561315          -0.0165329
  0  0  3           -0.433227          -0.0133262
  0  0  4            -3.37067          -0.0164955
  0  0  5            -2.70792          -0.0164331
  0  0  6            -4.15359         -0.00855164
  0  0  7            -4.07214         -0.00416859
  0  0  8            -3.22909         -0.00536772
  0  0  9            -3.06533         -0.00798539
  0  0 10            -3.36183         -0.00819684
  0  0 11            -3.09516         -0.00377504
  0  0 12           -0.276936          -0.0151297
  0  0 13            -1.24924           -0.015489
  0  0 14            -2.01241          -0.0163364
  0  0 15            -1.70684          -0.0107476
  0  0 16            -3.54371          -0.0145102
  0  0 17            -2.94985          -0.0160935
  0  0 18             -2.6392          -0.0113818
  0  0 19            -2.85747         -0.00553448
  0  0 20            -3.44739         -0.00739699
  0  0 21            -3.70909         -0.00840213
  0  0 22            -3.49223          -0.0116197
  0  0 23            -2.45245         -0.00675572
  0  1  0            -8.89887          -0.0186089
  0  1  1            -5.80336          -0.0246451
  0  1  2            -5.12797          -0.0234784
  0  1  3            -4.58956          -0.0248377
  0  1  4            -6.75659          -0.0177015
  0  1  5            -5.29454          -0.0211203
  0  1  6            -8.05888         -0.00965362
  0  1  7             -5.7723          -0.0113895
  0  1  8            -2.70585          -0.0149541
  0  1  9            -4.17601          -0.0127626
  0  1 10            -3.81671          -0.0116535
  0  1 11            -4.21635         -0.00936076
  0  1 12            -3.15042          -0.0250157
  0  1 13            -3.67476          -0.0233404
  0  1 14             -5.1384          -0.0244129
  0  1 15            -4.68303          -0.0218518
  0  1 16            -5.30538          -0.0233708
  0  1 17            -4.70666          -0.0217299
  0  1 18              -4.646          -0.0188912
  0  1 19            -5.49793          -0.0150087
  0  1 20            -5.46689          -0.0153436
  0  1 21            -5.78327          -0.0104713
  0  1 22            -5.19163          -0.0109758
  0  1 23            -3.72434         -0.00902838
  1  0  0             -5.3699          0.00520931
  1  0  1            -3.97545          0.00688137
  1  0  2             -5.0502          0.00171162
  1  0  3            -4.10903         -0.00143312
  1  0  4             -4.0643          0.00994371
  1  0  5            -3.85841          0.00658834
  1  0  6            -4.40429          0.00725819
  1  0  7            -3.48824          0.00749168
  1  0  8            -5.66443             0.00753
  1  0  9            -6.26204           0.0071356
  1  0 10            -5.38437          0.00650675
  1  0 11            -4.58956           0.0101117
  1  0 12            -3.73345          0.00234069
  1  0 13            -2.93392          0.00232557
  1  0 14            -2.56021          0.00706098
  1  0 15           -0.617158          0.00932941
  1  0 16            -2.35593          0.00754035
  1  0 17            -3.14123           0.0057578
  1  0 18            -4.02717          0.00526368
  1  0 19            -1.29068          0.00590719
  1  0 20           -0.855724           0.0129917
  1  0 21            -2.01237           0.0137262
  1  0 22            -2.72747           0.0111838
  1  0 23            -3.12082          0.00799833
  1  1  0            -3.46452          0.00379593
  1  1  1            -3.32663          0.00513346
  1  1  2            -1.43029          0.00671365
  1  1  3            -2.26982           0.0063317
  1  1  4             -2.3759          0.00480804
  1  1  5            -2.13298          0.00249963
  1  1  6            -1.50421          0.00404168
  1  1  7            -1.15246          0.00374267
  1  1  8            -1.50577         0.000114893
  1  1  9           -0.882812          0.00241205
  1  1 10           -0.727164          0.00416734
  1  1 11            -1.08351          0.00670935
  1  1 12            -1.87115          0.00108903
  1  1 13            -4.14739         -0.00352526
  1  1 14            -2.09227           0.0045701
  1  1 15            -1.59594          0.00833903
  1  1 16            -3.77327          0.00437752
  1  1 17             -1.5158          0.00438473
  1  1 18            -1.71226           0.0050686
  1  1 19            -3.32722         0.000572959
  1  1 20            -2.78864          0.00190037
  1  1 21            -2.39178          0.00371232
  1  1 22            -1.98874          0.00175753
  1  1 23            -1.99857           0.0116911
