   0	14.76
   1	14.76
   2	14.76
   3	14.76
   4	14.76
   5	14.8171
   6	14.9427
   7	14.27
   8	14.9306
   9	15.1473
   10	14.7298
   11	15.3462
   12	15.3585
   13	16.015
   14	14.76
   15	15.7862
   16	14.76
   17	14.76
   18	14.76
   19	14.76
   20	14.76
   21	14.5978
   22	14.5103
   23	15.083
   24	14.0956
   25	15.1645
   26	15.2663
   27	14.4425
   28	15.3176
   29	15.1234
   30	14.6444
   31	14.9287
   32	14.76
   33	14.76
   34	14.76
   35	15.9497
   36	14.6271
   37	15.3173
   38	14.8924
   39	15.4798
   40	15.0534
   41	15.3303
   42	15.5605
   43	15.2176
   44	15.0512
   45	15.4448
   46	15.4278
   47	15.7045
   48	14.76
   49	14.76
   50	14.76
   51	14.76
   52	14.76
   53	14.1342
   54	14.9351
   55	14.7766
   56	14.9793
   57	15.1465
   58	14.4031
   59	15.0855
   60	14.8453
   61	14.9129
   62	14.459
   63	15.1223
   64	14.76
   65	14.76
   66	15.3563
   67	14.8321
   68	15.135
   69	14.0578
   70	14.2002
   71	13.8532
   72	14.2525
   73	14.5089
   74	14.0788
   75	14.1876
   76	14.3591
   77	14.491
   78	14.5652
   79	14.4655
   80	14.76
   81	14.76
   82	14.76
   83	13.6173
   84	14.1185
   85	14.76
   86	14.3127
   87	14.4113
   88	14.3391
   89	14.8216
   90	14.6826
   91	14.4813
   92	14.499
   93	14.6749
   94	14.9246
   95	14.3134
   96	14.5114
   97	15.0033
   98	14.7158
   99	14.8688
   100	14.5774
   101	15.1975
   102	14.7486
   103	15.3605
   104	15.8263
   105	15.8531
   106	15.5068
   107	15.1426
   108	14.9459
   109	14.76
   110	15.7537
   111	15.1815
   112	14.7474
   113	15.3821
   114	14.9457
   115	14.8548
   116	14.7585
   117	15.0022
   118	15.0604
   119	14.7083
   120	14.9158
   121	15.1451
   122	15.1786
   123	14.9122
   124	15.1179
   125	14.8673
   126	15.3202
   127	15.3035
   128	15.1114
   129	15.5265
   130	15.0552
   131	15.3782
   132	15.1268
   133	15.2495
   134	14.9765
   135	15.1439
   136	15.1072
   137	15.426
   138	15.1614
   139	15.1214
   140	15.0532
   141	15.3685
   142	14.76
   143	14.5018
   144	15.1809
   145	14.9178
   146	15.1113
   147	14.9126
   148	15.106
   149	15.2713
   150	15.018
   151	14.4513
   152	14.6823
   153	14.8549
   154	15.0984
   155	15.0329
   156	15.1373
   157	14.9559
   158	15.0168
   159	15.289
   160	14.6169
   161	14.6256
   162	14.7384
   163	14.6952
   164	15.0552
   165	14.6336
   166	14.75
   167	14.9086
   168	15.0584
   169	15.0385
   170	14.7679
   171	15.0519
   172	14.8053
   173	14.8575
   174	14.7596
   175	14.6073
   176	14.7052
   177	14.7922
   178	14.7316
   179	15.1501
   180	15.1983
   181	14.4695
   182	14.6218
   183	14.3833
   184	14.3414
   185	14.87
   186	14.0573
   187	15.1268
   188	14.8292
   189	14.6545
   190	14.777
   191	14.6281
   192	15.1168
   193	14.6973
   194	15.4027
   195	14.5899
   196	15.2137
   197	15.073
   198	15.4017
   199	14.7478
   200	14.76
   201	14.6019
   202	15.1354
   203	14.9022
   204	15.3027
   205	15.7279
   206	15.8462
   207	15.3052
   208	15.0897
   209	15.0302
   210	15.0141
   211	15.2038
   212	15.0636
   213	14.7025
   214	14.76
   215	14.4103
   216	14.8035
   217	15.0736
   218	14.3799
   219	14.8037
   220	14.9796
   221	15.0253
   222	14.9751
   223	14.4858
   224	15.0246
   225	15.2402
   226	15.6079
   227	15.1147
   228	15.4595
   229	15.1182
   230	15.1908
   231	14.9252
   232	14.8665
   233	15.2924
   234	14.8462
   235	14.99
   236	15.1603
   237	15.0375
   238	15.3184
