   8885  	-0.0515901
   9251  	0.000548247
   9438  	0.0103033
   9591  	0.0189986
   9844  	-0.0469644
   9972  	-0.0194702
   10108  	-0.0668354
   10205  	-0.00752068
   10727  	-0.0137371
   10758  	0.0127567
   10902  	0.0117669
   11011  	-0.0221313
   11016  	-0.00746756
   11026  	-0.00135358
   11035  	-0.00248705
   11058  	-0.0027575
   11159  	-0.00703573
   11201  	-0.00338383
   11460  	-0.00899762
   11477  	-0.00639144
   11512  	0.00150546
   11572  	-0.035806
   11597  	-0.021763
   11610  	0.031139
   11615  	-0.0273317
   11654  	0.0152773
   11679  	0.00990503
   11682  	0.00129057
   11684  	0.0270507
   11720  	0.00681013
   11740  	0.00879562
   11757  	0.0277874
   11775  	2.10932e-06
   11817  	-0.070144
   11881  	-0.00311749
   11902  	0.0131993
   11928  	0.002175
   11951  	-0.00569376
   11997  	-0.0879101
   12005  	-0.0930151
   12010  	-0.218012
   12026  	-0.270697
   12052  	-0.0676623
   12087  	-0.0407247
   12089  	-0.0776365
   12156  	-0.0964132
   12167  	-0.0880825
   12275  	-0.102861
   12299  	-0.075815
   12323  	-0.0281865
   12335  	-0.123505
   12350  	-0.109533
   12365  	-0.0800319
   12374  	-0.0711582
