   0	41.1225
   1	25.3846
   2	19.947
   3	-2.05283
   4	29.3738
   5	-0.224258
   6	-33.3317
   7	19.7806
   8	-57.2729
   9	-67.7049
   10	-53.5955
   11	-53.935
   12	32.6992
   13	1.64211
   14	-35.4058
   15	25.4005
   16	-58.8122
   17	16.5269
   18	7.0252
   19	0.108942
   20	-17.3868
   21	7.95542
   22	-9.1032
   23	0.00435943
   24	-23
   25	-41.3197
   26	-26.6181
   27	-7.35113
   28	-39.4467
   29	-29.091
   30	2.14989
   31	14.3893
   32	0.942495
   33	9.74646
   34	-19.7794
   35	17.2963
   36	-19.0632
   37	-28.6737
   38	-31.7085
   39	-50.2441
   40	-32.673
   41	-15.9644
   42	-22.6812
   43	-48.2876
   44	0.995179
   45	14.1176
   46	40.5059
   47	18.2607
   48	7.42
   49	30.0765
   50	3.4458
   51	31.7754
   52	21.8203
   53	17.5497
   54	13.9058
   55	9.08905
   56	-35.9552
   57	-37.8514
   58	-9.45027
   59	-29.8024
   60	1.23607
   61	-4.25077
   62	13.8071
   63	-25.6134
   64	61.5598
   65	68.026
   66	22.4009
   67	61.6011
   68	34.2522
   69	18.7279
   70	-3.92283
   71	19.9066
   72	35.0585
   73	8.65029
   74	16.1857
   75	13.3728
   76	14.281
   77	24.9456
   78	17.889
   79	-7.08911
   80	2.72861
   81	10.7914
   82	48.4051
   83	10.5948
   84	41.1929
   85	18.55
   86	48.2978
   87	61.1017
   88	53.107
   89	42.9018
   90	51.1607
   91	24.2231
   92	40.0934
   93	50.7117
   94	33.4943
   95	34.1824
   96	6.48065
   97	25.9256
   98	11.2193
   99	16.3214
   100	-19.5312
   101	-4.20316
   102	12.5804
   103	29.0324
   104	-5.41719
   105	-10.9724
   106	-17.484
   107	17.0868
   108	34.9558
   109	45.9106
   110	26.1779
   111	28.5736
   112	-1.08523
   113	-25.3346
   114	-0.561706
   115	-9.6523
   116	10.0383
   117	-20.4132
   118	-5.41354
   119	0.250896
   120	7.70953
   121	-9.38612
   122	14.2287
   123	41.2638
   124	25.8964
   125	30.4554
   126	26.2754
   127	41.3923
   128	4.221
   129	4.35875
   130	37.3364
   131	7.81462
   132	18.6807
   133	65.5403
   134	26.2916
   135	48.9078
   136	31.2783
   137	62.5635
   138	33.8688
   139	28.1513
   140	69.2197
   141	66.9396
   142	22.26
   143	34.3305
   144	23.3294
   145	48.863
   146	18.2329
   147	40.398
   148	-46.0977
   149	-31.5424
   150	-54.0801
   151	-33.745
   152	4.64518
   153	11.6701
   154	18.8455
   155	-0.989823
   156	-30.597
   157	-12.8804
   158	-3.06897
   159	-2.82721
   160	29.5973
   161	-19.8655
   162	-29.7238
   163	-31.1653
   164	4.51077
   165	16.2241
   166	20.4668
   167	7.54596
   168	12.0106
   169	24.5135
   170	55.7855
   171	60.0942
   172	7.9841
   173	-1.54896
   174	26.9932
   175	33.771
   176	-43.8661
   177	-34.4237
   178	-22.2449
   179	-37.5382
   180	-32.3829
   181	-9.50469
   182	-26.3544
   183	0.414199
   184	33.6783
   185	12.8413
   186	-29.5415
   187	5.32345
   188	-28.4067
   189	-33.6934
   190	-38.9034
   191	-38.1225
   192	2.97633
   193	-8.40146
   194	3.62744
   195	-25.5684
   196	-59.2301
   197	-32.4345
   198	-84.7512
   199	-63.6097
   200	-43.3647
   201	1.65536
   202	-36.1671
   203	-24.0186
   204	-26.4435
   205	-7.26405
   206	24.6433
   207	-0.178161
   208	21.6412
   209	-2.50032
   210	8.71849
   211	-6.87018
   212	-32.6496
   213	-31.882
   214	-12.985
   215	-22.6909
   216	7.52838
   217	-3.30837
   218	-12.0404
   219	-29.7002
   220	-45.1974
   221	-74.0347
   222	-47.2927
   223	-35.8331
   224	20.3174
   225	36.684
   226	-0.569308
   227	38.5082
   228	24.2364
   229	18.5257
   230	21.3647
   231	11.3637
   232	16.5292
   233	48.5555
   234	-3.65769
   235	38.0873
   236	15.155
   237	47.5532
   238	65.3883
   239	72.4819
   240	-4.94662
   241	-6.53496
   242	-8.80798
   243	-7
   244	16.304
   245	0.206226
   246	-12.1875
   247	-6.8087
   248	-16.2855
   249	33.7747
   250	12.4546
   251	-10.9638
   252	16.5449
   253	22.079
   254	7.35066
   255	21.3475
   256	58.1958
   257	10.8703
   258	28.688
   259	32.7641
   260	-27.7687
   261	-31.2251
   262	-54.4492
   263	-18.253
   264	34.4663
   265	1.74276
   266	20.393
   267	38.9441
   268	-22.3501
   269	-39.6378
   270	8.35467
   271	-11.4415
   272	-22.2092
   273	-29.1717
   274	-16.7346
   275	-25.3832
   276	-12.2504
   277	-9.43953
   278	-1.14523
   279	5.1029
   280	20.1128
   281	22.7975
   282	8.70494
   283	29.3915
   284	-16.1549
   285	11.809
   286	-7.58457
   287	7.39678
   288	12.2904
   289	27.9377
   290	25.7219
   291	9.40765
   292	-66.3255
   293	-39.7154
   294	-72.863
   295	-85.8924
   296	-44.8714
   297	-36.5746
   298	-56.9023
   299	-4.52626
   300	-19.0524
   301	-42.9129
   302	-17.7804
   303	3.29174
   304	15.1644
   305	37.9707
   306	2.75076
   307	-3.48085
   308	-1.30357
   309	-1.80482
   310	-36.9751
   311	-44.4104
   312	-68.6265
   313	-34.4306
   314	-33.1943
   315	-57.6565
   316	48.6031
   317	50.7022
   318	16.4257
   319	52.2245
   320	-30.0085
   321	-26.841
   322	8.76386
   323	-20.3631
   324	-1.4402
   325	13.5749
   326	19.115
   327	-3.59084
   328	-7.87357
   329	-19.8895
   330	-45.4399
   331	-29.567
   332	8.67375
   333	27.2008
   334	-47.0411
   335	18.55
   336	44.9483
   337	50.88
   338	64.7538
   339	11.13
   340	47.0627
   341	27.4926
   342	4.93884
   343	26.3158
   344	83.7643
   345	65.6582
   346	58.8965
   347	78.821
   348	50.4011
   349	39.6591
   350	-8.46562
   351	1.76643
   352	49.2616
   353	46.3624
   354	62.6494
   355	14.5277
   356	-2.74191
   357	2.24059
   358	0.925675
   359	-13.4722
   360	-45.9758
   361	-8.485
   362	12.985
   363	-15.7905
   364	-7.95296
   365	1.16885
   366	-20.0708
   367	-22.378
   368	-23.8456
   369	-17.401
   370	-17.5616
   371	5.90195
   372	23.0385
   373	-16.6215
   374	23.6362
   375	10.4308
   376	-24.9432
   377	10.4047
   378	-4.9189
   379	7.74946
   380	-24.4088
   381	14.5248
   382	17.0178
   383	-14.724
   384	-45.4848
   385	-26.6657
   386	2.60526
   387	-8.32363
   388	-10.4315
   389	24.343
   390	-8.55881
   391	0.18436
   392	-62.5823
   393	-56.645
   394	-41.1662
   395	-28.6371
   396	-11.5123
   397	19.735
   398	8.55893
   399	8.91965
   400	-6.25573
   401	-11.13
   402	-20.6568
   403	-50.9181
   404	-17.766
   405	-13
   406	-4.98118
   407	-27.1683
   408	1.87018
   409	13.9528
