 0.5000000E-01 0.0000000E+00 0.5000000E-01 0.0000000E+00
 0.1500000     -346.8355     0.5000000E-01  298.6257    
 0.2500000      33.21379     0.5000000E-01  10.22123    
 0.3500000      23.11900     0.5000000E-01  2.630528    
 0.4500000      17.73657     0.5000000E-01  1.082703    
 0.5500000      11.26077     0.5000001E-01 0.5476788    
 0.6500000      5.671253     0.4999998E-01 0.2539185    
 0.7500000      3.612991     0.5000001E-01 0.1464511    
 0.8500000      2.149903     0.5000001E-01 0.8098409E-01
 0.9500000      1.264354     0.4999998E-01 0.4686609E-01
  1.050000     0.8086836     0.5000001E-01 0.3013140E-01
  1.150000     0.4842608     0.5000001E-01 0.1729901E-01
  1.250000     0.2953823     0.5000001E-01 0.1083409E-01
  1.350000     0.2021103     0.4999995E-01 0.7806839E-02
  1.450000     0.1323836     0.5000001E-01 0.5172654E-02
  1.550000     0.8336397E-01 0.5000001E-01 0.3507535E-02
  1.650000     0.5204102E-01 0.5000001E-01 0.2379366E-02
  1.750000     0.3576058E-01 0.5000001E-01 0.1749573E-02
  1.850000     0.2258521E-01 0.4999995E-01 0.1246842E-02
  1.950000     0.1548093E-01 0.5000001E-01 0.9364398E-03
  2.050000     0.9393062E-02 0.5000007E-01 0.6931396E-03
  2.150000     0.7279042E-02 0.4999995E-01 0.5530716E-03
  2.250000     0.4755348E-02 0.4999995E-01 0.3949608E-03
  2.350000     0.3432107E-02 0.5000007E-01 0.3280680E-03
  2.450000     0.2168740E-02 0.4999995E-01 0.2580028E-03
  2.550000     0.1551417E-02 0.5000007E-01 0.1989830E-03
  2.650000     0.1070639E-02 0.4999995E-01 0.1721548E-03
  2.750000     0.6399812E-03 0.4999995E-01 0.1438489E-03
  2.850000     0.6123923E-03 0.5000007E-01 0.1260561E-03
  2.950000     0.2484225E-03 0.4999995E-01 0.9256267E-04
  3.050000     0.2263247E-03 0.5000007E-01 0.8691165E-04
  3.150000     0.2675840E-03 0.4999995E-01 0.7296146E-04
  3.250000     0.1642339E-03 0.4999995E-01 0.5785148E-04
  3.350000     0.1652896E-03 0.5000007E-01 0.5852007E-04
  3.450000     -.8266630E-05 0.4999995E-01 0.4131873E-04
  3.550000     0.4931880E-04 0.5000007E-01 0.4296902E-04
  3.650000     0.4390708E-04 0.4999995E-01 0.4035315E-04
  3.750000     -.1412640E-04 0.4999995E-01 0.3148269E-04
  3.850000     0.8463840E-04 0.5000007E-01 0.3202434E-04
  3.950000     0.2730191E-04 0.4999995E-01 0.2374449E-04
  4.050000     0.2746851E-04 0.4999995E-01 0.2251055E-04
  4.150000     0.1040401E-04 0.5000019E-01 0.2379011E-04
  4.250000     0.3288390E-04 0.4999995E-01 0.1973336E-04
  4.350000     0.1631788E-04 0.4999995E-01 0.1754903E-04
  4.450000     0.2672300E-04 0.4999995E-01 0.1797913E-04
  4.550000     0.7808752E-05 0.4999995E-01 0.1581333E-04
  4.650000     0.4522837E-05 0.5000019E-01 0.1264373E-04
  4.750000     -.2990184E-05 0.4999995E-01 0.1324443E-04
  4.850000     0.6590868E-05 0.4999995E-01 0.1223876E-04
  4.950000     0.7797464E-05 0.4999995E-01 0.1230074E-04
