0.25	5.25912	0.0346279
0.35	2.77717	0.0199315
0.45	1.51333	0.0124436
0.55	0.835783	0.00816307
0.65	0.476206	0.00569161
0.75	0.278601	0.00413528
0.85	0.16548	0.00306039
0.95	0.10725	0.00242268
1.05	0.0677462	0.00187547
1.15	0.0458962	0.00153009
1.25	0.0274801	0.00114848
1.35	0.021268	0.00103154
1.45	0.0134293	0.000805696
1.55	0.00923664	0.00065827
1.65	0.00703366	0.000572988
1.75	0.00543849	0.000505506
1.85	0.00376718	0.000419098
1.95	0.00257963	0.000352703
2.05	0.00151564	0.000226776
2.15	0.00130809	0.000213236
2.25	0.000899873	0.000179268
2.35	0.000791682	0.000179101
2.45	0.000452967	0.000138934
2.55	0.000498355	0.000156429
2.65	0.000401356	0.000146226
2.75	0.000381191	0.000153057
2.85	0.000240579	0.000128706
2.95	0.000183222	0.000119049
