0.25	104.447	0.593607
0.35	57.6733	0.332923
0.45	34.0901	0.206568
0.55	20.4718	0.132186
0.65	12.6201	0.088286
0.75	8.04903	0.0617314
0.85	5.07643	0.0421838
0.95	3.37577	0.0307441
1.05	2.20003	0.021703
1.15	1.50785	0.0161957
1.25	0.987265	0.0114819
1.35	0.713926	0.00923397
1.45	0.486992	0.0069172
1.55	0.332621	0.00520943
1.65	0.234095	0.00409252
1.75	0.168427	0.00331625
1.85	0.120896	0.0026835
1.95	0.08761	0.0022506
2.05	0.0656437	0.00158465
2.15	0.047198	0.00133057
2.25	0.0358891	0.00116064
2.35	0.0283819	0.00109059
2.45	0.0210058	0.000948389
2.55	0.0163261	0.000897757
2.65	0.0134779	0.000841933
2.75	0.0112706	0.000824121
2.85	0.00814821	0.000733834
2.95	0.006276	0.000686067
