0 24.9994 0.340712 459.649 896.532 0.217399 0.000153286 0.248733 2.50546e-05 0.269882 1.69593e-05
1 24.995 0.340697 458.736 895.035 0.217395 0.000151797 0.248724 2.34145e-05 0.26987 1.69854e-05
2 24.986 0.340666 458.18 894.041 0.217391 0.000153101 0.248707 2.50597e-05 0.269848 1.76627e-05
3 24.9726 0.34062 457.225 892.314 0.217389 0.000153096 0.248675 2.5053e-05 0.269811 1.57833e-05
4 24.9547 0.340558 455.936 889.928 0.217378 0.00015308 0.248644 2.5046e-05 0.269768 1.69729e-05
5 24.9324 0.34048 455.985 889.396 0.217376 0.000140625 0.248596 2.50361e-05 0.269716 1.69669e-05
6 24.9056 0.340387 455.15 887.418 0.217366 0.000153056 0.248545 2.4452e-05 0.269653 1.57359e-05
7 24.8742 0.340279 451.938 881.801 0.217353 0.000143699 0.24848 2.5011e-05 0.269573 1.69497e-05
8 24.8384 0.340155 448.193 875.515 0.217332 0.000153004 0.248419 2.49982e-05 0.269494 1.69394e-05
9 24.7982 0.340015 445.575 870.569 0.217309 0.000136623 0.248342 2.49814e-05 0.269396 1.69274e-05
10 24.7534 0.339859 443.405 866.25 0.217291 0.000152939 0.248261 2.49641e-05 0.269295 1.69145e-05
11 24.7041 0.339687 441.162 861.645 0.217275 0.000152911 0.248166 2.4944e-05 0.269179 1.69003e-05
12 24.6504 0.339499 437.264 854.439 0.217247 0.000152867 0.248062 2.49218e-05 0.269052 1.56679e-05
13 24.5921 0.339296 433.395 847.012 0.217216 0.000148529 0.247955 2.4899e-05 0.268915 1.68676e-05
14 24.5293 0.339076 429.531 840.11 0.217199 0.000152789 0.247829 2.29877e-05 0.268765 1.56308e-05
15 24.462 0.338839 425.546 832.532 0.21716 0.000152729 0.247719 2.48486e-05 0.268618 1.683e-05
16 24.3901 0.338587 420.22 822.841 0.217119 0.000152667 0.247588 2.31511e-05 0.268447 1.68084e-05
17 24.3137 0.338317 416.604 815.7 0.217092 0.00015262 0.247437 2.47886e-05 0.268266 1.67864e-05
18 24.2328 0.338031 410.69 804.816 0.217054 0.000154213 0.247276 2.28672e-05 0.268073 1.55417e-05
19 24.1473 0.337728 405.773 795.862 0.217007 0.000137833 0.247127 2.29788e-05 0.267877 1.55305e-05
20 24.0572 0.337408 401.298 787.184 0.216969 0.000152426 0.246954 2.46857e-05 0.267661 1.70113e-05
21 23.9625 0.337071 395.23 776.078 0.216923 0.000140953 0.246772 2.8396e-05 0.267433 1.66825e-05
22 23.8633 0.336716 390.27 766.575 0.216878 0.00015228 0.246568 2.46049e-05 0.267199 1.66545e-05
23 23.7594 0.336343 383.606 754.343 0.216818 0.000137484 0.24637 2.45617e-05 0.266941 1.66226e-05
24 23.6509 0.335953 379.126 745.47 0.216778 0.000142601 0.246154 2.45164e-05 0.266677 1.659e-05
25 23.5378 0.335544 371.705 732.196 0.216711 0.000152019 0.245919 2.44671e-05 0.266399 1.46541e-05
26 23.42 0.335117 366.977 722.768 0.216661 0.000134961 0.245676 2.26422e-05 0.266105 1.5305e-05
27 23.2976 0.334671 359.064 708.499 0.216596 0.000151837 0.245432 2.43631e-05 0.265787 1.46341e-05
28 23.1704 0.334207 353.423 697.582 0.21653 0.000138115 0.245162 2.43068e-05 0.265473 1.64447e-05
29 23.0385 0.333723 346.855 685.397 0.216461 0.000151626 0.244897 2.425e-05 0.265135 1.64032e-05
30 22.9019 0.333219 339.782 672.304 0.216387 0.000138375 0.244601 2.41876e-05 0.264778 1.6361e-05
31 22.7606 0.332696 333.632 660.463 0.216322 0.000151406 0.244297 2.23795e-05 0.264418 1.6318e-05
32 22.6144 0.332152 326.328 647.081 0.216235 0.000151273 0.243989 2.40582e-05 0.264027 1.50666e-05
33 22.4634 0.331587 320.085 635.014 0.216158 0.000151148 0.243641 2.39863e-05 0.263628 1.54064e-05
34 22.3076 0.331002 312.533 621.174 0.216059 0.000150999 0.243307 2.22265e-05 0.263212 1.78407e-05
35 22.147 0.330394 305.425 607.698 0.215971 0.000136168 0.242931 2.38374e-05 0.262776 1.60989e-05
36 21.9814 0.329765 299.479 596.4 0.215882 0.000150721 0.242571 2.3761e-05 0.262327 1.60449e-05
37 21.8109 0.329113 291.901 582.319 0.215773 0.000150553 0.242182 2.18413e-05 0.261861 1.60164e-05
38 21.6355 0.328438 284.471 568.139 0.215664 0.000150382 0.241757 2.35928e-05 0.261375 1.59611e-05
39 21.455 0.32774 278.134 556.332 0.215553 0.000150212 0.241352 2.19046e-05 0.260875 1.59018e-05
40 21.2695 0.327017 270.922 542.714 0.215437 0.00015003 0.240891 2.34136e-05 0.26035 1.58428e-05
41 21.0789 0.326269 263.202 528.127 0.215312 0.00014984 0.240456 2.3322e-05 0.259808 1.57789e-05
42 20.8832 0.325496 256.374 515.199 0.215191 0.00014965 0.239987 2.32259e-05 0.259253 1.57148e-05
43 20.6823 0.324697 250.215 503.274 0.215055 0.00014944 0.239495 2.31248e-05 0.258674 1.45144e-05
44 20.4762 0.323871 242.84 489.293 0.214923 0.000133195 0.238984 2.30204e-05 0.258074 1.4454e-05
45 20.2648 0.323017 235.733 475.96 0.214763 0.000147434 0.238466 2.29144e-05 0.257455 1.55091e-05
46 20.0481 0.322134 228.733 462.599 0.214624 0.000148774 0.237923 2.1144e-05 0.256815 1.54284e-05
47 19.826 0.321222 222.38 450.275 0.214452 0.000138837 0.237361 2.26903e-05 0.256156 1.53612e-05
48 19.5984 0.320279 214.824 436.084 0.214283 0.000148251 0.236776 2.25729e-05 0.255477 1.52589e-05
49 19.3653 0.319305 207.934 422.964 0.214091 0.000147962 0.236181 2.2452e-05 0.254766 1.52039e-05
50 19.1267 0.318298 201.9 411.174 0.213919 0.000150048 0.235561 2.35921e-05 0.254043 1.51218e-05
51 18.8824 0.317257 194.496 397.142 0.213699 0.000147362 0.234912 2.21997e-05 0.253292 1.38219e-05
52 18.6324 0.316182 188.499 385.515 0.213508 0.000147067 0.234256 2.20687e-05 0.252514 1.36589e-05
53 18.3765 0.315069 181.557 372.273 0.213296 0.00014674 0.233543 2.02743e-05 0.251715 1.48616e-05
54 18.1148 0.313919 174.952 359.605 0.213043 0.000146297 0.23285 2.17933e-05 0.250892 1.3312e-05
55 17.8472 0.31273 168.722 347.475 0.21283 0.000145965 0.23212 2.16489e-05 0.250035 1.46725e-05
56 17.5735 0.311499 162.429 335.249 0.212559 0.000145629 0.231365 2.15009e-05 0.249146 1.45734e-05
57 17.2937 0.310226 156.191 323.115 0.212291 0.000145221 0.230577 2.13497e-05 0.248246 1.44732e-05
58 17.0076 0.308908 150.072 311.268 0.21205 0.000141415 0.229764 2.00691e-05 0.2473 1.43679e-05
59 16.7153 0.307543 144.018 299.528 0.211731 0.000144375 0.228945 2.10341e-05 0.246319 1.32248e-05
60 16.4166 0.30613 137.7 287.133 0.211424 0.00012835 0.228045 2.0865e-05 0.245321 1.31344e-05
61 16.1114 0.304665 131.953 275.913 0.211112 0.000137336 0.227168 2.06977e-05 0.244284 1.40333e-05
62 15.7997 0.303147 125.888 264.041 0.210777 0.000142878 0.226253 2.05255e-05 0.243203 1.35325e-05
63 15.4813 0.301573 120.33 252.982 0.210456 0.000126155 0.225266 2.03407e-05 0.242073 1.37668e-05
64 15.1563 0.299939 114.689 241.84 0.210119 0.000141856 0.224254 2.01366e-05 0.240918 1.3665e-05
65 14.8244 0.298244 109.128 231.008 0.209631 0.000141237 0.223298 1.99708e-05 0.23974 1.46514e-05
66 14.4858 0.296483 103.609 219.764 0.209263 0.000140667 0.222208 1.97725e-05 0.23851 1.33731e-05
67 14.1403 0.294654 98.8041 210.222 0.208931 0.000140146 0.221058 1.9563e-05 0.23719 1.32536e-05
68 13.7879 0.292753 93.5371 199.802 0.208492 0.000139299 0.219938 1.93453e-05 0.235848 1.31077e-05
69 13.4287 0.290776 88.4198 189.592 0.20794 0.000138222 0.218792 1.91441e-05 0.234469 1.29552e-05
70 13.0626 0.288718 83.3342 179.241 0.207453 0.000137964 0.217586 1.94963e-05 0.233039 1.27976e-05
71 12.6896 0.286576 78.9697 170.575 0.206989 0.000137277 0.216315 1.86956e-05 0.231524 1.16931e-05
72 12.31 0.284345 74.1513 160.833 0.20651 0.000136566 0.214976 1.84543e-05 0.22994 1.24643e-05
73 11.9237 0.28202 69.6337 151.503 0.205999 0.000135831 0.213607 1.64476e-05 0.228303 1.22901e-05
74 11.5311 0.279596 65.175 142.581 0.205388 0.000134931 0.212203 1.79531e-05 0.226589 1.12094e-05
75 11.1322 0.277067 60.8398 133.629 0.204771 0.000134073 0.210716 1.73373e-05 0.224814 1.18957e-05
76 10.7274 0.274428 57.3304 126.291 0.204151 0.000133138 0.209143 1.74294e-05 0.222976 1.16964e-05
77 10.3171 0.271673 53.1941 117.903 0.203561 0.000132057 0.207585 1.71472e-05 0.221019 1.11593e-05
78 9.90159 0.268795 49.4694 110.079 0.202898 0.000131317 0.205923 1.49129e-05 0.218997 1.02413e-05
79 9.4815 0.265788 46.0159 102.916 0.20225 0.000130362 0.204209 1.65584e-05 0.216864 1.10533e-05
