0 249.994 0.607825 465.303 881.009 0.253088 7.18914e-05 0.283382 9.05826e-05 0.369903 5.7441e-05
1 249.95 0.607797 464.869 880.229 0.253088 7.18909e-05 0.283379 8.32346e-05 0.369899 5.91346e-05
2 249.86 0.607743 464.082 878.798 0.253088 7.18898e-05 0.283363 9.07377e-05 0.369884 5.91306e-05
3 249.726 0.607661 463.45 877.551 0.253086 7.18886e-05 0.283356 8.09882e-05 0.369861 5.91227e-05
4 249.547 0.607552 461.982 874.942 0.253088 7.18893e-05 0.283346 9.07259e-05 0.369829 5.9112e-05
5 249.324 0.607416 460.572 872.357 0.253082 6.66099e-05 0.283313 8.01434e-05 0.369796 5.91022e-05
6 249.056 0.607252 458.833 869.185 0.253087 7.17749e-05 0.283289 9.06878e-05 0.369744 5.89822e-05
7 248.742 0.607061 457.241 866.13 0.253085 7.18824e-05 0.283262 9.06698e-05 0.369689 5.90682e-05
8 248.384 0.606842 455.196 862.137 0.253085 7.18808e-05 0.283232 9.06497e-05 0.369627 5.90478e-05
9 247.982 0.606596 451.867 856.236 0.253081 7.18765e-05 0.28319 9.06217e-05 0.369558 5.89226e-05
10 247.534 0.606321 449.153 851.295 0.253084 7.02838e-05 0.283167 8.26725e-05 0.369479 5.89989e-05
11 247.041 0.606019 446.167 845.748 0.253088 7.18788e-05 0.283143 9.05884e-05 0.369387 5.44654e-05
12 246.504 0.605688 442.897 839.74 0.253093 7.1877e-05 0.28308 8.14538e-05 0.369287 6.33915e-05
13 245.921 0.60533 439.614 833.612 0.253085 7.18696e-05 0.283026 9.05101e-05 0.369192 5.45731e-05
14 245.293 0.604942 435.245 825.616 0.253089 7.18683e-05 0.282966 9.04697e-05 0.369066 5.44599e-05
15 244.62 0.604526 431.728 818.993 0.253087 7.18639e-05 0.282912 7.96034e-05 0.368942 5.88249e-05
16 243.901 0.604081 427.788 811.6 0.253083 7.18598e-05 0.28286 9.0398e-05 0.368814 5.44664e-05
17 243.137 0.603607 422.325 801.818 0.253076 6.42898e-05 0.282769 9.03379e-05 0.368678 5.87399e-05
18 242.328 0.603103 418.334 794.262 0.253072 6.53307e-05 0.282708 9.02971e-05 0.36852 5.42952e-05
19 241.473 0.602569 413.982 786.125 0.253066 7.18365e-05 0.282624 9.02408e-05 0.368352 5.86331e-05
20 240.572 0.602006 408.159 775.572 0.253059 7.18289e-05 0.282542 9.0185e-05 0.368177 5.42629e-05
21 239.625 0.601412 403.26 766.414 0.253036 7.18099e-05 0.282434 9.01152e-05 0.368013 5.8524e-05
22 238.633 0.600787 397.308 755.5 0.25302 7.17956e-05 0.282326 9.00437e-05 0.367813 5.84602e-05
23 237.594 0.600131 392.097 745.937 0.252996 7.17754e-05 0.282207 8.13016e-05 0.367618 5.83976e-05
24 236.509 0.599444 386.669 735.795 0.252972 6.53432e-05 0.282101 0.000100295 0.36741 5.83299e-05
25 235.378 0.598725 380.35 724.355 0.252939 7.1731e-05 0.281954 8.97998e-05 0.367186 5.82602e-05
26 234.2 0.597973 374.995 714.233 0.252895 6.97485e-05 0.2818 8.97005e-05 0.366962 5.81893e-05
27 232.976 0.597189 368.188 701.986 0.252856 6.85971e-05 0.281655 8.96062e-05 0.36672 5.81123e-05
28 231.704 0.596371 362.213 690.769 0.252794 6.43195e-05 0.281474 8.94897e-05 0.366478 5.79351e-05
29 230.385 0.595519 355.545 678.693 0.252737 7.1585e-05 0.281289 8.93711e-05 0.366211 5.7852e-05
30 229.019 0.594633 349.343 667.149 0.252669 7.1538e-05 0.281103 8.9252e-05 0.365951 5.78714e-05
31 227.606 0.593712 342.565 654.853 0.252594 7.1485e-05 0.280886 8.91126e-05 0.365663 5.77829e-05
32 226.144 0.592755 336.548 643.574 0.252502 7.14227e-05 0.280657 8.20587e-05 0.365384 5.76963e-05
33 224.634 0.591761 329.918 631.267 0.25241 7.13616e-05 0.280438 8.8828e-05 0.365082 5.76016e-05
34 223.076 0.590731 322.905 618.61 0.252303 7.12892e-05 0.280174 8.86603e-05 0.364762 5.7504e-05
35 221.47 0.589662 316.357 606.386 0.252189 7.12131e-05 0.279916 9.07981e-05 0.36444 5.74036e-05
36 219.814 0.588555 308.771 592.599 0.252061 7.11304e-05 0.279636 8.8321e-05 0.364108 5.73027e-05
37 218.109 0.587409 302.348 580.738 0.251919 7.10375e-05 0.279339 7.78916e-05 0.363749 4.07982e-05
38 216.355 0.586222 296.07 569.006 0.251775 7.09445e-05 0.279042 8.79476e-05 0.363393 5.70821e-05
39 214.55 0.584994 287.771 554.011 0.251606 6.4538e-05 0.278708 8.77385e-05 0.363001 5.6962e-05
40 212.695 0.583723 281.53 542.406 0.251445 7.07328e-05 0.278381 8.75334e-05 0.36261 5.68419e-05
41 210.789 0.582408 275.222 530.6 0.251225 6.15732e-05 0.278012 8.73065e-05 0.36223 5.6725e-05
42 208.832 0.581049 267.142 516.023 0.251045 7.05474e-05 0.277645 7.62535e-05 0.361785 5.65896e-05
43 206.823 0.579644 260.469 503.736 0.250808 7.03332e-05 0.277249 8.68329e-05 0.361371 5.64629e-05
44 204.762 0.578192 253.872 491.373 0.250589 6.40191e-05 0.276853 8.64226e-05 0.360909 5.63206e-05
45 202.648 0.576691 247 478.793 0.250327 6.29418e-05 0.276432 8.6329e-05 0.360455 5.61811e-05
46 200.481 0.57514 239.733 465.408 0.250058 6.98687e-05 0.275987 8.60558e-05 0.359953 5.6027e-05
47 198.26 0.573538 232.44 451.974 0.249782 6.97003e-05 0.275533 8.57769e-05 0.359449 4.92111e-05
48 195.984 0.571882 225.529 439.289 0.249475 6.84009e-05 0.275054 7.75095e-05 0.358911 5.57076e-05
49 193.653 0.570171 219.152 427.312 0.249147 6.92493e-05 0.274568 8.51896e-05 0.358385 5.13672e-05
50 191.267 0.568402 212.656 415.261 0.248815 7.03539e-05 0.274059 8.48793e-05 0.357806 5.11055e-05
51 188.824 0.566575 205.37 401.925 0.248469 5.80825e-05 0.273528 8.40329e-05 0.357196 5.49066e-05
52 186.324 0.564686 198.17 388.735 0.248083 5.97798e-05 0.272984 8.42148e-05 0.356586 5.49929e-05
53 183.765 0.562734 191.648 376.564 0.247679 6.84391e-05 0.272407 8.388e-05 0.355938 5.06836e-05
54 181.148 0.560716 185.607 365.16 0.247263 6.81941e-05 0.271818 8.35257e-05 0.355289 5.04825e-05
55 178.472 0.558629 179.173 353.053 0.246772 6.58082e-05 0.271193 7.52364e-05 0.354622 5.4106e-05
56 175.735 0.55647 172.194 340.292 0.246332 6.6431e-05 0.270571 8.27799e-05 0.353866 4.76681e-05
57 172.937 0.554237 165.506 327.987 0.245838 6.73645e-05 0.269918 7.4066e-05 0.3531 5.36492e-05
58 170.076 0.551925 159.134 315.961 0.245301 6.54093e-05 0.269232 8.1948e-05 0.352321 5.34103e-05
59 167.153 0.549533 153.322 304.998 0.24479 6.67611e-05 0.268546 7.52983e-05 0.351476 5.34194e-05
60 164.166 0.547056 146.851 292.951 0.244179 6.64133e-05 0.267801 6.9594e-05 0.35062 4.93204e-05
61 161.114 0.54449 140.776 281.597 0.243583 6.60751e-05 0.267051 8.05918e-05 0.349716 5.26469e-05
62 157.997 0.54183 134.703 270.132 0.242985 6.70067e-05 0.266288 8.02449e-05 0.348756 5.23328e-05
63 154.813 0.539073 129.054 259.462 0.242279 6.70629e-05 0.265463 7.97647e-05 0.347775 4.83787e-05
64 151.563 0.536214 123.37 248.714 0.241557 6.64351e-05 0.264603 7.92637e-05 0.346737 4.81013e-05
