13 165.917 0.548512 380.992 750.484 0.0917792 4.50888e-05 0.214391 0.000142064 0.232999 0.000172381 0.243983 0.000189323 0.261099 0.000217488 0.288153 0.000265756 0.325771 0.000340195 0.367654 0.000433025 0.404292 0.000519262 0.431133 0.000582486 
14 165.29 0.547992 377.167 742.955 0.0917825 4.52419e-05 0.214437 0.000137527 0.233086 0.000172514 0.244044 0.000189353 0.261106 0.000217495 0.288077 0.000265623 0.3256 0.000339834 0.367408 0.000429112 0.404007 0.000521847 0.430829 0.000588455 
15 164.618 0.547433 372.292 733.67 0.0917846 4.5294e-05 0.214483 0.000148483 0.233179 0.000172649 0.244099 0.000189491 0.261094 0.000217472 0.287975 0.000265412 0.325399 0.000339387 0.367133 0.000431415 0.403695 0.000517419 0.430498 0.000592515 
16 163.902 0.546835 368.191 725.231 0.0917835 4.89057e-05 0.214536 0.000135221 0.233268 0.000172774 0.24414 0.000189547 0.261066 0.000211616 0.287857 0.000265179 0.325183 0.000337176 0.366843 0.000431118 0.403365 0.0005208 0.430146 0.000586333 
17 163.141 0.546198 363.892 716.832 0.0917865 4.53021e-05 0.214592 0.000135942 0.233355 0.000172902 0.244185 0.000189446 0.261047 0.000217377 0.287752 0.000264996 0.324978 0.000338526 0.366555 0.000411171 0.403026 0.000515797 0.429776 0.000585207 
18 162.336 0.545521 357.955 705.649 0.0917902 4.52876e-05 0.214634 0.000148713 0.233444 0.000173033 0.244239 0.000189702 0.261032 0.000216906 0.287637 0.000264776 0.32475 0.000336305 0.366237 0.000429715 0.402657 0.000514841 0.429379 0.000590142 
19 161.486 0.544804 353.047 695.956 0.0917874 4.88985e-05 0.21469 0.000148797 0.23352 0.000173142 0.244261 0.000189729 0.260986 0.000217271 0.287506 0.000264528 0.324518 0.000335798 0.365918 0.000428459 0.402279 0.00051434 0.428962 0.000588868 
20 160.592 0.544047 347.912 685.691 0.091784 4.52732e-05 0.214745 0.000148883 0.233614 0.000173278 0.244289 0.000189582 0.260924 0.000217158 0.287338 0.000264214 0.324243 0.000336392 0.365561 0.000425272 0.401873 0.000516953 0.428521 0.00058775 
21 159.653 0.543248 341.615 673.926 0.0917874 4.52716e-05 0.214785 0.000148946 0.233699 0.000173401 0.244336 0.00018965 0.2609 0.000217105 0.287209 0.000223285 0.32399 0.000376742 0.365204 0.000416981 0.40145 0.00051175 0.428056 0.000586556 
22 158.669 0.542407 336.604 663.852 0.0917852 4.50967e-05 0.214846 0.000140561 0.233771 0.000173505 0.24434 0.000189644 0.260819 0.000216968 0.28703 0.000245541 0.323706 0.000335862 0.364829 0.000423593 0.40101 0.000510636 0.427569 0.000585259 
23 157.641 0.541525 330.04 651.433 0.0917757 4.88692e-05 0.214889 0.000147403 0.233846 0.000173361 0.244346 0.000189651 0.260737 0.000216827 0.286841 0.000262325 0.323404 0.000340266 0.364433 0.000419267 0.400548 0.000510195 0.427059 0.000583775 
24 156.569 0.540599 324.447 640.609 0.0917783 4.52009e-05 0.214934 0.000164826 0.233906 0.0001737 0.244356 0.000189663 0.260676 0.000216199 0.286683 0.000262988 0.323127 0.000334656 0.364043 0.000421387 0.400075 0.000507906 0.426525 0.000582408 
25 155.453 0.539631 318.402 628.603 0.0917681 4.51805e-05 0.214986 0.000149252 0.233962 0.000173759 0.244328 0.000189615 0.260555 0.000216515 0.286461 0.000261618 0.3228 0.000333984 0.363623 0.000420801 0.399579 0.000506013 0.425969 0.000580834 
26 154.292 0.538618 312.282 616.978 0.0917662 4.48173e-05 0.215027 0.000149316 0.234027 0.000142075 0.244323 0.000189724 0.260458 0.000216343 0.286253 0.000261979 0.322471 0.000333293 0.363188 0.000418803 0.399062 0.000506382 0.425387 0.000579306 
27 153.086 0.53756 305.72 604.528 0.091759 4.51036e-05 0.215059 0.000141908 0.234062 0.000173908 0.244299 0.000189417 0.260357 0.000216178 0.286051 0.000262033 0.322143 0.000332621 0.362736 0.000419333 0.398514 0.000508314 0.424767 0.000577583 
28 151.837 0.536457 299.328 591.946 0.091751 4.60399e-05 0.215101 0.00014943 0.234094 0.000173963 0.244239 0.000189463 0.260197 0.00021668 0.285789 0.000260396 0.321782 0.000331893 0.362283 0.000418028 0.397974 0.000506942 0.424148 0.000575918 
29 150.543 0.535308 292.982 579.702 0.0917428 4.47252e-05 0.215134 0.00014948 0.234109 0.000173978 0.244185 0.000189557 0.260069 0.000215686 0.285567 0.00025933 0.321441 0.000306889 0.361815 0.000416748 0.397397 0.000504953 0.423485 0.000573971 
30 149.204 0.534111 285.775 566.041 0.0917263 4.86157e-05 0.215172 0.000144265 0.234145 0.000167814 0.244117 0.000189647 0.259884 0.000214918 0.285262 0.000259352 0.321023 0.000330323 0.361299 0.000415311 0.396793 0.000504011 0.4228 0.000572284 
31 147.822 0.532866 279.403 553.666 0.0917161 4.85795e-05 0.215194 0.000149571 0.234116 0.000173977 0.244008 0.000178308 0.259705 0.000216746 0.285007 0.000259064 0.320667 0.000329587 0.360821 0.000415468 0.396191 0.000502481 0.422092 0.000570364 
32 146.395 0.531572 272.406 540.314 0.0917063 4.85556e-05 0.215213 0.000149603 0.234125 0.000173985 0.243932 0.000188947 0.259529 0.000214154 0.284718 0.000259361 0.320257 0.000327101 0.360291 0.000412973 0.395549 0.0004969 0.421351 0.000616175 
33 144.924 0.530228 265.495 527.15 0.0916879 4.85336e-05 0.215236 0.000149636 0.234086 0.000173919 0.243789 0.00018892 0.259295 0.000214321 0.284395 0.000258761 0.319832 0.000288449 0.359748 0.000419496 0.394885 0.000495147 0.420578 0.000560256 
34 143.408 0.528833 259.181 514.87 0.0916757 4.87465e-05 0.215242 0.000149645 0.234049 0.000173862 0.243669 0.000188395 0.259086 0.000213741 0.284088 0.000222817 0.319414 0.000325825 0.359206 0.000410606 0.394213 0.000493447 0.419788 0.00055664 
35 141.849 0.527386 252.287 501.503 0.0916515 4.86617e-05 0.21526 0.000149671 0.233987 0.000173728 0.243491 0.000188419 0.258813 0.000213583 0.283727 0.000257559 0.318956 0.000324738 0.35863 0.000406207 0.393506 0.000491424 0.418957 0.000561858 
36 140.245 0.525885 244.897 487.716 0.0916357 4.86449e-05 0.215244 0.00014965 0.233932 0.000173673 0.243356 0.000188178 0.258585 0.000226419 0.283392 0.000256363 0.318498 0.000323722 0.358035 0.000410732 0.392772 0.000493854 0.418098 0.000559598 
37 138.597 0.524329 238.472 475.074 0.0916098 4.86233e-05 0.215255 0.000149662 0.233829 0.000173512 0.243134 0.000186473 0.258274 0.000218105 0.283002 0.000256243 0.318015 0.000324146 0.357426 0.000406307 0.392015 0.000481509 0.417201 0.000557267 
38 136.904 0.522716 231.801 462.43 0.0915964 4.86111e-05 0.215229 0.000149302 0.233732 0.000173362 0.242956 0.000187596 0.258012 0.000212205 0.282642 0.000255582 0.317536 0.000321256 0.356804 0.000410304 0.391236 0.000486481 0.416279 0.00054872 
39 135.168 0.521046 224.111 447.835 0.0915597 4.85785e-05 0.215212 0.000149596 0.233594 0.000173071 0.242693 0.000187194 0.257655 0.000211181 0.282207 0.000260591 0.317012 0.000317028 0.356154 0.000406458 0.390427 0.000487977 0.415317 0.000538026 
40 133.386 0.519316 217.446 435.044 0.0915386 4.86222e-05 0.21518 0.000149548 0.233463 0.000172894 0.242467 0.000165432 0.257342 0.000211145 0.281802 0.000245215 0.316494 0.000319439 0.355488 0.000404892 0.389591 0.000485877 0.414321 0.000549454 
41 131.561 0.517525 210.847 422.267 0.0915066 4.85955e-05 0.215151 0.000142026 0.233294 0.00017269 0.242174 0.00018638 0.256957 0.000210071 0.281342 0.000252733 0.315947 0.000319949 0.354809 0.000403356 0.388738 0.00048383 0.413296 0.000546894 
42 129.691 0.515671 203.969 409.171 0.0914773 4.83769e-05 0.215107 0.000149429 0.233097 0.000167523 0.241882 0.0001857 0.256592 0.000215845 0.280899 0.000252007 0.315395 0.000316961 0.354096 0.00039868 0.387833 0.000477604 0.412214 0.000533905 
43 127.777 0.513752 197.365 396.46 0.091442 4.835e-05 0.215053 0.000149348 0.232902 0.000172034 0.241568 0.000185242 0.256182 0.000208805 0.280404 0.000251567 0.314802 0.00031694 0.353359 0.000397191 0.386911 0.000475791 0.411109 0.000541117 
44 125.818 0.511766 190.334 382.925 0.0914061 4.83245e-05 0.214983 0.000154865 0.232666 0.000138387 0.241217 0.000184664 0.255746 0.000208524 0.279895 0.000250528 0.314203 0.000319032 0.352613 0.00039765 0.385965 0.000473416 0.409966 0.000538276 
45 123.815 0.509711 183.431 369.956 0.0913745 4.83048e-05 0.214891 0.000149103 0.232432 0.000169746 0.240895 0.000184201 0.255343 0.000188472 0.279397 0.00024867 0.313576 0.000313505 0.351805 0.000396556 0.384947 0.000474389 0.408753 0.000534767 
46 121.768 0.507584 176.828 357.12 0.09133 4.82718e-05 0.214824 0.000135887 0.232125 0.00015849 0.240459 0.00018373 0.254833 0.000206774 0.278836 0.000247064 0.312937 0.000312217 0.351008 0.000391813 0.383925 0.000468198 0.407514 0.000531805 
47 119.675 0.505383 170.624 345.142 0.0912954 4.48447e-05 0.214707 0.00014736 0.231841 0.000170483 0.240075 0.000183143 0.254369 0.00020515 0.27829 0.000246963 0.312277 0.000265075 0.350168 0.000390138 0.382856 0.000469261 0.406224 0.000523052 
48 117.539 0.503104 163.959 332.203 0.0912383 4.82098e-05 0.214614 0.000148665 0.231456 0.000169857 0.239576 0.000182376 0.253818 0.000205406 0.277699 0.000246761 0.311599 0.000308986 0.349303 0.000388667 0.381738 0.00045914 0.404871 0.000519703 
49 115.358 0.500746 157.931 320.489 0.0911936 4.09898e-05 0.214507 0.000148497 0.231109 0.000169351 0.239104 0.000181658 0.253257 0.000204497 0.277064 0.000248003 0.310869 0.000264885 0.348404 0.000386131 0.380599 0.000458752 0.403493 0.000516249 
50 113.132 0.498305 150.284 306.348 0.0911548 4.47673e-05 0.214316 0.000148087 0.230769 0.000168845 0.238677 0.000211384 0.252741 0.000203668 0.276444 0.000244534 0.310108 0.000305389 0.347435 0.000386783 0.379376 0.000460754 0.402033 0.000511156 
51 110.862 0.495778 144.605 295.164 0.0910924 4.44898e-05 0.21419 0.000139164 0.230274 0.00016498 0.238066 0.000179886 0.252097 0.000202448 0.275784 0.000242874 0.309376 0.000304391 0.3465 0.000384728 0.37815 0.000457748 0.400532 0.000507668 
52 108.547 0.493161 138.217 282.833 0.0910335 4.80689e-05 0.214032 0.000147612 0.229807 0.000167439 0.237497 0.000179883 0.251465 0.000201414 0.275085 0.000237742 0.308559 0.000303525 0.345469 0.000355072 0.376837 0.000448425 0.398955 0.00049963 
53 106.188 0.490451 132.549 271.749 0.0909897 4.4677e-05 0.213825 0.000146215 0.229372 0.000167769 0.236962 0.000156828 0.250845 0.000200636 0.274379 0.000240921 0.307723 0.0003019 0.344409 0.00037766 0.375484 0.000451386 0.397326 0.000497046 
54 103.786 0.487642 126.503 260.096 0.0909189 5.10683e-05 0.213636 0.000147166 0.228807 0.00016578 0.236263 0.000177403 0.250095 0.000199441 0.273609 0.000239572 0.306886 0.000300774 0.343364 0.000375161 0.374121 0.000444198 0.395654 0.000497504 
55 101.339 0.484732 120.292 248.05 0.0908552 4.06225e-05 0.213415 0.000146831 0.228265 0.00016533 0.23561 0.000176495 0.24937 0.000197859 0.272818 0.000234874 0.305983 0.000297491 0.34223 0.000372751 0.372669 0.000440919 0.393899 0.000496873 
56 98.8486 0.481715 114.707 237.31 0.0908026 3.69997e-05 0.213128 0.000141713 0.227686 0.000164513 0.23497 0.000164315 0.248682 0.000193812 0.272047 0.000237027 0.305041 0.000298339 0.341001 0.000371111 0.371098 0.000437299 0.392029 0.000492216 
57 96.3153 0.478587 108.817 225.669 0.0907049 4.42906e-05 0.212945 0.000146094 0.22695 0.000151892 0.234118 0.000174226 0.247815 0.000195835 0.271172 0.000234444 0.304071 0.00029502 0.339768 0.000369927 0.369502 0.0003779 0.390103 0.000487333 
58 93.7393 0.475341 103.573 215.335 0.0906322 4.44524e-05 0.212669 0.000140517 0.226253 0.00016239 0.233322 0.000172969 0.246973 0.000194134 0.270284 0.000232933 0.303067 0.000293076 0.338496 0.000368726 0.36786 0.000429645 0.388118 0.000482397 
59 91.1213 0.471973 98.0176 204.48 0.0905523 4.43909e-05 0.212358 0.000145202 0.225533 0.0001628 0.232492 0.000171739 0.246088 0.000193131 0.269353 0.000231344 0.302017 0.000292464 0.337169 0.000364246 0.366149 0.000425579 0.386051 0.00047734 
60 88.4622 0.468477 92.7874 194.245 0.090479 4.43465e-05 0.212 0.000144484 0.224808 0.000160386 0.231683 0.000170782 0.245227 0.000191791 0.268416 0.000230127 0.300909 0.000288595 0.335737 0.000361791 0.364314 0.000421263 0.383863 0.00047196 
61 85.763 0.464847 87.9057 184.505 0.0903704 4.43173e-05 0.21168 0.000144125 0.223968 0.00015892 0.230747 0.000169077 0.244263 0.000190294 0.267406 0.000228925 0.299743 0.000286527 0.334241 0.000355513 0.362399 0.000417342 0.381579 0.000461504 
62 83.025 0.461075 83.1531 175.047 0.0902652 4.42249e-05 0.211337 0.000143595 0.223054 0.00018141 0.229734 0.0001677 0.243231 0.000188357 0.266344 0.00022568 0.298536 0.000274172 0.332691 0.000352158 0.360406 0.000412359 0.379198 0.000455706 
63 80.2497 0.457154 78.1871 165.347 0.0901805 4.4025e-05 0.210953 0.000143053 0.222194 0.000156411 0.228752 0.000166108 0.242171 0.000186653 0.2652 0.000198446 0.297222 0.000319229 0.331039 0.00034865 0.358319 0.000411094 0.37672 0.000449743 
64 77.4388 0.453078 73.1762 155.585 0.0900961 4.41156e-05 0.210513 0.000142387 0.22134 0.000155198 0.227749 0.000164525 0.241068 0.000185381 0.264011 0.0002225 0.295872 0.000278652 0.329345 0.00034507 0.356164 0.000406096 0.37415 0.000443615 
65 74.5946 0.448839 68.6005 146.418 0.0900012 4.40589e-05 0.210074 0.000141728 0.22033 0.000153767 0.226643 0.000162986 0.239915 0.0001832 0.262777 0.000220012 0.29443 0.000276419 0.327506 0.000364899 0.353844 0.000400868 0.37142 0.00044048 
66 71.7197 0.444428 64.6541 138.507 0.0898982 4.39961e-05 0.209613 0.000140969 0.219322 0.000152356 0.225488 0.000161615 0.23869 0.000181759 0.261483 0.000218222 0.292948 0.000273624 0.325621 0.000325414 0.351451 0.000392265 0.368587 0.000430121 
67 68.817 0.439837 60.2106 129.673 0.0897785 4.39172e-05 0.209119 0.000144815 0.218234 0.000150835 0.22427 0.000155278 0.237411 0.000179832 0.260116 0.000216701 0.291355 0.000270689 0.323592 0.000333158 0.348901 0.000386381 0.365598 0.000424447 
68 65.8902 0.435058 55.6759 120.699 0.0896503 4.73474e-05 0.208592 0.000139465 0.217072 0.000149269 0.222974 0.000142215 0.236054 0.000177796 0.258671 0.000214312 0.289675 0.000267581 0.321458 0.00028751 0.346225 0.000380389 0.36247 0.000416386 
69 62.9432 0.430081 51.8916 112.888 0.0894967 4.35766e-05 0.208061 0.00013838 0.215738 0.000147315 0.221544 0.000155847 0.234617 0.000175365 0.257173 0.00021185 0.287926 0.000264355 0.31921 0.000324139 0.343404 0.000374217 0.359182 0.000409067 
70 59.9809 0.424897 48.128 105.237 0.0893594 4.36724e-05 0.207487 0.000138196 0.214455 0.000145583 0.220115 0.000153813 0.233115 0.00017302 0.255561 0.000209224 0.286039 0.000260783 0.316819 0.000320335 0.340434 0.000371118 0.35574 0.000400999 
71 57.0084 0.419498 44.4996 97.8542 0.0892145 4.358e-05 0.206889 0.000136895 0.213138 0.000143864 0.218628 0.000151742 0.231534 0.00017109 0.253848 0.000181928 0.284029 0.000237848 0.314284 0.00031651 0.337304 0.000361855 0.352127 0.00039278 
72 54.0318 0.413874 41.0008 90.6838 0.0890623 4.34833e-05 0.206276 0.000136123 0.211772 0.00015382 0.21707 0.000149554 0.229868 0.000167943 0.252033 0.000203536 0.28189 0.000253387 0.311591 0.000308782 0.333999 0.000354034 0.348331 0.000388875 
73 51.0578 0.408016 37.7655 83.999 0.0888966 4.33799e-05 0.205634 0.000135257 0.210321 0.000140054 0.215416 0.000147472 0.228101 0.00016608 0.250108 0.000200451 0.279619 0.000250819 0.308738 0.000273512 0.330513 0.000346683 0.344345 0.000375873 
74 48.0938 0.401916 34.9464 78.2137 0.0887134 4.32538e-05 0.204968 0.000125187 0.208843 0.000138059 0.213688 0.000124199 0.226239 0.000163393 0.24808 0.000196612 0.277232 0.000246699 0.305741 0.000297308 0.326856 0.000338809 0.34017 0.000370836 
75 45.148 0.395564 31.5657 71.2442 0.088528 4.65806e-05 0.204261 0.000133247 0.207286 0.000135983 0.211877 0.000131483 0.224264 0.00016036 0.245888 0.000193788 0.274628 0.000240512 0.302503 0.000291196 0.322959 0.000363065 0.335765 0.00035584 
76 42.229 0.388953 28.7236 65.2938 0.0883336 4.64384e-05 0.20355 0.000132248 0.205681 0.000133585 0.209992 0.000140137 0.222193 0.000157625 0.243563 0.000189318 0.271844 0.000235745 0.299046 0.000286576 0.318831 0.000322685 0.331129 0.000351543 
77 39.3464 0.382076 26.0168 59.5785 0.0881143 4.60903e-05 0.202814 0.000131193 0.204009 0.000131662 0.208008 0.000137495 0.219993 0.00015453 0.241072 0.000185368 0.268854 0.000230687 0.295361 0.000277326 0.314467 0.000316703 0.326256 0.000337162 
78 36.5099 0.374926 23.4389 54.1236 0.087889 4.59176e-05 0.202076 0.000130101 0.202307 0.000129398 0.205947 0.000134714 0.217665 0.000151283 0.238396 0.000182198 0.265625 0.000215514 0.29141 0.000242081 0.309837 0.0003075 0.321127 0.000326676 
79 33.73 0.367498 21.1266 49.1546 0.087645 4.57315e-05 0.201318 0.000129014 0.20054 0.000104964 0.203793 0.000131962 0.215205 0.00014618 0.235528 0.000177089 0.262148 0.00021916 0.287183 0.000264395 0.304934 0.000294858 0.315734 0.000315787 
80 31.0171 0.359787 18.9845 44.5418 0.0873793 4.55257e-05 0.20054 0.000127931 0.198711 0.000124805 0.20154 0.000129049 0.212601 0.000143239 0.232456 0.000170727 0.258407 0.000214059 0.282666 0.000254334 0.299742 0.000287819 0.310063 0.00034166 
81 28.3819 0.351789 16.9308 40.0775 0.0870897 4.53e-05 0.199757 0.000126623 0.196839 0.000122266 0.199199 0.000126052 0.209851 0.000139992 0.229157 0.000167678 0.254368 0.000207672 0.277827 0.000246128 0.29424 0.00027511 0.304102 0.00029331 
82 25.835 0.343504 15.0182 35.8826 0.0867913 4.50405e-05 0.198972 0.000125712 0.194936 0.000120025 0.196784 0.000122996 0.206955 0.00013641 0.225616 0.000162385 0.250003 0.000199286 0.27264 0.000238317 0.28841 0.000263841 0.297836 0.000281331 
83 23.3865 0.33493 13.2876 32.0407 0.0864703 4.48237e-05 0.198182 0.000124587 0.193011 0.000117601 0.1943 0.000119873 0.203909 0.000132458 0.221813 0.000157241 0.245285 0.000193145 0.267078 0.000227159 0.282233 0.000255063 0.291256 0.000272392 
84 21.0463 0.32607 11.6829 28.4541 0.0861227 4.45302e-05 0.197398 0.000123506 0.191077 0.000115176 0.191762 0.00011208 0.200718 0.000128612 0.21773 0.000151309 0.240175 0.000185198 0.261102 0.000258743 0.27568 0.000241128 0.284343 0.000259717 
85 18.8232 0.316927 10.2291 25.1705 0.0857568 4.42757e-05 0.196622 0.000122399 0.189145 0.000112697 0.189183 0.000113591 0.197388 0.00012402 0.213359 0.000145341 0.23465 0.000176795 0.254686 0.000198642 0.268732 0.000231558 0.277086 0.00024315 
86 16.7253 0.307506 8.89434 22.1204 0.0853779 4.39701e-05 0.195868 0.000122354 0.187248 0.00011055 0.186599 0.000110474 0.193952 0.000120476 0.208714 0.000139007 0.228691 0.000166737 0.247791 0.000195356 0.261355 0.000219216 0.269462 0.000230141 
87 14.7594 0.297815 7.70075 19.3624 0.0849712 4.36185e-05 0.195122 0.000120301 0.185378 0.000107921 0.184018 0.00010718 0.190421 0.00011533 0.2038 0.000132453 0.222283 0.000162982 0.24038 0.000185495 0.253511 0.000204082 0.261449 0.000219868 
88 12.9311 0.287866 6.62179 16.839 0.0845338 4.32388e-05 0.194399 0.000118916 0.183567 0.000106138 0.181484 0.000104405 0.186853 0.000111351 0.198668 0.000130359 0.215434 0.000150018 0.232412 0.00017151 0.245145 0.000190041 0.253005 0.000205988 
89 11.2442 0.27767 5.65826 14.5575 0.0840752 4.28538e-05 0.1937 0.000101675 0.181827 0.000104045 0.179028 0.000101436 0.183302 0.000106742 0.193393 0.000125067 0.208197 0.000138162 0.22387 0.000159646 0.236197 0.000178046 0.244074 0.00019191 
90 9.70102 0.267243 4.79427 12.4926 0.0835728 4.24269e-05 0.193006 0.000117317 0.180164 0.000102139 0.176683 9.87132e-05 0.179839 0.000102916 0.188085 0.000112234 0.200667 0.000124005 0.214754 0.00014645 0.226583 0.000165205 0.234561 0.000177381 
91 8.30191 0.256604 4.03382 10.6485 0.0830318 4.19418e-05 0.192321 0.000116484 0.178589 0.000100316 0.174481 9.62468e-05 0.176545 9.83841e-05 0.18291 0.000116096 0.193057 0.000118664 0.205177 0.000129011 0.216254 0.000132907 0.224341 0.000159556 
92 7.04538 0.245771 3.37137 9.02068 0.0824488 4.14557e-05 0.191631 0.000115842 0.177099 9.83653e-05 0.172452 9.40736e-05 0.17351 9.56148e-05 0.178057 0.000101133 0.18566 0.000110436 0.19539 0.000122752 0.205231 0.000133781 0.213245 0.000144246 
93 5.92801 0.234764 2.78952 7.5709 0.0818049 4.09408e-05 0.190903 0.000114574 0.175678 9.70017e-05 0.170604 9.20362e-05 0.170803 9.24754e-05 0.173731 9.61198e-05 0.178892 0.000101718 0.185922 0.000109864 0.193838 0.000121237 0.201223 0.000128653 
94 4.94456 0.223603 2.28962 6.30645 0.0811144 4.03476e-05 0.190157 0.00011138 0.174339 9.58028e-05 0.16897 9.02547e-05 0.168502 9.00535e-05 0.170121 9.11688e-05 0.173186 9.50541e-05 0.177542 9.99998e-05 0.182915 0.000106198 0.188698 0.000112983 
95 4.08809 0.212302 1.85953 5.20035 0.0803485 3.96455e-05 0.189325 0.000112683 0.17304 9.38268e-05 0.167527 8.85847e-05 0.166622 8.78033e-05 0.16733 8.86332e-05 0.168879 9.03691e-05 0.171092 9.27717e-05 0.173931 9.59306e-05 0.17731 9.96727e-05 
96 3.35026 0.200871 1.49855 4.25653 0.0795252 3.88261e-05 0.188431 0.000110033 0.171785 9.27708e-05 0.166282 8.73812e-05 0.165173 8.56357e-05 0.165371 0.000103759 0.166049 8.72475e-05 0.166977 8.80219e-05 0.168106 9.09574e-05 0.169436 9.09299e-05 
97 2.72157 0.189306 1.20131 3.46402 0.0786256 3.79775e-05 0.187485 0.000110233 0.170586 9.14199e-05 0.165247 8.63945e-05 0.164145 8.49821e-05 0.164169 8.52697e-05 0.164507 8.56039e-05 0.164931 8.57681e-05 0.165379 8.65137e-05 0.165838 8.70778e-05 
98 2.19173 0.177586 0.951427 2.78628 0.0776475 3.70279e-05 0.186441 0.000108983 0.169388 9.34419e-05 0.164348 8.5223e-05 0.16341 8.44964e-05 0.16347 8.49051e-05 0.163767 8.46354e-05 0.164106 8.51778e-05 0.164439 8.69998e-05 0.164759 8.62251e-05 
99 1.75008 0.165657 0.742241 2.20418 0.0765915 3.60593e-05 0.18537 0.000107788 0.168234 8.88918e-05 0.16358 8.46005e-05 0.162877 8.58199e-05 0.163046 8.44736e-05 0.163391 8.44474e-05 0.16375 8.48168e-05 0.164094 8.52951e-05 0.164423 8.75776e-05 
0 1 1 34
1 1 13 41
2 20 26 46
3 29 34 51
4 40 44 57
5 52 55 65
6 62 65 72
7 71 74 78
8 79 81 85
9 86 89 91
10 91 93 94
