0.65	0.196561	0.0044809
0.75	0.151259	0.00370523
0.85	0.111464	0.0029496
0.95	0.085955	0.00246769
1.05	0.0632073	0.00199062
1.15	0.0471894	0.00165003
1.25	0.032665	0.00128821
1.35	0.0266057	0.00114909
1.45	0.0186434	0.000912887
1.55	0.0131417	0.000755652
1.65	0.00942826	0.000616437
1.75	0.00741941	0.000532379
1.85	0.00515188	0.000444404
1.95	0.00403338	0.000381965
2.1	0.00254842	0.000172988
2.3	0.00155246	0.000133607
2.5	0.000772717	9.21135e-05
2.7	0.000466279	7.19725e-05
2.9	0.000291036	5.68965e-05
3.25	0.000120898	2.29293e-05
3.75	3.69582e-05	1.27423e-05
4.25	1.69866e-05	8.98944e-06
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
