454774	0	157.528	3.1795	2.75444
454774	1	72.9522	2.69923	3.08949
454774	2	128.068	5.18726	2.78712
454774	3	66.4047	4.83295	3.1765
454774	4	120.692	0.22979	2.96185
454774	7	84.0063	1.32464	2.66916
454774	6	46.9999	1.44433	3.26043
454774	5	144.564	1.31261	2.46375
454777	0	93.4419	3.25045	2.71896
454777	1	43.9427	2.71369	2.86171
454777	2	75.2484	4.94812	2.8258
454777	3	42.8718	5.12769	2.84824
454777	4	66.7693	0.184025	3.05411
454777	7	44.7546	1.50422	2.67064
454777	6	29.9241	1.42192	2.93596
454777	5	78.3576	1.53621	2.59419
454778	0	225.146	3.34476	2.84539
454778	1	105.688	2.64043	3.00061
454778	2	170.793	5.33475	2.99285
454778	3	88.4802	5.27923	3.8082
454778	4	162.383	0.249358	2.89299
454778	7	116.453	1.47051	2.75608
454778	6	65.7197	1.28456	3.13656
454778	5	191.608	1.72727	2.74383
454782	0	334.734	3.3078	2.80848
454782	1	158.674	2.71303	2.99184
454782	2	278.99	5.14089	2.73507
454782	3	142.089	5.0891	3.38945
454782	4	246.169	0.354725	2.9161
454782	7	183.007	1.49976	2.6493
454782	6	105.586	1.74248	3.21885
454782	5	289.516	1.63822	2.58373
454783	0	336.909	3.34447	2.86579
454783	1	163.318	2.77806	2.99795
454783	2	282.959	5.26545	2.72965
454783	3	150.532	5.13983	3.13699
454783	4	257.781	0.375619	2.93572
454783	7	162.998	1.51548	2.9442
454783	6	102.638	1.68039	3.1844
454783	5	285.43	1.70944	2.68479
454784	0	49.2601	3.46881	2.62748
454784	1	26.6564	2.58561	3.08101
454784	2	39.7098	5.41411	2.82395
454784	3	21.9165	5.18406	2.83678
454784	4	38.2475	0.387014	2.74915
454784	7	30.6029	1.56177	2.168
454784	6	14.8132	1.62039	2.9764
454784	5	39.446	1.5451	2.56838
454785	0	218.238	3.34944	2.73294
454785	1	107.05	2.63983	2.93215
454785	2	175.66	5.23034	2.84737
454785	3	86.9973	5.21502	3.30177
454785	4	154.453	0.362735	2.97973
454785	7	105.731	1.59452	2.70119
454785	6	58.7896	1.8105	3.45415
454785	5	182.396	1.96724	2.81488
454786	0	97.5425	3.05304	2.83121
