454774 1.01398 1.01002 1.00386 0.998084 1.01487 1.00781 1.01572 1.01671
454777 1.01746 1.0133 1.00799 1.00109 1.01135 1.00569 1.02699 1.02087
454778 1.011 1.00134 0.996597 0.997444 1.01 1.00272 1.02087 1.01445
454782 1.01327 1.00289 0.998993 0.997793 1.01385 1.00779 1.01696 1.0139
454783 1.01402 1.00117 1.00014 0.993905 1.01264 1.0049 1.01949 1.01346
454784 1.01254 1.00716 0.998504 1.0097 1.00608 1.00053 1.01568 1.01439
454785 0.999263 0.993228 0.987324 0.99282 1.01447 0.999032 1.01129 1.0056
454786 1.00692 1.00934 1.00371 1.00231 1.0177 1.00189 1.01257 1.01441
454789 1.01168 1.00582 1.00542 0.992707 1.01144 1.01371 1.02171 1.0133
454794 1.01489 0.991894 0.993502 0.991642 1.0162 1.0192 1.0192 0.995243
454797 1.01531 1.00661 1.00144 0.998251 1.00955 1.00738 1.02069 1.01509
454798 1.00714 0.994484 0.992404 0.99202 1.02208 1.00384 1.0182 1.01047
454799 1.00892 0.997549 0.995491 0.990424 1.02042 1.00451 1.0156 1.01066
454800 1.01057 1.00004 0.9927 0.994804 1.01832 1.0061 1.01475 1.01516
454802 1.01089 0.999844 0.992653 0.997271 1.01539 1.00644 1.01811 1.01104
454808 1.01333 1.00097 0.998772 0.995465 1.01368 1.00026 1.01798 1.01063
454809 1.01299 0.998521 0.999388 0.993885 1.01266 1.00389 1.02229 1.01245
454810 1.01137 1.00155 0.995997 0.995737 1.01253 1.00605 1.01198 1.01256
454811 1.01032 0.99738 0.998157 0.993132 1.01849 1.00538 1.0176 1.01078
454933 1.01299 1.01444 0.988129 0.992234 1.01288 1.00735 1.02442 1.01888
454934 1.00596 0.995708 0.994154 0.988244 1.0096 1.00682 1.01833 1.00965
454935 1.00917 0.996239 0.995275 0.991088 1.01292 0.999661 1.01944 1.00745
454936 1.01471 1.00293 1.00373 0.996419 1.01283 1.0047 1.02412 1.0115
454937 1.00321 0.992174 0.994343 0.99143 1.00989 1.00515 1.01643 1.00811
454943 1.00984 1.00013 0.992182 0.995604 1.01489 1.01002 1.02383 1.01265
454944 1.01053 1.00002 0.991826 0.988594 1.01129 1.00565 1.01942 1.01169
454945 1.00827 0.999249 0.994458 0.991183 1.01253 1.00718 1.01995 1.00613
454946 1.01112 1.00128 0.998479 0.992461 1.01111 1.00752 1.02497 1.00916
454947 1.01089 0.999453 0.993988 0.995368 1.00999 1.00478 1.01865 1.00871
454948 1.00909 1.00117 0.990202 0.987403 1.01529 1.00048 1.02101 1.0043
455049 1.01327 1.00088 0.996912 0.99052 1.01335 1.00547 1.02096 1.01277
455050 1.01122 0.996376 0.991905 0.989941 1.00703 1.00829 1.02081 1.01198
455051 1.01095 1.00022 0.995681 0.991821 1.00985 1.01133 1.01908 1.01388
455052 1.01212 0.997671 0.994948 0.992963 1.01206 1.01129 1.02088 1.01291
455053 1.00398 0.997772 0.988278 0.984107 1.01199 1.00342 1.02186 1.00319
455056 1.01099 0.99998 0.999798 0.993635 1.00772 1.00289 1.02507 1.01245
455060 1.00678 1.00073 0.995222 0.993752 1.00856 1.00346 1.02438 1.01033
455062 1.01777 1.00849 0.995304 0.988679 1.01206 0.459676 1.03589 1.01397
455063 1.00592 0.9938 0.989432 0.990846 1.01392 0.721955 1.01943 1.01159
455064 1.01419 1.00404 0.998202 0.994344 1.00925 0.0907072 1.03438 1.01431
455065 1.01251 0.998333 0.985838 0.986341 1.00582 -0.0417805 1.02 1.01348
455066 1.00349 0.98769 0.999949 0.996668 1.01 0.394657 1.01366 1.01187
455071 1.01107 1.00179 0.99316 0.994979 1.01113 -0.0921964 1.02208 1.01508
455073 1.00898 0.995585 0.98889 0.98483 1.02033 0.34772 1.01444 1.00883
455074 1.00986 1.0001 0.99688 0.994796 1.01142 0.9967 1.01802 1.01168
455077 1.01036 1.00209 1.00349 0.996031 1.01106 1.00454 1.02194 1.01788
455078 1.00719 0.997716 0.990109 0.989168 1.01058 1.00608 1.01786 1.01011
455080 1.00773 0.993809 0.995358 0.991447 1.00686 1.00436 1.01697 1.01458
455081 1.0111 1.00469 0.998068 0.996157 1.00767 1.00536 1.0233 1.01285
455082 1.00949 0.997029 0.994852 0.992935 1.0125 0.990162 1.02143 1.00991
455083 1.00519 1.00916 1.00051 0.996594 0.996316 0.991117 1.02288 1.01417
455200 1.00464 0.993527 0.990156 0.994682 1.01212 1.00596 1.01295 1.00848
455201 1.00797 1.00418 0.998062 0.990732 1.00605 1.00438 1.0161 1.01096
455202 1.01152 0.998636 0.99383 0.991674 1.00342 1.00782 1.01806 1.0091
455203 1.00825 0.998584 0.996588 0.991309 1.0099 1.00432 1.01776 1.01177
455206 1.00929 0.998904 0.999666 0.995995 1.00723 1.00649 1.01497 1.01164
455207 1.00243 0.996995 0.997535 0.991783 1.0081 1.00932 1.01089 1.00906
455208 1.00645 1.00009 0.999578 0.991735 1.0135 1.00491 1.01829 1.01953
455209 1.00755 1.00087 0.998171 0.996983 1.01034 1.00425 1.01828 1.0067
455211 1.01504 1.00269 0.996535 1.00253 1.00229 0.999527 1.02324 1.01819
455212 1.00814 0.991407 0.996084 0.996937 1.00273 1.00743 1.01517 1.00757
455213 1.00845 1.00101 0.989391 0.996937 0.992438 1.00893 1.01048 1.0073
455218 1.0063 1.00351 0.999457 0.993258 1.00604 1.0059 1.01928 1.00351
455220 1.00631 1.00707 1.00258 0.99914 1.0012 1.00638 1.02144 1.00686
455221 1.0027 0.992998 0.997479 0.99461 1.0084 1.00446 1.01742 1.00428
455222 1.01143 1.00406 0.998713 1.00466 1.00676 1.01678 1.02026 1.01388
455223 1.0106 0.998064 0.996984 0.996697 1.00831 1.00805 1.01799 1.0174
455302 1.01002 1.00067 0.995297 0.992904 1.00857 1.00032 1.01596 1.00989
455303 1.01057 1.00348 0.999684 0.997617 1.01196 1.00453 1.02311 1.01526
455304 1.00953 0.99416 0.993989 0.992373 1.01023 1.00142 1.02037 1.01022
455306 1.01169 0.993024 0.995525 0.999331 1.00436 0.0230164 1.01376 1.00283
455344 1.01627 1.00009 1.00918 1.0145 1.01091 1.01389 1.01974 1.01398
455346 1.01887 1.00883 0.999047 0.993149 1.01084 1.00206 1.027 1.0204
455351 1.01405 0.996596 1.00071 0.99683 1.02131 1.00178 1.01698 1.01038
455352 1.01179 1.00218 0.994244 0.993753 1.01588 1.00827 1.0197 1.00886
455353 1.00952 0.995291 0.999682 0.995019 1.01466 1.00272 1.01946 1.00513
455355 1.0179 1.00263 1.00163 1.0018 1.01171 1.00221 1.02375 1.00914
455362 1.01526 1.00186 0.996074 0.997164 1.00643 1.01372 1.01432 1.01469
455363 1.0137 0.994224 0.994859 0.99686 1.01016 1.01001 1.019 1.0087
455364 1.01494 0.995795 0.999734 0.998762 1.01271 1.00838 1.02233 1.0116
455366 1.01291 1.00024 0.994787 0.994899 1.01447 1.00477 1.01927 1.00806
455367 1.00551 0.989747 0.997794 0.991147 1.01165 1.00266 1.01582 0.996251
455446 1.01518 0.991149 0.996316 0.995993 1.0149 1.00397 1.01724 1.00759
455450 1.01084 0.994666 0.996768 0.997211 1.01435 1.00427 1.0192 1.00802
455451 1.01161 0.995929 0.996894 0.995671 1.01328 1.00716 1.01963 1.00979
455452 1.01626 1.00203 1.00466 0.998601 1.0154 0.999909 1.02806 1.0048
455476 1.00754 0.997838 0.996253 0.999268 1.01432 1.00706 1.01683 1.01161
455477 1.00759 0.995785 0.997339 0.994111 1.01351 1.00679 1.01799 1.00802
455478 1.00835 0.994207 0.99987 0.99782 1.00717 1.0044 1.01527 1.00818
455545 1.01446 1.00405 0.998061 1.00216 1.01093 1.01023 1.02233 1.01143
455547 1.01961 1.00623 0.999915 0.9979 1.00792 1.00489 1.02209 1.01411
455550 1.01603 1.00129 1.00364 1.00214 1.01489 1.00815 1.03011 1.01191
455551 1.0104 0.993987 0.989881 0.993714 1.00895 1.00739 1.01782 1.01369
455552 1.01203 0.998115 0.998798 0.991852 1.00227 1.00542 1.02357 1.01007
455585 1.01767 1.00833 0.998345 0.995008 1.00887 1.01259 1.02102 1.00749
455586 1.01238 1.00353 0.988735 0.989017 1.01096 1.0127 1.02466 0.997467
455587 1.01403 0.998318 1.00031 0.995975 1.00622 1.00615 1.0281 1.02036
455589 1.01052 0.996501 0.999623 0.994658 1.01359 1.00119 1.02258 1.00946
455590 1.01401 0.999373 0.996654 0.999087 1.01235 1.00701 1.02178 1.00908
455592 1.01666 1.00641 1.00227 0.995228 1.02736 1.01276 1.02541 1.01515
455604 1.01587 1.00044 1.00037 0.996247 1.01112 1.00352 1.01786 1.0123
455605 1.01554 1.00009 0.999044 1.00175 1.00429 1.00272 1.01967 1.01254
455637 1.00111 1.00007 0.9902 0.983363 1.01592 0.998188 1.02179 1.00858
455638 1.01222 1.00653 1.00673 1.00085 1.01718 1.00302 1.01284 1.01156
455639 1.01705 1.0085 1.00053 1.00479 1.02027 1.0135 1.01489 1.0045
