302	209.568	-188144	27432700	2550.92
303	220.689	-98323	12131600	2302.18
304	2610.64	-113916	15263700	2335.61
305	1711.68	-110415	14713800	2525.93
306	2743.57	-106662	12957500	2524.11
307	355.466	-65729	4589190	2057.51
308	1360.17	-65819.1	2868040	2043.83
309	2237.39	-118983	11921900	2313.12
310	9182.63	-97819	10950400	2334.26
311	3717.99	-72264.8	5978670	2436.02
312	27.3647	177444	-29411300	1685.5
313	10068.2	-153574	17842000	2551.46
314	4716.32	-57166.2	4639980	2505.36
315	8146.25	-66503.6	4622870	2520.01
316	6218.81	-75863.2	5251740	2545.44
317	10766.3	-85158.7	7460870	2321.98
318	560.447	-37592.2	1161630	2309.08
319	4897.99	-56021.8	3574010	2512.5
320	1313.17	-50586.5	2873230	2523.48
321	13911.5	-83815.4	5611390	2348.58
322	6951.81	-69583.3	3690240	2338.02
323	1369.2	-36975.2	-379533	2303.21
324	382.419	-52181.1	6061320	2328.61
325	607.227	-93535.7	12155000	2486.07
326	2654.15	-109988	14730900	2534.56
327	5063.52	-113378	11290700	2335.36
328	8923.17	-45411.1	1205760	2299.62
329	20359.7	-135092	13529000	2095.1
330	821.338	-36708.5	-472854	2006.2
331	9522.89	-132392	15188500	2254.82
332	9401.99	-77691.5	5415000	2242.92
333	1822.06	-34750.5	156329	2293.42
334	14148	-66167.6	4400200	2312.64
335	7.331	-77505.8	9066970	2405.58
336	5850.85	-80646.5	6736780	2445.24
337	506.428	-53847.6	2117330	2341.05
338	836.85	-43711.5	299987	2316.48
339	2021.95	-115395	15630900	2532.99
340	1721.96	-77870.5	6744370	2452.57
341	351.259	-44132.6	1679030	2319.7
342	674.855	-47598.3	2599160	2319.47
343	1098.13	-111808	14352100	2416.85
344	251.67	-53641.4	4670170	2331.88
345	7091.46	-87657.5	10540900	2423.98
346	532.985	-101702	14262900	2406.57
347	473.754	-93813.2	8311910	2393.66
348	404.61	-144542	20490200	2476.02
349	58.0822	-123262	29603600	1543.79
350	9.42423	19501.6	-2828670	1040.25
351	467.282	-92716.1	12370700	2288.03
352	10164.2	-86085.2	7425120	2239.49
353	1164.55	-114099	16229600	2528.24
354	1565.44	-50782.2	4501850	2420.17
355	12304.3	-101870	9777630	2263.52
356	7034.07	-60809.1	4551030	2214.62
357	770.288	-78335.3	7978570	2376.11
358	7074.04	-25758.6	-25151700	2326.53
359	7659.32	-104566	11084200	2532.73
360	324.643	-107626	15424900	2512.27
361	4795.53	-90950.5	10580500	2628.92
362	552.016	-37861.9	834378	2502.94
363	651.432	-66079.1	5347630	2353.53
364	730.902	-81217.8	8901590	2267.54
365	2918.46	-93294.2	9000620	2468.07
366	2103.76	-60254.2	5615360	2414.38
367	6975.22	-129128	14698100	2507.05
368	626.35	-52909	4977000	2412.7
369	501.407	-43297.7	2615790	2408.28
370	258.322	-50224.4	4256240	2326.74
371	973.001	-59717.2	4329090	2536.71
372	5876.03	-75643.6	7305110	2529.49
373	979.034	-127706	14365300	2525.58
374	1794.85	-114212	12568400	2437.53
375	7544.63	-67050.9	5798760	2314.33
376	4385.98	-74470.9	8117460	2319.13
377	12826.6	-130414	14721300	2571.64
378	4035.8	-123061	13951500	2503.65
379	489.771	-298248	41681900	2421.46
380	316.614	-57048.2	3205740	2038.1
381	370.934	-59017.8	3174050	2338.04
382	2404.39	-114062	15242800	2334.48
383	4651.69	-113670	14166800	2535.16
384	1.99603	-61271.3	6086440	2387.03
385	1466.78	-86506	6597850	2573.96
386	1970.68	-111673	11849200	2523.91
387	411.419	-93770.8	11502100	2596.72
388	10711.1	-76279	5933160	2527.47
389	334.21	-199378	29151600	2572.98
390	15937.3	-121386	11905600	2354.27
391	1515.29	-112590	11144000	2608.12
392	1210.85	-41359.4	1624060	2503.4
393	224.521	-116237	15369400	2432.51
394	549.204	-27873.2	813523	2289.43
395	8980.7	-80678.9	7857270	2423.24
396	517.743	-44941.4	2568750	2322.83
397	1575.37	-41094.7	1752050	2498.89
398	742.073	-120660	17176100	2543.65
399	514.824	-246644	36274100	2648.15
400	1496.82	-30846.5	-911998	2293.9
401	218.511	-150693	21632800	2188.69
402	10116.9	-79244.2	5886640	2024.16
403	8448.95	-117302	12208700	2297.01
404	1522.73	-49461.8	1899140	2216.77
405	439.891	-93597.9	8965900	2392.62
406	8790.98	-54056.4	3817040	2299.89
407	9108.55	-106283	12093400	2543.2
408	11997.3	-117673	13440700	2470.18
409	11754.5	-98905.6	10911400	2445.35
410	393.326	-109521	15330800	2418.43
411	4664.04	-119014	14664400	2543.26
412	909.496	-110341	15429600	2515.59
413	1.26388	-49738.6	3777690	2378.72
414	326.802	-105713	15208800	2408.93
415	0.374494	-62968.4	6095950	2384.92
416	395.262	-75383.6	8912100	2363.85
417	2278.38	-83657.7	8648990	2451.37
418	698.911	-64437.6	4866520	2353.32
419	807.527	-83929.7	8325400	2463.8
420	303.293	-132357	18869300	2456.64
421	2.04859	28624.8	-5474160	1036.63
422	31.4739	-145854	34547600	1590.45
423	9757.72	-86708.2	9697970	2328.71
424	314.916	-98271.4	14443800	2296.89
425	5403.27	-64613.9	6325810	2514.14
426	793.075	-75009.2	9262520	2461.14
427	1009.35	-43722.5	2566850	2316.43
428	406.076	-97905.1	14042100	2298.33
429	9047.14	-111573	12120400	2469.27
430	4186.86	-54093.9	3171990	2311.16
431	3133.79	-114020	11703800	2325.31
432	3366.58	-88932.4	11449400	2319.68
433	5790.95	-127757	14456500	2252.68
434	822.832	-89025.8	8650930	2184.81
435	271.834	-97845.4	13556700	2495.96
436	8348.13	-80949.9	9113390	2420.24
437	10251.9	-65085.8	3980030	2317.56
438	990.207	-35390.2	1143310	2291.05
439	4663.81	-70984.2	5516070	2231.43
440	1577.84	-115591	13841900	2232.66
441	427.282	-39372.5	3588130	2305.73
442	1352	-37134.3	1123100	2293.39
443	420.376	-105768	14727400	2507.11
444	1671.72	-69868.5	5887500	2441.96
445	5010.33	-108589	12708000	2330.31
446	9557	-108786	11309500	2257.88
447	195.354	-182754	26670400	2547.42
448	4163.22	-54170.4	2146600	2316.59
449	4372.72	-96152.3	12351400	2326.7
450	13496.3	-128755	14881900	2270.12
451	354.042	-115887	11800000	2019.58
452	854.402	-90498.3	9785980	1978.82
453	3741.9	-53721.6	1784100	2018.96
454	7714.3	-56495.8	3341440	2009.02
455	513.691	-237493	34992400	2633.79
456	804.614	-36969.5	-395602	2306.25
457	1657.75	-31098.8	-514840	2288.63
458	599.201	-41883.3	3199870	2314.72
459	1186.97	-92655.9	10629100	2186.18
460	5245.88	-68348.2	5892850	2124.16
461	338.155	-94675.3	13202200	2397.92
462	1267.32	-26925.7	-1994460	2290.18
463	339.757	-98335.5	10943600	2202.58
464	7395.47	-75918.1	6141850	2136.98
465	302.228	-91594.4	12465300	2393.21
466	451.445	-74653	10430200	2362.81
467	412.983	-60357	7256020	2040.91
468	534.584	-50332.6	5909490	2022.94
469	1743.64	-50226	4520410	2423.64
470	861.052	-82765.6	11563400	2472.62
471	4898.27	-39334.7	535486	2294.78
472	7656.67	-88589.1	9849650	2324.63
473	6842.89	-67265.8	5734330	2215.4
474	2831.43	-62775.8	4888150	2127.2
475	2640.77	-52159.6	3653140	2110.4
476	320.547	-102818	11612000	2117.76
477	3962.6	-100053	9810070	2279.83
478	1919.52	-69397.1	6763830	2253.63
479	1282.05	-68674.6	6318870	2152.34
480	251.639	-100055	12618100	2203.47
481	1711.71	-67709.5	6044300	2437.96
482	3357.95	-53295.6	4073200	2406.52
483	809.524	-73231.9	5133880	2355.73
484	18006.8	-62106.4	2512870	2317.67
485	6504.23	-117649	14748200	2254.47
486	2112.12	-116847	16343500	2230.84
487	1065.91	-101071	12427800	2497.55
488	11050.8	-97848.4	10657700	2448.9
489	1278.47	-103910	10312100	2292.52
490	7920.29	-81105.7	7684430	2233.07
491	13262.1	-129934	11743400	2170.35
492	4073.57	-57263.3	4959230	2108.3
493	5327.44	-82188.8	9457880	2523.87
494	782.406	-97708.9	12946300	2495.45
495	5768.59	-50899.2	3457340	2300.97
496	202.99	-23082.8	868681	2280.86
497	7501.69	-90019.4	10208400	2328.9
498	421.612	-97341.7	12676300	2298.11
499	877.544	-47790.6	3222580	2214.71
500	13600.1	-96504.7	9472140	2246.84
501	510.594	-101080	14585400	2298.78
502	271.893	-39181.3	2424670	2201.73
503	9821.21	-105224	10213500	2331.73
504	316.944	-41859.3	2138840	2319.18
505	5102.1	-71935.5	6657920	2222.48
506	1202.22	-72165.9	6044460	2257.53
507	717.82	-90339.3	9212580	2480.24
508	9701.73	-87171.7	9412250	2526.71
509	1750.77	-33778.3	-33406	2290.63
510	337.152	-107302	15266900	2414.79
511	2215.01	-79826.7	7026830	2253.46
512	1909.61	-98226.4	12924900	2333.17
513	671.235	-34764.5	538751	2295.54
514	5655.83	-84015.6	9885660	2424.4
515	5394.88	-56151.2	4577410	2501.66
516	3203.11	-116457	13755600	2533.24
517	256.425	-39231.9	3744260	2305.35
518	6623.84	-65296.1	5328470	2317.38
519	1480.43	-77479.7	7880520	2444.86
520	2699.32	-66588.6	6438200	2419.87
521	9607.19	-71280.8	4589350	2325.17
522	563.522	-34725.7	1432320	2292.32
523	6634.04	-77526.7	6673340	2030.51
524	5208.96	-113803	12845200	2044.6
525	322.749	-126805	17029900	2146.75
526	388.773	-94711.1	13295100	2093.33
527	3.12141	-23816.9	-455596	2363.66
528	5202.63	-86456.3	8988230	2439.17
529	404.189	-181437	25832800	2533.27
530	3.77815	-13537.7	-2617910	2361.59
531	2291.23	-110327	13733600	2227.78
532	7192.7	-88069.4	9206110	2233.9
533	115.302	-171581	23903900	2523.36
534	7516.36	-75413.4	7398090	2420
535	5974.53	-94969.2	9687210	2228.76
536	6274.84	-103135	10702100	2237.94
537	351.105	-150827	21613200	2486.6
538	3630.22	-114619	14573900	2430.54
539	423.378	-61220	3180140	2054.26
540	139.841	-117731	16671500	2135.62
541	3227.57	-86664.9	10150900	2536.68
542	777.637	-120331	17038200	2541.88
543	574.954	-34801.4	22651.4	2303.78
544	339.538	-54824.5	4432430	2333.33
545	1828.09	-66401.1	5179700	2240.24
546	1917.72	-68926.1	5262690	2239.24
547	3054.99	-59766	4161180	2123.98
548	4072.76	-94894	9170520	2171.31
549	8638.15	-81279.5	8906910	2315.38
550	4187.55	-97675.2	11163600	2316.87
551	1605.09	-98332.2	9724240	2184.58
552	3582.38	-112082	14476200	2230.87
553	2344.59	-77197.7	8411870	2454.74
554	805.293	-108163	15304000	2515.29
555	424.66	-124268	15210800	2451.01
556	439.96	-159503	22119100	2503.2
557	8822.96	-98153.2	10425100	2250.66
558	8581.88	-91565.9	9939230	2239.12
559	3463.6	-65119.1	5543280	2526.23
560	6792.19	-76484.6	8031460	2521.58
561	12956	-143335	16032300	2378.01
562	774.388	-39655.5	1531320	2303.38
563	9044.23	-129247	14009100	2282.74
564	2619.92	-116826	14454800	2231.09
565	9288.13	-90407.2	8170080	2548.96
566	1252.72	-56303.2	3753260	2528.19
567	526.987	-103937	15002000	2407.15
568	560.736	-116668	16627800	2430.81
569	3516.13	-47795	2463120	2302.42
570	3885.59	-104880	12942700	2332.79
571	6533.44	-93205.3	12293300	2319.03
572	1774.85	-75624.3	5991470	2260.22
573	2355.8	-106420	13360400	2320.01
574	4455.92	-125855	14043700	2309.88
575	927.581	-78601.9	9001360	2261.61
576	491.54	-93283.9	11674400	2287.54
577	2613.77	-100846	10780100	2326.61
578	920.332	-67291.1	5587370	2248.22
579	320.52	-82970.2	11505500	2469.85
580	963.181	-56165.1	5219620	2430.4
581	7466.5	-95098	11081700	2330.59
582	5153.68	-133817	15383400	2322.73
583	4196.96	-70477.4	6633060	2226.25
584	1417.2	-114454	12676300	2226.27
585	9037.68	-95087.7	10601000	2334.55
586	7483.92	-58531.9	4113350	2307.25
587	0	0	0	0
588	1640.53	-68482	6656270	2444.13
589	871.873	-63282.5	6345710	2234.15
590	1299.55	-75348.8	9078440	2152.39
591	3442.75	-111533	12022500	2337.27
592	2071.79	-38324.3	979300	2294.92
593	2503.67	-109362	13398100	2322.78
594	18773.3	-160880	19240700	2310.89
595	4341.34	-85015.3	7416640	1952.3
596	4817.56	-156013	18929200	1944
597	246.849	-153597	21682200	2193.38
598	338.157	-62736	4231410	2049.61
599	1215.21	-33629.9	-210586	2295.67
600	4207.65	-116269	11923400	2333.13
601	7327.08	-45692.1	1957090	2296.69
602	8303.2	-91799.2	8631010	2324.98
603	1062.94	-103640	10760200	2199.92
604	1342.09	-84790.8	8214020	2175.28
605	10969.3	-69240.2	5353750	2315.07
606	11021.1	-100279	9550060	2335.58
607	9026.54	-86935.2	8718920	2132.66
608	178.061	-123053	14530800	2151.03
609	12157.1	-57376.2	3941370	2302.9
610	852.207	-94376.9	9735160	2302.82
611	486.618	-46554.1	3033840	2021.62
612	6441.39	-88686.5	9606770	2032
613	482.361	-24562.2	-473318	2381.46
614	496.835	-72031.6	9516060	2386.54
615	2290.93	-112141	14794300	2228.45
616	8604.42	-101097	10325200	2228.68
617	1852.72	-79392.6	7993770	2162.52
618	553.163	-104610	11393000	2207.9
619	162.257	-153032	22070100	2200.02
620	305.913	-118035	16886300	2141.08
621	9870.06	-73891	5570580	2224.98
622	7131.11	-63969.7	4810650	2215.19
623	2707.72	-119461	15547200	2249.15
624	842.634	-79542.7	8082010	2171.84
625	1930.9	-88869	8271600	2467.56
626	558.261	-45497.6	4153800	2413.67
627	410.352	-72864.9	10079800	2356.84
628	1415.24	-36042.5	-852896	2302.48
629	8590.52	-96840.1	10585200	2241.12
630	466.27	-47232.7	3540520	2215
631	3024.59	-51886.7	3631290	2509.3
632	5519.79	-73212.7	5811030	2437.28
633	1002.67	-81785.7	8466350	2267.89
634	783.996	-73016.8	7100760	2255.55
635	1237.26	-95408	10613300	2187.7
636	5912.47	-76649	7911880	2123.6
637	4746.26	-79454.9	7485220	2441.53
638	9673.82	-91807.3	9543340	2448.52
639	10009.2	-111439	11255500	2348.36
640	4202.73	-39652.1	1405750	2292.51
641	1195.36	-78390.8	7130140	2260.5
642	2348.66	-42803.9	2115680	2201.05
643	5217.8	-74021.5	8208170	2217.17
644	8343.38	-93272.9	11809700	2224.43
645	3114.96	-101825	-46200400	2302.52
646	8862.01	-96269.2	9566660	2241.01
647	3104.19	-107365	10670200	2325.58
648	1881.71	-60108.4	4033170	2227.08
649	517.325	-28227.2	-354702	2288.84
650	54.958	-105450	15444200	2325.82
651	704.398	-49551.9	3078680	2418.29
652	11056.6	-100663	12109500	2436.29
653	993.713	-37302.7	525087	2300.29
654	2218.3	-100215	13825600	2315.62
655	856.958	-63037.8	6529660	2235.12
656	3242.47	-83059.2	9028720	2235.85
657	125.795	-67375.4	9509540	2350.13
658	1898.6	-36239.8	1105050	2290.72
659	8748.51	-81143.9	6937740	2534.45
660	7767.94	-89599.8	10709300	2524.7
661	8045.44	-106490	13249200	2342.12
662	2909.1	-152934	18588300	2257.17
663	220.922	-113340	14610800	2426.74
664	9113.37	-70471.2	4947520	2324.21
665	7049.24	-90806.8	10327900	2329.87
666	598.855	-87098.7	9181600	2281.17
667	5203.77	-111387	10141500	1985.57
668	356.554	-121920	13104500	1925.75
669	1439.25	-99775.9	12863600	2126.16
670	320.728	-56698.9	2650470	2042.86
671	26141.1	-91064.4	7489360	2350.2
672	3427.23	-40301.7	-516038	2303.21
