0.30   3.5901   0.1   2.74964
0.50   1.58803   0.1   0.222602
0.70   0.831935   0.1   0.0546084
0.90   0.327879   0.1   0.0179963
1.10   0.122604   0.1   0.00683529
1.30   0.0508059   0.1   0.00288915
1.50   0.0225501   0.1   0.001421
1.70   0.00949641   0.1   0.000725137
1.90   0.00345354   0.1   0.000376936
2.10   0.00109554   0.1   0.000207185
2.30   0.000899036   0.1   0.000147965
2.50   0.000402635   0.1   9.76881e-05
2.70   0.000171178   0.1   6.04773e-05
2.90   4.81275e-05   0.1   3.70923e-05
3.10   2.05725e-05   0.1   2.76685e-05
3.30   6.86555e-05   0.1   2.93955e-05
3.50   2.36936e-05   0.1   1.60001e-05
3.70   1.35922e-05   0.1   1.43755e-05
3.90   1.08799e-05   0.1   1.55463e-05
4.10   1.16014e-05   0.1   7.5543e-06
4.30   6.00449e-06   0.1   8.29795e-06
4.50   1.09822e-05   0.1   9.07597e-06
4.70   1.72912e-06   0.1   5.04017e-06
4.90   5.14445e-06   0.1   5.11672e-06
