0.30   326.487   0.1   20.3908
0.50   40.7171   0.1   1.44832
0.70   14.8457   0.1   0.351857
0.90   5.75934   0.1   0.110822
1.10   2.25903   0.1   0.0421826
1.30   0.872037   0.1   0.0170132
1.50   0.335362   0.1   0.00744536
1.70   0.137147   0.1   0.00366915
1.90   0.0600378   0.1   0.001905
2.10   0.027308   0.1   0.00108099
2.30   0.0130246   0.1   0.000641322
2.50   0.00544651   0.1   0.000405402
2.70   0.00241777   0.1   0.000267388
2.90   0.00142234   0.1   0.000190527
3.10   0.000451982   0.1   0.000134624
3.30   0.000207834   0.1   0.000101024
3.50   0.000163836   0.1   7.61501e-05
3.70   8.21862e-05   0.1   6.22837e-05
3.90   8.05848e-05   0.1   4.9071e-05
4.10   4.83289e-05   0.1   4.09653e-05
4.30   2.65719e-05   0.1   3.36974e-05
4.50   5.41791e-05   0.1   2.80534e-05
4.70   2.90533e-05   0.1   2.38607e-05
4.90   4.1497e-05   0.1   2.07091e-05
