1.25   0.00283216   0 
1.75   0.00744834   0 
2.25   0.0143846   0 
2.75   0.0234884   0 
3.25   0.034872   0 
3.75   0.047973   0 
4.25   0.0637219   0 
4.75   0.0813099   0 
5.25   0.101547   0 
5.75   0.123865   0 
6.25   0.149116   0 
6.75   0.177422   0 
7.25   0.208319   0 
7.75   0.243069   0 
8.25   0.282713   0 
8.75   0.325428   0 
9.25   0.375561   0 
9.75   0.430407   0 
10.25   0.491244   0 
10.75   0.558637   0 
11.25   0.637612   0 
11.75   0.725201   0 
12.25   0.824621   0 
12.75   0.935974   0 
13.25   1.06272   0 
13.75   1.20457   0 
14.25   1.36808   0 
14.75   1.55166   0 
15.25   1.77104   0 


dumping graph ratio_pQCD_vogelsang_pp_gammainv_63GeV_sc2_dir.dat_over_pQCD_vogelsang_pp63_pi0inv_kkp_sc2.dat
