2.0 1.574458301738921E-02  1.586718358000825E-02  1.656858467788526E-02  1.353507496842066E-02  5.526976078194775E-03  3.986535028889176E-03
2.28 5.908145983131132E-03  6.019889312732464E-03  6.203428629974687E-03  4.959589778315193E-03  2.328930977006594E-03  1.646317667616229E-03
2.56 2.491160629208014E-03  2.527436638892439E-03  2.599769852313324E-03  1.872582187009692E-03  1.054567477005724E-03  7.047461976590649E-04
2.84 1.142754268831532E-03  1.132379683231455E-03  1.113617084684144E-03  7.889967017982262E-04  4.882485924383785E-04  3.263126543247461E-04
3.12 5.557791104460530E-04  5.569188313891309E-04  5.096067678832105E-04  3.422049636904877E-04  2.444801131178556E-04  1.526226929482951E-04
3.4 2.915807177759693E-04  2.888801087814945E-04  2.396979090959089E-04  1.577124045648139E-04  1.289843024653866E-04  7.702503397250802E-05
3.68 1.573576039945368E-04  1.585471099853394E-04  1.206999194342404E-04  7.361609618864156E-05  6.897780227662599E-05  3.986808803744137E-05
3.96 9.247063241452701E-05  8.934358611047031E-05  6.134691478819926E-05  3.612535971477385E-05  3.823815033192120E-05  2.069225143932753E-05
4.24 5.535929046876750E-05  5.477127188477691E-05  3.174106924000584E-05  1.798870688599911E-05  2.180299047611634E-05  1.102035587157413E-05
4.52 3.432863193043936E-05  3.401325627400430E-05  1.673978568790573E-05  8.889384713119001E-06  1.310171741767889E-05  6.148331027334754E-06
4.8 2.177046398386013E-05  2.180992631396169E-05  9.075098763183081E-06  4.324865272603918E-06  8.141194692946871E-06  3.402509137083441E-06
5.08 1.428103010896245E-05  1.431383250010887E-05  4.957705040739695E-06  2.176890956698175E-06  5.198349022248483E-06  1.953283537690651E-06
5.36 9.330625768013596E-06  9.692235073264087E-06  2.750073798106807E-06  1.071761153082901E-06  3.391884452638011E-06  1.161156658920642E-06
5.64 6.563964671716670E-06  6.629614097598378E-06  1.567683159362107E-06  5.310628492165666E-07  2.262135071069542E-06  7.186306248583299E-07
5.92 4.619784404774277E-06  4.607015275339752E-06  9.313199247008817E-07  2.669572339273565E-07  1.568940415709769E-06  4.574042197875766E-07
6.2 3.215635265988279E-06  3.341551619613840E-06  5.646661724231424E-07  1.330517114037246E-07  1.115556666388772E-06  3.094969459784049E-07
6.48 2.319800906247538E-06  2.364429210963746E-06  3.577705567566416E-07  7.152220637249813E-08  8.147053576485573E-07  2.103418211561706E-07
6.76 1.700048369662708E-06  1.738405961205352E-06  2.361286172994423E-07  3.795123302960455E-08  6.006977158489012E-07  1.497650307932842E-07
7.04 1.237627697237335E-06  1.289199482021442E-06  1.625211917443970E-07  2.182639068155603E-08  4.488331107956347E-07  1.090989627259775E-07
7.32 9.233269966365506E-07  9.521625019161794E-07  1.181452500702187E-07  1.347064567902415E-08  3.409160664073859E-07  7.988243260848059E-08
7.6 6.958296313295912E-07  7.209639137720152E-07  8.767493261756098E-08  8.825446648235805E-09  2.581826970112439E-07  6.025082058611004E-08
7.88 5.284915111859367E-07  5.481591828732999E-07  6.574121645462379E-08  6.084682476961501E-09  1.986005451508853E-07  4.559483277349958E-08
8.16 4.086587898510973E-07  4.160020242078867E-07  5.111083291566486E-08  4.442594250148735E-09  1.546319123704182E-07  3.536666518499922E-08
8.44 3.139228579514907E-07  3.232767955353992E-07  3.943609132911021E-08  3.257961425142683E-09  1.232697773539772E-07  2.714548617439446E-08
8.72 2.439634416402301E-07  2.522164210015180E-07  3.149169089832476E-08  2.440682734985718E-09  9.534262752205259E-08  2.127266039765818E-08
9.0 1.918104969127709E-07  1.976314369051610E-07  2.448012482762465E-08  1.871778592069467E-09  7.634761269068366E-08  1.663030055910430E-08
9.28 1.496062725496858E-07  1.559323293893414E-07  1.912901028324687E-08  1.441689002058713E-09  6.134831079059829E-08  1.306737920937213E-08
9.56 1.184194090934082E-07  1.239658043714623E-07  1.541722358817269E-08  1.139183603388780E-09  4.873065437562722E-08  1.039748212812551E-08
9.84 9.596759807425082E-08  9.796801888204771E-08  1.259119892546338E-08  8.972689504414349E-10  4.000170646782179E-08  8.389253459215032E-09
10.12 7.585354584480543E-08  7.889935355619526E-08  1.007084493894077E-08  7.068762973393108E-10  3.253260015970005E-08  6.659308045366387E-09
10.4 6.113406266275939E-08  6.414165397688055E-08  8.066633025276526E-09  5.477281649620748E-10  2.592428250861936E-08  5.356935392025525E-09
10.68 4.959225075203905E-08  5.247770750301091E-08  6.634059059315682E-09  4.398936109277507E-10  2.142166512109937E-08  4.330860706009328E-09
10.96 3.999285158337265E-08  4.239905565728829E-08  5.321262182586092E-09  3.495084994922894E-10  1.744874220538940E-08  3.544887202745986E-09
11.24 3.238403900477950E-08  3.404673508341052E-08  4.418278705792471E-09  2.856099646494090E-10  1.435971878797929E-08  2.918750741137934E-09
11.52 2.691979874750631E-08  2.871822749606977E-08  3.625438000232840E-09  2.263751759230355E-10  1.193395903481280E-08  2.365386109753211E-09
11.8 2.222334784084414E-08  2.315921313555231E-08  2.964618457792792E-09  1.832874387962468E-10  9.981613686268433E-09  1.905334719120106E-09
12.08 1.822555779026961E-08  1.901280481532617E-08  2.468122153858748E-09  1.480534873615071E-10  8.217977642709523E-09  1.584396317571103E-09
12.36 1.531257721837019E-08  1.623599892960115E-08  2.054195101965842E-09  1.210187030642885E-10  6.814699328758665E-09  1.300897110818336E-09
12.64 1.254693741657963E-08  1.358390033905117E-08  1.703243011937551E-09  9.838331666513557E-11  5.816748596682955E-09  1.100330197524205E-09
12.92 1.045823163112514E-08  1.118091700202124E-08  1.424150949499293E-09  8.099079925903472E-11  4.958091421821429E-09  9.048686590200698E-10
13.2 8.790542524093414E-09  9.239059714595807E-09  1.189121900043615E-09  6.721390183008080E-11  4.053097997767483E-09  7.598038603172034E-10
13.48 7.323097971426894E-09  7.821132317475172E-09  1.009332125549496E-09  5.554603288751685E-11  3.469445506143606E-09  6.419227093051236E-10
13.76 6.208878423081384E-09  6.579665541384019E-09  8.517575491475637E-10  4.537005578390887E-11  2.977793588985779E-09  5.342900384711472E-10
14.04 5.269826076900298E-09  5.509222100480459E-09  7.008245889586677E-10  3.799906603796281E-11  2.483522363674187E-09  4.592644906851007E-10
