  2.000000     0.7748860      1.119507    
  2.280000     0.7430280      1.071866    
  2.560000     0.7349638      1.042577    
  2.840000     0.7154366      1.002353    
  3.120000     0.7038673     0.9659960    
  3.400000     0.6999549     0.9371368    
  3.680000     0.6805982     0.8992330    
  3.960000     0.6732369     0.8673132    
  4.240000     0.6766297     0.8450994    
  4.520000     0.6733692     0.8189169    
  4.800000     0.6689445     0.7931266    
  5.080000     0.6654576     0.7708992    
  5.360000     0.6608524     0.7473447    
  5.640000     0.6673333     0.7353327    
  5.920000     0.6652957     0.7204360    
  6.200000     0.6717161     0.7147762    
  6.480000     0.6661116     0.7026554    
  6.760000     0.6705627     0.6998261    
  7.040000     0.6685166     0.6933663    
  7.320000     0.6649569     0.6888296    
  7.600000     0.6717110     0.6918197    
  7.880000     0.6704627     0.6892183    
  8.160000     0.6721970     0.6904110    
  8.440000     0.6716508     0.6912593    
  8.720000     0.6762921     0.6932861    
  9.000000     0.6771538     0.6934723    
  9.280000     0.6737124     0.6905164    
  9.560000     0.6783893     0.6938742    
  9.840000     0.6819701     0.6989829    
  10.12000     0.6761857     0.6935444    
  10.40000     0.6792746     0.6921691    
  10.68000     0.6821500     0.6961052    
  10.96000     0.6775814     0.6895334    
  11.24000     0.6698811     0.6840442    
  11.52000     0.6832308     0.6938747    
  11.80000     0.6767842     0.6888707    
  12.08000     0.6702871     0.6826286    
  12.36000     0.6876602     0.6940395    
  12.64000     0.6875065     0.6956282    
  12.92000     0.6797377     0.6907124    
  13.20000     0.6739908     0.6825840    
  13.48000     0.6777995     0.6864969    
  13.76000     0.6790239     0.6881948    
  14.04000     0.6789144     0.6851280    
  14.32000     0.6835133     0.6882358    
  14.60000     0.6812605     0.6876011    
  14.88000     0.6796811     0.6827974    
  15.16000     0.6796826     0.6853310    
  15.44000     0.6750193     0.6787333    
  15.72000     0.6746067     0.6779464    
  16.00000     0.6791939     0.6810617    
