2.000E+00  3.759E+04  7.460E+04  1.122E+05
3.000E+00  5.731E+03  6.926E+03  1.266E+04
4.000E+00  1.350E+03  1.273E+03  2.624E+03
5.000E+00  4.179E+02  3.344E+02  7.524E+02
6.000E+00  1.546E+02  1.103E+02  2.649E+02
7.000E+00  6.506E+01  4.274E+01  1.078E+02
8.000E+00  3.020E+01  1.845E+01  4.865E+01
9.000E+00  1.505E+01  8.666E+00  2.371E+01
1.000E+01  7.970E+00  4.382E+00  1.235E+01
1.100E+01  4.424E+00  2.333E+00  6.757E+00
1.200E+01  2.558E+00  1.301E+00  3.859E+00
1.300E+01  1.528E+00  7.514E-01  2.280E+00
1.400E+01  9.379E-01  4.470E-01  1.385E+00
1.500E+01  5.900E-01  2.729E-01  8.630E-01
1.600E+01  3.797E-01  1.718E-01  5.515E-01
1.700E+01  2.484E-01  1.097E-01  3.581E-01
1.800E+01  1.652E-01  7.128E-02  2.365E-01
1.900E+01  1.115E-01  4.721E-02  1.587E-01
2.000E+01  7.611E-02  3.138E-02  1.075E-01
2.100E+01  5.257E-02  2.129E-02  7.387E-02
2.200E+01  3.673E-02  1.462E-02  5.135E-02
2.300E+01  2.585E-02  1.008E-02  3.593E-02
2.400E+01  1.835E-02  7.025E-03  2.538E-02
2.500E+01  1.313E-02  4.941E-03  1.807E-02

pT, direct, frag, total  (pb/GeV**2)
