2.000E+00  8.087E+04  1.343E+05  2.152E+05
3.000E+00  1.168E+04  9.783E+03  2.146E+04
4.000E+00  2.633E+03  1.664E+03  4.297E+03
5.000E+00  7.789E+02  4.147E+02  1.194E+03
6.000E+00  2.784E+02  1.333E+02  4.117E+02
7.000E+00  1.141E+02  5.085E+01  1.649E+02
8.000E+00  5.173E+01  2.176E+01  7.350E+01
9.000E+00  2.531E+01  1.015E+01  3.546E+01
1.000E+01  1.326E+01  5.156E+00  1.841E+01
1.100E+01  7.290E+00  2.777E+00  1.007E+01
1.200E+01  4.175E+00  1.550E+00  5.725E+00
1.300E+01  2.477E+00  9.041E-01  3.381E+00
1.400E+01  1.511E+00  5.420E-01  2.053E+00
1.500E+01  9.461E-01  3.330E-01  1.279E+00
1.600E+01  6.061E-01  2.104E-01  8.165E-01
1.700E+01  3.953E-01  1.355E-01  5.308E-01
1.800E+01  2.622E-01  8.869E-02  3.509E-01
1.900E+01  1.766E-01  5.929E-02  2.359E-01
2.000E+01  1.204E-01  4.004E-02  1.604E-01
2.100E+01  8.308E-02  2.723E-02  1.103E-01
2.200E+01  5.797E-02  1.883E-02  7.680E-02
2.300E+01  4.081E-02  1.303E-02  5.384E-02
2.400E+01  2.896E-02  9.154E-03  3.811E-02
2.500E+01  2.072E-02  6.479E-03  2.720E-02

pT, direct, frag, total (pb/GeV**2)
