3.000E+00  1.560E+04  2.331E+03  1.793E+04
4.000E+00  3.409E+03  4.330E+02  3.842E+03
5.000E+00  9.845E+02  1.166E+02  1.101E+03
6.000E+00  3.455E+02  3.991E+01  3.855E+02
7.000E+00  1.395E+02  1.563E+01  1.551E+02
8.000E+00  6.250E+01  7.014E+00  6.951E+01
9.000E+00  3.027E+01  3.310E+00  3.358E+01
1.000E+01  1.572E+01  1.729E+00  1.745E+01
1.100E+01  8.590E+00  9.462E-01  9.536E+00
1.200E+01  4.887E+00  5.392E-01  5.426E+00
1.300E+01  2.882E+00  3.212E-01  3.203E+00
1.400E+01  1.750E+00  1.978E-01  1.947E+00
1.500E+01  1.090E+00  1.227E-01  1.213E+00
1.600E+01  6.949E-01  7.966E-02  7.746E-01
1.700E+01  4.517E-01  5.234E-02  5.041E-01
1.800E+01  2.984E-01  3.488E-02  3.333E-01
1.900E+01  2.002E-01  2.358E-02  2.238E-01
2.000E+01  1.359E-01  1.625E-02  1.522E-01
2.100E+01  9.340E-02  1.137E-02  1.048E-01
2.200E+01  6.498E-02  8.020E-03  7.300E-02
2.300E+01  4.559E-02  5.602E-03  5.119E-02
2.400E+01  3.224E-02  4.039E-03  3.628E-02
2.500E+01  2.299E-02  2.916E-03  2.590E-02

isocut r=0.5,f=0.1 in phenix acceptance (ppg60)
pT, direct, frag, total  (pb/GeV**2)

