  2.	746396.034	
  3.	21602.2479	
  4.	987.342111	
  5.	54.7717013	
  6.	3.15041646	
  7.	0.153419469	
  8.	0.00527187135	
  9.	9.14855273E-05	
 10.	3.5902062E-07	


Inclusive production of pi0
cross section    E DSIG/D3P (pb GeV) at rapidity=  0.

pt 	xs(mu=pT/3) 
